teamID,yearID,cluster_id,cluster_dist_min,cluster_dist_mean,cluster_dist_0,cluster_dist_1,cluster_dist_2,cluster_dist_3,cluster_dist_4,cluster_dist_5,cluster_dist_6,cluster_dist_7,cluster_oh_0,cluster_oh_1,cluster_oh_2,cluster_oh_3,cluster_oh_4,cluster_oh_5,cluster_oh_6,cluster_oh_7
ARI,2008,5,2.627042599767324,8.687114543856321,12.008670867855455,4.154259243336767,7.6769637924085465,11.981410233233401,6.226382340000154,2.627042599767324,9.315680592169345,15.506506682079582,0,0,0,0,0,1,0,0
ARI,2009,5,2.272262278016883,8.868753493844654,12.490940578072866,4.26945706457925,7.943344697590767,12.010023324602592,6.39093106172956,2.272262278016883,9.51855135946784,16.054517586697468,0,0,0,0,0,1,0,0
ARI,2010,5,2.456127095681898,9.337660629987266,12.956282072948957,4.5668761218723315,8.669183649836274,12.66719009682359,6.952347945774466,2.456127095681898,10.122139589695099,16.311138467265504,0,0,0,0,0,1,0,0
ARI,2011,5,2.427258193531665,8.734511361927135,12.039546555335631,4.03445036195807,7.743512119854234,12.093850945141945,6.466998181296668,2.427258193531665,9.54206233883539,15.528412199463476,0,0,0,0,0,1,0,0
ARI,2012,5,2.4097114572925693,8.799884267602259,12.269311461081621,3.978462648563443,7.865174673022786,12.072201437309756,6.269155920921286,2.4097114572925693,9.858408210868575,15.676648331758035,0,0,0,0,0,1,0,0
ARI,2013,5,2.441773871276353,9.156461521323426,12.660006397914266,4.552688924195558,8.334567294152858,12.393500588780856,6.617088149146189,2.441773871276353,10.291789450855008,15.960277494266316,0,0,0,0,0,1,0,0
ARI,2014,5,2.3778721963073304,8.479981360116447,11.756714051141143,3.878820856309149,7.438577187545069,11.879664553052452,5.932610973865432,2.3778721963073304,9.377985227714067,15.197605834996947,0,0,0,0,0,1,0,0
ARI,2015,5,2.267401903745461,9.166247407177181,12.739786588006867,4.301666326903321,8.313175255130153,12.717909961264855,6.712402387352897,2.267401903745461,10.256222001027671,16.021414833986224,0,0,0,0,0,1,0,0
ARI,2016,5,2.6515583902732653,9.578883689808599,13.394388582598676,4.956891812941162,8.652643824064107,12.739677654876028,7.119303602909778,2.6515583902732653,10.235321773057708,16.88128387774808,0,0,0,0,0,1,0,0
ARI,2017,5,2.754461239889385,9.512263315529346,12.98812281530616,5.108897114408767,8.789714765331475,12.544725064637916,7.116899891099003,2.754461239889385,10.402849608188658,16.392436025373406,0,0,0,0,0,1,0,0
ARI,2018,5,2.824538814901835,9.542518469337779,12.891120615429648,5.2328893241632874,8.865855317204248,12.578089688362423,7.306544540978082,2.824538814901835,10.458885882167706,16.18222357149499,0,0,0,0,0,1,0,0
ARI,2019,5,2.5555181293616704,9.837230999283893,13.309607533571864,5.630103259845973,9.197015644786473,13.062962581610693,7.480527865764863,2.5555181293616704,10.713972036105174,16.748140943224435,0,0,0,0,0,1,0,0
ARI,2020,0,4.236570927869882,9.045556085581712,4.236570927869882,10.144073317687324,10.302728164132509,9.753863106776322,9.908958712356648,11.119567609867582,11.16256959342661,5.73611725253682,1,0,0,0,0,0,0,0
ARI,2021,5,4.331184828856317,10.264931355386945,13.321964763607879,6.34050825757934,9.543988120669638,12.99780635466139,7.98204420332758,4.331184828856317,10.931697921529805,16.670256392863617,0,0,0,0,0,1,0,0
ARI,2022,5,1.9370471677464034,9.164504068552512,12.389147876600948,4.777026440252464,8.665252165350749,12.59689757588464,7.119449787269304,1.9370471677464034,10.18176678424387,15.649444751071712,0,0,0,0,0,1,0,0
ARI,2023,5,3.6268895508399472,9.937920188852836,13.211459198555891,5.166842755666275,9.284215853210705,13.246556590154928,7.814516038707289,3.6268895508399472,10.718959234143822,16.433922289543816,0,0,0,0,0,1,0,0
ARI,2024,5,4.27738156574524,10.643391403036762,13.968925047196242,5.968860381055494,9.998982498309687,13.790065114095786,8.598227420782397,4.27738156574524,11.226480543120154,17.318208653989096,0,0,0,0,0,1,0,0
ATL,1966,1,5.177197976875148,9.740066998622419,12.684969259105678,5.177197976875148,8.670540160116454,11.58952924728214,7.414055096994881,6.284812845993224,9.909289664774963,16.190141737836864,0,1,0,0,0,0,0,0
ATL,1967,1,3.8249757252310626,8.62167998458036,11.37141172917407,3.8249757252310626,7.581202534356475,10.923554442422374,6.206811384006634,5.309743140915777,8.99108836726665,14.764652553269844,0,1,0,0,0,0,0,0
ATL,1968,1,3.512036930535165,7.9671088614376915,10.294873908987691,3.512036930535165,6.314980408013586,10.362338750423046,5.368432274113281,5.99179686140751,8.174941702256353,13.717470055764903,0,1,0,0,0,0,0,0
ATL,1969,1,3.1078762137552705,8.055372690333204,10.648491494242142,3.1078762137552705,6.755275559258337,10.766751626609569,5.268608917855093,5.064840301804195,8.786739684062441,14.044397725078579,0,1,0,0,0,0,0,0
ATL,1970,1,2.4842307074327623,7.677781045241038,10.90484195270692,2.4842307074327623,6.581377707292033,10.49956756311339,4.554103460345183,3.858187354428748,8.026531189878382,14.513408426730887,0,1,0,0,0,0,0,0
ATL,1971,1,2.246889947305413,7.572054649814689,10.800895334878057,2.246889947305413,5.988621411118863,10.388857559822869,4.243955845122242,4.3753668095409965,8.107580262442477,14.424270028286589,0,1,0,0,0,0,0,0
ATL,1972,1,2.711479240466654,7.50797673356899,10.217951747368707,2.711479240466654,6.598436147289395,9.759525801100535,4.6944111790618335,4.230495707839783,8.016158703278622,13.83535534214639,0,1,0,0,0,0,0,0
ATL,1973,1,2.474416837024978,7.9414791681947055,11.624149210997995,2.474416837024978,6.774681775092266,10.951772175258515,4.865613465026942,3.4681380660408774,8.038958159886556,15.334103656229518,0,1,0,0,0,0,0,0
ATL,1974,1,2.582286549681874,7.460582314071935,10.487717171764665,2.582286549681874,5.428239736991521,10.259109904888751,4.0320189506998405,5.354153211025838,7.417473210747729,14.123659776775268,0,1,0,0,0,0,0,0
ATL,1975,1,3.78700370979961,8.376364974779609,11.033614660195742,3.78700370979961,7.2682443120722215,10.563374150090851,5.905290720946132,5.539935947524564,8.383989728618504,14.529466568989251,0,1,0,0,0,0,0,0
ATL,1976,1,3.7450906895774723,8.544890152542221,11.349343043298921,3.7450906895774723,7.035566244446092,10.814618775390084,6.074501152785836,5.941935628018309,8.42567196144826,14.972393725372788,0,1,0,0,0,0,0,0
ATL,1977,1,4.791655807603962,9.514984609956262,12.770767768536592,4.791655807603962,8.703946823217589,11.76214112105634,7.243961739066847,5.378570629398733,9.15114016662261,16.317692824147425,0,1,0,0,0,0,0,0
ATL,1978,1,3.346766181243585,8.635944642571307,11.798977969224687,3.346766181243585,7.514877928757964,11.501251228426689,6.281563840033245,4.702360361331132,8.702205639429655,15.239553992123499,0,1,0,0,0,0,0,0
ATL,1979,1,2.960823956390002,7.939997768874644,10.953174466093659,2.960823956390002,6.9635733390183026,10.426386988734128,5.552626129788105,4.189764421447832,7.839440951052019,14.634191898473102,0,1,0,0,0,0,0,0
ATL,1980,1,2.2612351451154624,7.665853580005355,10.62666541870257,2.2612351451154624,6.381111860081402,10.896973196757635,4.668381620224829,4.422988863818455,7.934926002304509,14.134546533037973,0,1,0,0,0,0,0,0
ATL,1981,0,5.826735140026334,7.35474818500171,5.826735140026334,5.928284662449758,6.968741796029731,8.761167814237234,6.404275773242786,7.94166868406797,8.060993643277646,8.946117966682218,1,0,0,0,0,0,0,0
ATL,1982,1,3.036291683716271,8.4419988358337,11.803377300536841,3.036291683716271,7.1029199108382395,11.793230085398156,5.792754093377018,4.108773234389565,8.57616991630532,15.322474462108195,0,1,0,0,0,0,0,0
ATL,1983,1,3.0930139725367267,8.629233602218848,11.892414525656699,3.0930139725367267,7.346820692378411,11.91080028721826,6.033235953795693,4.562494101784636,8.814687810391943,15.38040147398842,0,1,0,0,0,0,0,0
ATL,1984,1,3.0690472661973125,8.565634694081425,11.491805378743855,3.0690472661973125,7.404928894770798,11.770830799296816,6.156357716750551,4.782316370761794,8.974720286035831,14.875070840094432,0,1,0,0,0,0,0,0
ATL,1985,1,3.0425719107492033,8.332284746551249,11.595301552875407,3.0425719107492033,7.238774755510464,11.61216017934499,5.273338692279686,4.140032592630363,8.668602576530386,15.087495712489487,0,1,0,0,0,0,0,0
ATL,1986,1,2.94478490742481,8.453499614865603,11.668798513923123,2.94478490742481,7.441678281463102,11.65055577317233,5.945410570305342,4.226750017182085,8.643385512568091,15.106633342885948,0,1,0,0,0,0,0,0
ATL,1987,1,3.493096946301907,8.699538763766274,12.351277136740626,3.493096946301907,7.502743819295849,12.151251086993517,5.895769744210135,3.5775368443278914,8.77494056947101,15.849693962789242,0,1,0,0,0,0,0,0
ATL,1988,1,4.983388122825625,9.615062273973674,12.169644887918288,4.983388122825625,8.5427695125078,12.274232943978246,7.50890752976233,6.23706056618467,9.804067350684983,15.40042727792746,0,1,0,0,0,0,0,0
ATL,1989,1,3.0867941404479047,8.306451540694791,11.088675120938287,3.0867941404479047,7.3419815149014305,11.141361760117945,5.945453561773518,4.574513753897685,8.806570686264246,14.466261787217311,0,1,0,0,0,0,0,0
ATL,1990,1,3.645033955673828,8.693512015793111,11.91115938430149,3.645033955673828,7.6783774990077225,11.447898931037045,6.1200205306095885,4.425556631825096,8.723089165972706,15.596960027917417,0,1,0,0,0,0,0,0
ATL,1991,1,3.235362770647978,8.610506261562175,11.905923881702268,3.235362770647978,7.360460008624954,11.782203759225377,6.323797546030648,4.018162897197642,8.829469936597548,15.428669292470996,0,1,0,0,0,0,0,0
ATL,1992,1,2.927004223642934,8.169772430368772,11.298899815655767,2.927004223642934,6.635074131614628,11.06445417488197,5.75232088299536,4.801189091225805,8.04084748062174,14.838389642311967,0,1,0,0,0,0,0,0
ATL,1993,1,2.8913761614193874,8.25089103775722,11.450999343858854,2.8913761614193874,7.230893854025511,11.419168510441505,5.681392055693139,3.669965649276276,8.756557792456181,14.906774934886906,0,1,0,0,0,0,0,0
ATL,1994,1,4.936024655804946,7.333678899893849,7.001898386223436,4.936024655804946,6.949692603902513,8.894206120217047,5.756596886429313,6.5428191678109995,8.312799909779278,10.275393468983262,0,1,0,0,0,0,0,0
ATL,1995,1,3.0756042862473527,7.499473375890455,9.712440889319904,3.0756042862473527,6.539825623029008,10.624187431665167,5.0214214257033465,3.7918062987463492,8.144727144171075,13.085773908241435,0,1,0,0,0,0,0,0
ATL,1996,5,3.287616460725834,8.613451464584752,11.913547798494001,3.464794491371492,7.809281861134964,11.689415924095718,5.944420649571887,3.287616460725834,9.427119055719992,15.37141547556413,0,0,0,0,0,1,0,0
ATL,1997,1,3.0889865835024466,8.41330983540861,11.838386074587644,3.0889865835024466,7.141891729946258,11.868764869319856,5.766118003990229,3.4914045593967766,8.74928969632985,15.361637166195816,0,1,0,0,0,0,0,0
ATL,1998,5,3.84631300730346,8.756565595933374,12.081640514895797,4.060227425724086,7.355827188884681,12.083611760265589,5.946592796793905,3.84631300730346,9.180536664523405,15.497775409076079,0,0,0,0,0,1,0,0
ATL,1999,5,3.228915841204213,8.94384636669043,12.279542399033337,4.000030678308808,7.792986016577159,12.565741394564323,6.335618446798332,3.228915841204213,9.617220451758588,15.730715705278664,0,0,0,0,0,1,0,0
ATL,2000,5,2.827866109692669,8.67536704831305,12.22146828991045,3.508446435431537,7.354953132144903,12.501002689290676,5.917685668829249,2.827866109692669,9.361431609192772,15.710082452012127,0,0,0,0,0,1,0,0
ATL,2001,5,2.449338884257725,8.406369923444077,11.721441684889646,2.956480118961824,7.547287818317466,12.152094299816575,5.849155074138063,2.449338884257725,9.389769380682798,15.18539212648852,0,0,0,0,0,1,0,0
ATL,2002,5,2.736291541121853,8.788632465197267,12.09760964409549,3.8176363819650856,7.958336225908555,12.3426915526937,6.279790192952853,2.736291541121853,9.606863068873713,15.46984111396688,0,0,0,0,0,1,0,0
ATL,2003,5,2.9724977900398004,9.288233434654265,12.902217066734366,4.6081627199030155,8.401071343006992,12.569274512485052,6.451926577895997,2.9724977900398004,10.012580966714522,16.388136500454372,0,0,0,0,0,1,0,0
ATL,2004,5,2.459780148699819,8.808940186286083,12.404293053332657,3.8016186276779074,7.7840291518088955,12.437576673687929,5.970679941817373,2.459780148699819,9.747097464538573,15.86644642872552,0,0,0,0,0,1,0,0
ATL,2005,5,2.282556572406175,8.581594514569474,12.19530342093342,3.435326345087881,7.522085862162878,12.463394069219568,5.597182757396131,2.282556572406175,9.592354562920965,15.564552526428772,0,0,0,0,0,1,0,0
ATL,2006,5,2.113573247647054,9.15289472293174,12.825216884657651,4.3949884428494554,8.317441753526234,12.790960316173813,6.425646575039953,2.113573247647054,10.060903866602583,16.29442669695717,0,0,0,0,0,1,0,0
ATL,2007,5,1.7818304979464044,8.921508985018871,12.545875559513497,4.076927760367002,8.161064073914947,12.598633077089483,6.207063730560467,1.7818304979464044,9.9850147194958,16.01566246126337,0,0,0,0,0,1,0,0
ATL,2008,5,2.8306210196231945,8.868113923231471,12.377512552165252,4.014189964260742,7.884805576052214,12.371236087624526,5.9790114653592115,2.8306210196231945,9.648437504683104,15.83909721608353,0,0,0,0,0,1,0,0
ATL,2009,5,2.2089881490244467,8.716736003546345,12.16075525939344,3.898227116980832,7.829880699315539,12.34399589804611,6.1024964018497,2.2089881490244467,9.56822842548739,15.621316078273313,0,0,0,0,0,1,0,0
ATL,2010,5,2.4684402657268962,8.690333498707563,12.01927467600051,3.9654637584035646,7.7607813295944625,12.349418575970445,6.0359825479130915,2.4684402657268962,9.474282941153234,15.449023894898293,0,0,0,0,0,1,0,0
ATL,2011,5,2.672246327473908,8.800924441074068,11.936421634634724,3.8949448168050784,8.124292519967247,12.177747609220754,6.602964746247478,2.672246327473908,9.724005558074222,15.274772316169134,0,0,0,0,0,1,0,0
ATL,2012,5,2.630294551852658,8.480657176611805,11.697979548940188,3.682487900185839,7.69995461084784,11.73069144554412,6.02346491878233,2.630294551852658,9.329779292092349,15.05060514464912,0,0,0,0,0,1,0,0
ATL,2013,5,2.6467797375578264,8.870734728633622,11.879002000109272,4.475511305414359,8.162263519045196,12.187537753795922,6.57896193822391,2.6467797375578264,9.881731027222468,15.154090547700024,0,0,0,0,0,1,0,0
ATL,2014,5,3.105292153825447,8.643446703339556,11.579151278572576,4.214014119343782,7.933555848269232,11.535908227054328,6.398951067267733,3.105292153825447,9.529732380323075,14.850968552060264,0,0,0,0,0,1,0,0
ATL,2015,5,3.202721371436699,9.339912739049836,12.53711292557058,4.593354936796575,8.549174396128874,12.847755669029073,6.8679643209819075,3.202721371436699,10.441726492215302,15.679491800239672,0,0,0,0,0,1,0,0
ATL,2016,5,2.7544087063015796,9.761932839700602,13.182546923064251,5.236722281248285,9.121628137902688,13.095722834769186,7.741101314867371,2.7544087063015796,10.517365425949741,16.445967093501725,0,0,0,0,0,1,0,0
ATL,2017,5,1.7727876138088299,9.27739819998707,12.912211810398311,4.846423208668736,8.53182780595669,12.857165249984195,6.917510980736417,1.7727876138088299,10.092163401606966,16.289095528736418,0,0,0,0,0,1,0,0
ATL,2018,5,2.4513986335491427,9.481165350426394,12.912885794452594,5.036835334040954,8.838423740989997,12.626717984190018,7.33669037930298,2.4513986335491427,10.323803868461331,16.32256706842415,0,0,0,0,0,1,0,0
ATL,2019,5,3.084600540573484,10.190225733898608,13.696819015190236,6.0198762422712075,9.632924834014078,13.034093441036237,7.927103369858855,3.084600540573484,11.000501082683224,17.125887345561544,0,0,0,0,0,1,0,0
ATL,2020,0,4.783944946097675,9.151345718688546,4.783944946097675,10.11894965475854,10.3030660805532,9.737474475632412,9.764378606130153,10.953075260403805,11.169529561228241,6.380347164704338,1,0,0,0,0,0,0,0
ATL,2021,5,2.921938880554149,9.842180894003198,13.002002577289664,5.666327602436195,9.43070275287202,12.753087874190419,7.900740071726439,2.921938880554149,10.789719240533683,16.27292815242301,0,0,0,0,0,1,0,0
ATL,2022,5,3.116057912972991,9.923033640635207,12.88971762340772,5.78241579391691,9.572650763385761,13.045572734222748,7.974180823841453,3.116057912972991,10.955017721699706,16.048655751634367,0,0,0,0,0,1,0,0
ATL,2023,5,5.635805790029946,11.71788080450404,14.82315916739258,7.360718495501167,11.35509058371518,14.478344606404566,9.82428655984381,5.635805790029946,12.224635963545055,18.04100526960001,0,0,0,0,0,1,0,0
ATL,2024,5,3.6000855000606267,9.815166255110022,12.632533923843486,5.402968818486647,9.4624076316234,13.102807305368765,7.866355567013866,3.6000855000606267,10.62356360873214,15.830607685751255,0,0,0,0,0,1,0,0
BAL,1954,4,4.05866115617421,7.54311179875325,9.46890549345904,4.163146449028295,5.428100538828141,10.149656627804251,4.05866115617421,6.624634867525163,7.616613335035832,12.835175922171064,0,0,0,0,1,0,0,0
BAL,1955,1,3.948826542221585,8.0714499706936,10.487364447011545,3.948826542221585,6.226634249983036,10.548899739068204,4.77106064126959,6.128771793484269,8.438000520379891,14.022041832130684,0,1,0,0,0,0,0,0
BAL,1956,1,2.885093190863557,7.598612277581314,9.992882481766484,2.885093190863557,5.897715375766296,10.608224083315235,4.200142768701456,5.451404572936325,8.290577961782827,13.462857785518326,0,1,0,0,0,0,0,0
