gid,team,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,inn13,inn14,inn15,inn16,inn17,inn18,inn19,inn20,inn21,inn22,inn23,inn24,inn25,inn26,inn27,inn28,lob,mgr,stattype,b_pa,b_ab,b_r,b_h,b_d,b_t,b_hr,b_rbi,b_sh,b_sf,b_hbp,b_w,b_iw,b_k,b_sb,b_cs,b_gdp,b_xi,b_roe,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,d_po,d_a,d_e,d_dp,d_tp,d_pb,d_wp,d_sb,d_cs,start_l1,start_l2,start_l3,start_l4,start_l5,start_l6,start_l7,start_l8,start_l9,start_f1,start_f2,start_f3,start_f4,start_f5,start_f6,start_f7,start_f8,start_f9,start_f10,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
CIN202007240,DET,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,3,gardr001,value,31,28,1,3,0,0,1,1,0,0,0,3,0,13,0,0,2,0,0,24,0,37,9,1,0,2,7,7,4,0,4,2,0,0,0,0,1,0,0,24,9,0,2,0,0,0,1,0,goodn002,schoj001,cabrm001,cronc002,stewc002,candj002,maybc001,romia002,jonej006,boydm001,romia002,cronc002,schoj001,candj002,goodn002,stewc002,jonej006,maybc001,cabrm001,20200724,0,CIN09,v,CIN,0,1,0,regular,y,y
CIN202007240,CIN,2,0,1,0,1,1,2,0,,,,,,,,,,,,,,,,,,,,,6,belld002,value,37,31,7,9,1,0,2,7,0,0,2,4,0,4,1,0,1,0,0,27,0,31,3,0,0,1,1,1,3,0,13,0,1,0,0,0,0,0,0,27,8,0,2,0,0,1,0,0,ervip001,vottj001,suare001,castn001,mousm001,davim005,senzn001,galvf001,casac001,grays001,casac001,vottj001,mousm001,suare001,galvf001,ervip001,senzn001,castn001,davim005,20200724,0,CIN09,h,DET,1,0,0,regular,y,y
CLE202007240,KCA,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,mathm001,value,35,30,0,4,0,0,0,0,0,0,3,2,0,18,1,1,0,0,0,24,0,33,5,2,0,0,2,2,3,0,3,2,0,0,0,0,0,0,0,24,8,0,1,0,0,0,0,0,merrw001,mondr003,solej001,peres002,gorda001,mcbrr001,franm004,lopen001,starb001,duffd001,peres002,mcbrr001,lopen001,franm004,mondr003,gorda001,starb001,merrw001,solej001,20200724,0,CLE08,v,CLE,0,1,0,regular,y,y
CLE202007240,CLE,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,7,frant001,value,33,28,2,5,2,0,0,2,0,0,2,3,0,3,0,0,1,0,0,27,0,35,4,0,0,0,0,0,2,0,18,3,0,0,0,0,1,1,0,27,6,0,0,0,0,0,1,1,hernc005,ramij003,lindf001,santc002,reyef001,luplj001,santd002,perer003,merco003,biebs001,perer003,santc002,hernc005,ramij003,lindf001,luplj001,merco003,santd002,reyef001,20200724,0,CLE08,h,KCA,1,0,0,regular,y,y
HOU202007240,SEA,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,3,servs002,value,32,31,2,5,1,0,2,2,0,0,0,1,0,10,0,0,1,0,0,24,0,39,10,3,0,1,8,7,4,0,5,0,1,0,0,0,0,0,0,24,9,1,0,0,0,1,0,0,longs001,white005,seagk001,lewik001,voged001,nolaa002,marmj001,crawj002,smitm007,gonzm005,nolaa002,white005,longs001,seagk001,crawj002,marmj001,lewik001,smitm007,voged001,20200724,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202007240,HOU,0,0,1,0,5,1,1,0,,,,,,,,,,,,,,,,,,,,,7,baked002,value,39,35,8,10,3,0,1,8,0,0,0,4,0,5,0,0,0,0,1,27,0,32,5,1,0,2,2,2,1,0,10,0,0,0,0,0,0,0,0,27,11,0,1,0,0,0,0,0,sprig001,altuj001,brega001,branm003,gurry001,corrc001,reddj001,diaza003,maldm001,verlj001,maldm001,gurry001,altuj001,brega001,corrc001,branm003,sprig001,reddj001,diaza003,20200724,0,HOU03,h,SEA,1,0,0,regular,y,y
LAN202007240,SFN,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,kaplg001,value,32,31,1,4,0,0,1,1,0,0,0,1,0,9,0,0,1,0,1,24,0,46,13,3,0,2,9,6,8,0,3,0,0,0,0,1,1,1,0,24,8,4,0,0,0,0,1,1,yastm001,florw001,sandp001,dicka001,mccaj002,dubom001,crawb001,davij008,branr002,andet002,branr002,sandp001,dubom001,florw001,crawb001,mccaj002,yastm001,davij008,dicka001,20200724,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202007240,LAN,1,1,0,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,13,robed001,value,46,37,9,13,3,0,2,8,0,1,0,8,0,3,1,1,0,0,2,27,0,32,4,0,0,1,1,1,1,0,9,0,0,0,0,0,0,0,0,27,10,1,1,0,0,0,0,0,bettm001,muncm001,turnj001,bellc002,herne001,seagc001,taylc001,pedej001,smitw003,strir001,smitw003,muncm001,herne001,turnj001,seagc001,taylc001,bellc002,bettm001,pedej001,20200724,0,LOS03,h,SFN,1,0,0,regular,y,y
NYN202007240,ATL,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,5,snitb801,value,32,30,0,3,1,0,0,0,0,0,0,2,0,15,0,0,0,0,0,24,0,29,6,1,0,1,1,1,0,0,4,1,0,0,0,0,0,0,0,24,10,0,2,0,0,0,0,0,acunr001,albio001,freef001,ozunm001,adamm002,rilea001,swand001,incie001,jacka002,sorom001,jacka002,freef001,albio001,rilea001,swand001,ozunm001,incie001,acunr001,adamm002,20200724,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN202007240,NYN,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,4,rojal801,value,29,28,1,6,1,0,1,1,0,0,1,0,0,4,0,0,1,0,0,27,0,32,3,1,0,0,0,0,2,0,15,0,0,0,0,0,0,0,1,27,5,0,0,0,1,0,0,0,nimmb001,mcnej002,alonp001,confm001,cespy001,canor001,davij006,ramow001,rosaa003,degrj001,ramow001,alonp001,canor001,mcnej002,rosaa003,davij006,nimmb001,confm001,cespy001,20200724,0,NYC20,h,ATL,1,0,0,regular,y,y
OAK202007240,ANA,0,0,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,11,maddj801,value,44,36,3,7,0,0,1,3,0,1,1,6,1,8,0,0,0,0,1,28,0,41,7,1,1,2,7,6,7,0,11,1,2,0,0,0,0,0,0,28,4,0,1,0,0,2,0,0,fletd002,troum001,ohtas001,uptoj001,lastt001,pujoa001,castj006,simma001,goodb001,heana001,castj006,pujoa001,lastt001,fletd002,simma001,uptoj001,troum001,goodb001,ohtas001,20200724,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK202007240,OAK,0,0,0,1,0,0,0,2,0,4,,,,,,,,,,,,,,,,,,,6,melvb001,value,41,33,7,7,1,1,2,7,0,0,1,7,0,11,0,0,1,0,0,30,0,44,7,0,0,1,3,2,6,1,8,1,0,0,0,1,0,0,0,30,17,1,0,0,0,0,0,0,semim001,laurr001,chapm001,davik003,olsom001,pindc001,canhm001,piscs001,murps001,montf001,murps001,olsom001,pindc001,chapm001,semim001,canhm001,laurr001,piscs001,davik003,20200724,0,OAK01,h,ANA,1,0,0,regular,y,y
PHI202007240,MIA,0,0,1,0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,6,mattd001,value,38,34,5,9,2,0,1,4,0,1,0,3,0,9,1,1,0,0,0,27,0,34,5,0,0,1,2,1,3,0,8,0,0,0,0,0,0,0,1,27,13,1,2,0,1,0,0,0,villj001,aguij001,dickc002,ramih004,andeb006,coopg002,diazi001,cervf001,rojam002,alcas001,cervf001,aguij001,diazi001,andeb006,rojam002,dickc002,villj001,ramih004,coopg002,20200724,0,PHI13,v,PHI,1,0,0,regular,y,y
PHI202007240,PHI,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,5,giraj001,value,34,31,2,5,0,0,1,1,0,0,0,3,0,8,0,0,2,0,1,27,0,38,9,2,0,1,5,5,3,0,9,0,2,0,0,1,1,1,0,27,9,0,1,0,0,2,1,1,mccua001,hoskr001,harpb003,realj001,gregd001,seguj002,brucj001,kings001,quinr003,nolaa001,realj001,hoskr001,kings001,seguj002,gregd001,mccua001,quinr003,harpb003,brucj001,20200724,0,PHI13,h,MIA,0,1,0,regular,y,y
SDN202007240,ARI,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,4,lovut001,value,33,32,2,7,1,0,1,2,0,0,0,1,0,7,0,0,2,0,0,24,0,37,8,3,0,0,7,7,7,0,8,0,0,0,0,0,2,0,0,24,7,0,2,0,0,0,2,0,martk001,perad001,marts002,escoe001,walkc002,calhk001,kellc002,lambj001,ahmen001,bumgm001,kellc002,lambj001,martk001,escoe001,ahmen001,perad001,marts002,calhk001,walkc002,20200724,0,SAN02,v,SDN,0,1,0,regular,y,y
SDN202007240,SDN,0,0,0,0,0,3,4,0,,,,,,,,,,,,,,,,,,,,,6,tingj801,value,37,30,7,8,3,0,0,7,0,0,0,7,0,8,2,0,2,0,0,27,0,33,7,1,0,1,2,2,1,0,7,0,0,0,0,0,0,0,0,27,11,0,2,0,0,0,0,0,tatif002,machm001,phamt001,profj001,hosme001,myerw001,frant002,mejif001,grist001,paddc001,mejif001,hosme001,profj001,machm001,tatif002,phamt001,grist001,myerw001,frant002,20200724,0,SAN02,h,ARI,1,0,0,regular,y,y
SLN202007240,PIT,0,0,0,0,0,0,2,0,2,,,,,,,,,,,,,,,,,,,,4,sheld801,value,35,35,4,8,1,0,0,4,0,0,0,0,0,6,0,0,1,0,1,24,0,34,9,0,1,3,5,5,3,0,9,0,1,0,0,0,0,1,0,24,9,1,0,0,0,1,0,1,newmk001,reynb001,fraza001,bellj005,morac001,osunj001,hereg002,stalj001,dysoj001,musgj001,stalj001,bellj005,fraza001,morac001,newmk001,reynb001,dysoj001,hereg002,osunj001,20200724,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202007240,SLN,0,0,1,0,1,1,0,2,,,,,,,,,,,,,,,,,,,,,5,shilm801,value,34,31,5,9,0,1,3,5,0,0,0,3,0,9,0,1,0,0,0,27,0,35,8,1,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,27,9,1,1,0,0,0,0,0,wongk001,edmat001,goldp001,dejop001,carpm002,moliy001,fowld001,oneit001,badeh001,flahj002,moliy001,goldp001,wongk001,edmat001,dejop001,oneit001,badeh001,fowld001,carpm002,20200724,0,STL10,h,PIT,1,0,0,regular,y,y
TBA202007240,TOR,0,0,0,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,montc001,value,39,34,6,9,2,0,1,6,0,2,0,3,0,11,0,0,0,0,0,27,0,42,5,3,0,1,4,3,8,0,9,1,0,0,0,0,0,0,0,27,10,1,0,0,0,0,0,0,bichb001,biggc002,guerv002,shawt001,gricr001,tellr001,hernt002,fishd001,jansd001,ryu-h001,jansd001,guerv002,biggc002,shawt001,bichb001,fishd001,gricr001,hernt002,tellr001,20200724,0,STP01,v,TBA,1,0,0,regular,y,y
TBA202007240,TBA,0,0,0,1,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,11,cashk001,value,42,33,4,5,3,0,1,4,0,0,1,8,0,9,0,0,0,0,1,27,0,39,9,2,0,1,6,6,3,0,11,0,0,0,0,2,0,0,0,27,4,0,0,0,0,0,0,0,diazy001,renfh001,tsuty001,martj008,margm001,brosm001,adamw002,kierk001,zunim001,mortc002,zunim001,diazy001,brosm001,tsuty001,adamw002,margm001,kierk001,renfh001,martj008,20200724,0,STP01,h,TOR,0,1,0,regular,y,y
TEX202007240,COL,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,9,blacb001,value,36,30,0,3,1,0,0,0,0,0,0,6,0,14,1,0,0,0,0,24,0,31,3,2,1,0,1,1,3,0,6,0,1,0,0,0,0,0,0,24,7,1,0,0,0,1,0,0,dahld001,stort001,blacc001,arenn001,murpd006,mcmar001,tapir001,hills005,woltt001,marqg001,woltt001,murpd006,mcmar001,arenn001,stort001,hills005,dahld001,blacc001,tapir001,20200724,0,ARL03,v,TEX,0,1,0,regular,y,y
TEX202007240,TEX,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,6,woodc001,value,31,28,1,3,2,1,0,1,0,0,0,3,0,6,0,0,0,0,1,27,0,36,3,1,0,0,0,0,6,0,14,0,0,0,0,0,1,0,1,27,3,0,0,0,1,0,1,0,choos001,andre001,santd001,gallj002,odorr001,frazt001,chirr001,solan001,kinei001,lynnl001,chirr001,frazt001,odorr001,kinei001,andre001,solan001,santd001,gallj002,choos001,20200724,0,ARL03,h,COL,1,0,0,regular,y,y
BOS202007250,BAL,3,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,5,hydeb801,value,39,37,7,10,3,0,0,6,0,0,0,2,0,5,0,0,0,0,1,27,0,39,9,0,0,1,2,2,0,0,11,2,1,0,0,0,0,0,1,27,6,1,0,0,1,1,0,0,haysa001,albeh001,iglej001,santa003,nuner001,sevep001,davic003,valap001,mullc002,cobba001,sevep001,davic003,albeh001,valap001,iglej001,santa003,haysa001,mullc002,nuner001,20200725,0,BOS07,v,BOS,1,0,0,regular,y,y
BOS202007250,BOS,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,10,roenr001,value,39,37,2,9,0,0,1,2,0,0,2,0,0,11,0,0,0,0,1,27,0,39,10,3,0,0,7,6,2,0,5,0,1,0,0,0,0,0,0,27,9,1,1,0,0,1,0,0,benia002,martj006,dever001,morem001,peraj003,verda001,bradj001,plawk001,lin-t001,perem004,plawk001,morem001,peraj003,dever001,lin-t001,benia002,bradj001,verda001,martj006,20200725,0,BOS07,h,BAL,0,1,0,regular,y,y
CHA202007250,MIN,0,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,5,baldr001,value,35,33,3,6,0,0,1,3,0,0,0,2,0,5,0,0,1,0,1,24,0,42,14,1,0,5,10,10,4,0,11,0,0,0,0,0,0,0,0,24,12,0,0,0,0,0,0,0,garvm001,donaj001,cruzn002,polaj001,sanom001,rosae001,gonzm002,keplm001,adrie001,dobnr001,garvm001,sanom001,adrie001,donaj001,polaj001,rosae001,keplm001,gonzm002,cruzn002,20200725,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA202007250,CHA,0,0,1,0,4,1,4,0,,,,,,,,,,,,,,,,,,,,,8,rentr001,value,42,38,10,14,1,0,5,10,0,0,0,4,0,11,0,0,0,0,0,27,0,35,6,0,0,1,3,3,2,0,5,0,0,0,0,0,0,0,0,27,11,1,1,0,0,0,0,0,andet001,moncy001,abrej003,encae001,jimee001,delmn001,robel002,mccaj001,garcl004,keucd001,mccaj001,abrej003,garcl004,moncy001,andet001,jimee001,robel002,delmn001,encae001,20200725,0,CHI12,h,MIN,1,0,0,regular,y,y
CHN202007250,MIL,0,1,0,2,1,2,2,0,0,,,,,,,,,,,,,,,,,,,,7,counc001,value,42,38,8,11,2,1,2,8,0,0,2,2,0,11,0,0,1,0,1,27,0,39,6,1,0,1,3,3,5,0,11,2,0,0,0,0,0,0,0,27,6,0,1,0,0,0,0,0,sogae001,yelic001,hiurk001,smoaj001,garca003,narvo001,cainl001,gameb001,arcio002,burnc002,narvo001,smoaj001,hiurk001,sogae001,arcio002,gameb001,cainl001,garca003,yelic001,20200725,0,CHI11,v,CHN,1,0,0,regular,y,y
CHN202007250,CHN,1,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,9,rossd001,value,39,32,3,6,1,0,1,3,0,0,2,5,0,11,0,0,1,0,0,27,0,42,11,2,1,2,8,8,2,0,11,2,1,1,0,0,0,0,0,27,9,0,1,0,0,1,0,0,bryak001,rizza001,baezj001,schwk001,contw001,heywj001,carav001,kipnj001,happi001,darvy001,carav001,rizza001,kipnj001,bryak001,baezj001,schwk001,happi001,heywj001,contw001,20200725,0,CHI11,h,MIL,0,1,0,regular,y,y
CIN202007250,DET,1,0,0,0,0,0,3,0,2,,,,,,,,,,,,,,,,,,,,7,gardr001,value,40,39,6,12,1,0,3,6,0,0,0,1,0,17,0,0,0,0,0,27,0,39,6,0,0,3,4,4,7,0,5,0,0,0,0,0,1,1,0,27,13,1,1,0,0,0,1,1,goodn002,schoj001,cabrm001,cronc002,stewc002,candj002,maybc001,romia002,jonej006,novai001,romia002,cronc002,schoj001,candj002,goodn002,stewc002,jonej006,maybc001,cabrm001,20200725,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN202007250,CIN,1,2,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,8,belld002,value,39,32,4,6,0,0,3,4,0,0,0,7,0,5,1,1,0,0,1,27,0,40,12,1,0,3,6,6,1,0,17,0,0,0,0,0,0,0,0,27,7,0,0,0,0,0,0,0,winkj002,vottj001,suare001,mousm001,castn001,akiys001,senzn001,galvf001,casac001,castl003,casac001,vottj001,mousm001,suare001,galvf001,akiys001,senzn001,castn001,winkj002,20200725,0,CIN09,h,DET,0,1,0,regular,y,y
CLE202007250,KCA,2,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,2,mathm001,value,35,32,3,5,1,0,2,3,1,1,0,1,0,7,0,1,0,0,0,30,0,39,4,0,0,0,2,2,4,1,15,1,2,0,0,0,0,0,0,30,5,0,0,0,0,2,0,0,merrw001,mondr003,solej001,peres002,gorda001,mcbrr001,franm004,lopen001,starb001,singb001,peres002,mcbrr001,lopen001,franm004,mondr003,gorda001,starb001,merrw001,solej001,20200725,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202007250,CLE,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,7,frant001,value,39,34,2,4,0,0,0,1,0,0,1,4,1,15,0,0,0,0,0,30,0,35,5,1,0,2,3,2,1,0,7,0,0,0,1,1,0,1,0,30,10,0,0,0,0,0,0,1,hernc005,ramij003,lindf001,santc002,reyef001,johnd006,merco003,perer003,zimmb001,clevm001,perer003,santc002,hernc005,ramij003,lindf001,zimmb001,merco003,johnd006,reyef001,20200725,0,CLE08,h,KCA,0,1,0,regular,y,y
HOU202007250,SEA,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,7,servs002,value,36,33,2,8,2,2,1,2,0,0,0,3,0,10,0,0,2,0,0,24,0,36,10,1,0,2,7,7,3,0,3,2,0,0,0,0,1,0,0,24,12,0,2,0,0,0,1,0,longs001,white005,seagk001,lewik001,nolaa002,voged001,gordd002,crawj002,smitm007,walkt004,nolaa002,white005,longs001,seagk001,crawj002,gordd002,lewik001,smitm007,voged001,20200725,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202007250,HOU,1,0,0,4,1,1,0,0,,,,,,,,,,,,,,,,,,,,,5,baked002,value,36,31,7,10,1,0,2,7,0,0,2,3,0,3,1,0,2,0,0,27,0,36,8,2,2,1,2,2,3,0,10,0,0,0,0,0,0,0,0,27,15,0,2,0,0,0,0,0,sprig001,altuj001,brega001,branm003,gurry001,corrc001,reddj001,tuckk001,maldm001,mccul002,maldm001,gurry001,altuj001,brega001,corrc001,branm003,sprig001,reddj001,tuckk001,20200725,0,HOU03,h,SEA,1,0,0,regular,y,y
LAN202007250,SFN,1,1,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,kaplg001,value,38,33,5,7,2,0,1,4,0,0,1,4,0,13,0,1,0,0,0,27,0,39,9,2,0,1,4,2,2,0,6,3,0,0,0,0,0,0,0,27,9,2,3,0,0,0,0,0,slata001,solad001,florw001,ruf-d001,pench001,yastm001,davij008,dubom001,heint001,webbl001,heint001,ruf-d001,florw001,solad001,dubom001,slata001,yastm001,davij008,pench001,20200725,0,LOS03,v,LAN,1,0,0,regular,y,y
LAN202007250,LAN,1,0,0,0,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,8,robed001,value,39,33,4,9,2,0,1,4,0,0,3,2,0,6,0,0,0,1,1,27,0,38,7,2,0,1,5,5,4,0,13,1,1,0,0,0,0,1,0,27,10,0,0,0,0,1,0,1,muncm001,bettm001,bellc002,turnj001,seagc001,taylc001,pedej001,herne001,barna001,wooda002,barna001,muncm001,herne001,turnj001,seagc001,pedej001,bellc002,bettm001,taylc001,20200725,0,LOS03,h,SFN,0,1,0,regular,y,y
NYN202007250,ATL,0,1,0,0,0,0,0,0,1,3,,,,,,,,,,,,,,,,,,,3,snitb801,value,38,37,5,8,1,0,2,5,0,0,0,1,0,12,0,0,2,0,1,30,0,42,9,1,1,0,3,2,2,0,11,1,0,0,0,2,1,0,0,30,7,0,0,0,0,0,1,0,acunr001,albio001,freef001,ozunm001,duvaa001,swand001,camaj001,rilea001,jacka002,friem001,jacka002,freef001,albio001,camaj001,swand001,rilea001,acunr001,duvaa001,ozunm001,20200725,0,NYC20,v,NYN,1,0,0,regular,y,y
