gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,suspend,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
NYA202304010,SFN,NYA,NYC21,20230401,0,4:05PM,day,9,2,true,,192,41642,unknown,none,sunny,68,tolf,16,sprej701,,,fleta901,bacce901,estam901,diazl901,(none),(none),junij001,kingm002,dovac001,regular,7,5,SFN,NYA,y,both,y,y,y,2023
OAK202304010,ANA,OAK,OAK01,20230401,0,1:07PM,day,9,2,true,,144,15757,unknown,none,sunny,58,torf,7,thomc701,,,gonzm901,wolcq901,valej901,johna901,(none),(none),sandp002,fujis001,davit005,regular,13,1,ANA,OAK,y,both,y,y,y,2023
SDN202304010,COL,SDN,SAN02,20230401,0,5:40PM,night,9,2,true,,160,42663,unknown,none,sunny,60,ltor,12,zaveb701,,,hobep901,cejan901,conrc901,onorb901,(none),(none),wachm001,urenj001,,regular,4,8,SDN,COL,y,both,y,y,y,2023
SEA202304010,CLE,SEA,SEA03,20230401,0,6:40PM,night,9,2,true,,124,44250,unknown,none,cloudy,47,tocf,11,padud701,,,gibsh902,millb903,carlm901,bakej902,(none),(none),civaa001,gilbl002,clase001,regular,2,0,CLE,SEA,y,both,y,y,y,2023
SLN202304010,TOR,SLN,STL10,20230401,0,1:15PM,day,9,2,true,,151,44461,unknown,none,cloudy,46,torf,23,smitm701,,,barrs901,morag901,becka901,iassd901,(none),(none),flahj002,gausk001,helsr001,regular,1,4,SLN,TOR,y,both,y,y,y,2023
TBA202304010,DET,TBA,STP01,20230401,0,4:10PM,day,9,2,true,,168,20204,unknown,none,dome,72,unknown,0,dabrj701,,,carav901,mahrn901,hamaa901,laynj901,(none),(none),efliz001,turns003,,regular,2,12,TBA,DET,y,both,y,y,y,2023
TEX202304010,PHI,TEX,ARL03,20230401,0,3:05PM,day,9,2,true,,190,31916,unknown,none,sunny,71,fromcf,8,ruddw701,,,buckc901,segac901,may-b901,nelsj901,(none),(none),eovan001,wheez001,,regular,3,16,TEX,PHI,y,both,y,y,y,2023
WAS202304010,ATL,WAS,WAS11,20230401,0,4:05PM,day,9,2,true,,141,27529,unknown,none,cloudy,73,tolf,18,jacom701,,,cuzzp901,rippm901,lives901,belld901,(none),(none),stris002,grayj004,,regular,7,1,ATL,WAS,y,both,y,y,y,2023
BOS202304020,BAL,BOS,BOS07,20230402,0,1:35PM,day,9,2,true,,164,27886,unknown,none,sunny,43,torf,8,foxxl701,,,addir901,merzd901,barkl901,littw901,(none),(none),houct001,irvic001,,regular,5,9,BOS,BAL,y,both,y,y,y,2023
CHN202304020,MIL,CHN,CHI11,20230402,0,1:20PM,day,9,2,true,,177,33266,unknown,none,sunny,47,tocf,7,jackj702,,,torrc901,viscj901,kulpr901,blasc901,(none),(none),lauee001,tailj001,,regular,9,5,MIL,CHN,y,both,y,y,y,2023
CIN202304020,PIT,CIN,CIN09,20230402,0,1:40PM,day,9,2,true,,144,14421,unknown,none,cloudy,49,rtol,6,rothr701,,,sches901,moorm901,wegnm901,drecb901,(none),(none),ashcg001,velav001,diaza004,regular,1,3,CIN,PIT,y,both,y,y,y,2023
HOU202304020,CHA,HOU,HOU03,20230402,0,1:10PM,day,9,2,true,,186,42835,unknown,none,dome,73,unknown,0,johnf701,,,ortir901,millb901,drakr901,whitc901,(none),(none),clevm001,garcl007,,regular,6,3,CHA,HOU,y,both,y,y,y,2023
KCA202304020,MIN,KCA,KAN06,20230402,0,1:10PM,day,9,2,true,,155,14589,unknown,none,sunny,72,rtol,23,butcp701,,,tosia901,randt901,ticht901,knigb901,(none),(none),ryanj002,kellb003,,regular,7,4,MIN,KCA,y,both,y,y,y,2023
LAN202304020,ARI,LAN,LOS03,20230402,0,1:10PM,day,9,2,true,,152,46549,unknown,none,sunny,68,tocf,5,whitj701,,,blakr901,hudsm901,wendh902,tumpj901,(none),(none),chafa001,gratb002,mcgos001,regular,2,1,ARI,LAN,y,both,y,y,y,2023
MIA202304020,NYN,MIA,MIA02,20230402,0,1:40PM,day,9,2,true,,160,18322,unknown,none,dome,72,unknown,0,jernr701,,,mosce901,vanol901,guccc901,rackd901,(none),(none),sengk001,roget003,,regular,5,1,NYN,MIA,y,both,y,y,y,2023
NYA202304020,SFN,NYA,NYC21,20230402,0,1:35PM,day,9,2,true,,147,42053,unknown,none,sunny,47,ltor,15,sprej701,,,bacce901,estam901,diazl901,fleta901,(none),(none),britj003,strir001,,regular,0,6,NYA,SFN,y,both,y,y,y,2023
OAK202304020,ANA,OAK,OAK01,20230402,0,1:07PM,day,9,2,true,,152,14638,unknown,none,cloudy,56,torf,14,thomc701,,,wolcq901,valej901,johna901,gonzm901,(none),(none),andet002,waldk003,,regular,6,0,ANA,OAK,y,both,y,y,y,2023
SDN202304020,COL,SDN,SAN02,20230402,0,1:10PM,day,9,2,true,,123,43972,unknown,none,sunny,62,ltor,8,maffj701,,,cejan901,onorb901,(none),hobep901,(none),(none),lugos001,gomba001,hadej001,regular,1,3,SDN,COL,y,both,y,y,y,2023
SEA202304020,CLE,SEA,SEA03,20230402,0,1:10PM,day,9,2,true,,177,34045,unknown,none,cloudy,44,tocf,4,radoe701,,,millb903,carlm901,bakej902,gibsh902,(none),(none),deloe001,murfp001,stept002,regular,6,5,CLE,SEA,y,both,y,y,y,2023
SLN202304020,TOR,SLN,STL10,20230402,0,1:15PM,day,9,2,true,,149,45525,unknown,none,sunny,63,fromrf,13,smitm701,,,morag901,becka901,iassd901,barrs901,(none),(none),montj004,bassc001,,regular,4,9,SLN,TOR,y,both,y,y,y,2023
TBA202304020,DET,TBA,STP01,20230402,0,1:10PM,day,9,2,true,,130,19425,unknown,none,dome,72,unknown,0,dabrj701,,,mahrn901,hamaa901,laynj901,carav901,(none),(none),sprij001,wentj001,,regular,1,5,TBA,DET,y,both,y,y,y,2023
TEX202304020,PHI,TEX,ARL03,20230402,0,6:08PM,night,9,2,true,,144,25823,unknown,none,dome,72,unknown,0,wells701,,,segac901,may-b901,nelsj901,buckc901,(none),(none),perem004,faltb001,smitw002,regular,1,2,TEX,PHI,y,both,y,y,y,2023
WAS202304020,ATL,WAS,WAS11,20230402,0,1:35PM,day,9,2,true,,137,21440,unknown,none,sunny,54,torf,10,lee-j701,,,rippm901,lives901,belld901,cuzzp901,(none),(none),gorem001,shusj001,finnk001,regular,1,4,WAS,ATL,y,both,y,y,y,2023
BOS202304030,PIT,BOS,BOS07,20230403,0,7:10PM,night,9,2,true,,177,28369,unknown,none,sunny,50,tolf,6,ellib701,,,becka901,iassd901,barrs901,vondc901,(none),(none),unded001,crawk001,bednd001,regular,7,6,PIT,BOS,y,both,y,y,y,2023
CHA202304030,SFN,CHA,CHI12,20230403,0,2:10PM,day,9,2,true,,156,34784,unknown,none,cloudy,57,fromlf,9,seipb701,,,hoyej901,herna901,reybd901,libkj901,(none),(none),desca001,kopem001,,regular,12,3,SFN,CHA,y,both,y,y,y,2023
CIN202304030,CHN,CIN,CIN09,20230403,0,6:40PM,night,9,2,true,,155,11941,unknown,none,sunny,71,rtol,12,oconj701,,,millb901,drakr901,whitc901,ortir901,(none),(none),cruzf002,smyld001,law-d001,regular,6,7,CIN,CHN,y,both,y,y,y,2023
HOU202304030,DET,HOU,HOU03,20230403,0,7:10PM,night,9,2,true,,201,29272,unknown,none,sunny,73,unknown,0,blour701,,,may-b901,nelsj901,buckc901,segac901,(none),(none),wingt001,nerih001,hillg002,regular,7,6,DET,HOU,y,both,y,y,y,2023
KCA202304030,TOR,KCA,KAN06,20230403,0,6:40PM,night,9,2,true,,157,10810,unknown,none,sunny,73,ltor,6,utslm701,,,hamaa901,laynj901,carav901,gonzm901,(none),(none),singb001,berrj001,,regular,5,9,KCA,TOR,y,both,y,y,y,2023
LAN202304030,COL,LAN,LOS03,20230403,0,7:10PM,night,9,2,true,,167,49792,unknown,none,sunny,57,ltor,11,dagod701,,,carlm901,bakej902,gibsh902,millb903,(none),(none),almoy001,feltr001,,regular,4,13,LAN,COL,y,both,y,y,y,2023
MIA202304030,MIN,MIA,MIA02,20230403,0,6:40PM,night,9,2,true,,151,8898,unknown,none,cloudy,83,tolf,11,mccac701,,,estam901,diazl901,fleta901,willr901,(none),(none),mahlt001,cuetj001,,regular,11,1,MIN,MIA,y,both,y,y,y,2023
MIL202304030,NYN,MIL,MIL06,20230403,0,1:10PM,day,9,2,true,,157,42017,unknown,none,dome,65,unknown,0,odrit701,,,porta901,wolfj901,muchm901,barbs901,(none),(none),peraf001,carrc003,wilsb003,regular,0,10,MIL,NYN,y,both,y,y,y,2023
NYA202304030,PHI,NYA,NYC21,20230403,0,7:05PM,night,9,2,true,,161,37202,unknown,none,cloudy,53,tolf,17,karph701,,,emmep901,fairc901,lentn901,rehaj901,(none),(none),cortn001,walkt004,,regular,1,8,NYA,PHI,y,both,y,y,y,2023
OAK202304030,CLE,OAK,OAK01,20230403,0,6:40PM,night,9,2,true,,199,3035,unknown,none,cloudy,54,unknown,28,younj701,,,marqa901,eddid901,barrl901,dejer901,(none),(none),clase001,may-t001,morge001,regular,12,11,CLE,OAK,y,both,y,y,y,2023
SDN202304030,ARI,SDN,SAN02,20230403,0,6:40PM,night,9,2,true,,149,37602,unknown,none,cloudy,56,torf,16,zaveb701,,,viscj901,kulpr901,blasc901,torrc901,(none),(none),hillt002,mcgos001,,regular,4,5,SDN,ARI,y,both,y,y,y,2023
SEA202304030,ANA,SEA,SEA03,20230403,0,6:40PM,night,9,2,true,,169,18877,unknown,none,cloudy,45,ltor,2,padud701,,,ramoc901,onorb901,hobep901,cejan901,(none),(none),teper001,kirbg001,,regular,7,3,ANA,SEA,y,both,y,y,y,2023
SLN202304030,ATL,SLN,STL10,20230403,0,6:45PM,night,9,2,true,,166,37689,unknown,none,sunny,77,rtol,15,smitm701,,,randt901,valej901,ticht901,knigb901,(none),(none),mortc002,woodj003,,regular,8,4,ATL,SLN,y,both,y,y,y,2023
TEX202304030,BAL,TEX,ARL03,20230403,0,7:05PM,night,9,2,true,,138,15867,unknown,none,dome,74,unknown,0,ruizc701,,,hudsm901,wendh902,tumpj901,blakr901,(none),(none),could001,grayj003,bautf001,regular,2,0,BAL,TEX,y,both,y,y,y,2023
WAS202304030,TBA,WAS,WAS11,20230403,0,7:05PM,night,9,2,true,,145,10754,unknown,none,cloudy,70,rtol,4,tritb701,,,vanol901,guccc901,merzd901,mosce901,(none),(none),rasmd002,willt002,,regular,6,2,TBA,WAS,y,both,y,y,y,2023
BOS202304040,PIT,BOS,BOS07,20230404,0,7:10PM,night,9,2,true,,156,28842,unknown,none,cloudy,50,fromcf,4,ellib701,,,iassd901,barrs901,vondc901,becka901,(none),(none),contr001,piven001,bednd001,regular,4,1,PIT,BOS,y,both,y,y,y,2023
CIN202304040,CHN,CIN,CIN09,20230404,0,6:40PM,night,9,2,true,,172,13399,unknown,none,cloudy,76,unknown,8,rothr701,,,drakr901,whitc901,ortir901,millb901,(none),(none),alzoa001,farmb001,,regular,12,5,CHN,CIN,y,both,y,y,y,2023
HOU202304040,DET,HOU,HOU03,20230404,0,7:10PM,night,9,2,true,,152,30613,unknown,none,dome,73,unknown,0,fanud701,,,nelsj901,buckc901,segac901,may-b901,(none),(none),mannm001,valdf001,,regular,6,3,DET,HOU,y,both,y,y,y,2023
KCA202304040,TOR,KCA,KAN06,20230404,0,6:40PM,night,9,2,true,,152,12123,unknown,none,overcast,80,rtol,22,utslm701,,,laynj901,carav901,gonzm901,hamaa901,(none),(none),kikuy001,bubik001,romaj004,regular,4,1,TOR,KCA,y,both,y,y,y,2023
LAN202304040,COL,LAN,LOS03,20230404,0,7:10PM,night,9,2,true,,145,52290,unknown,none,cloudy,58,ltor,9,eastr701,,,bakej902,gibsh902,millb903,carlm901,(none),(none),uriaj001,marqg001,phile001,regular,2,5,LAN,COL,y,both,y,y,y,2023
MIA202304040,MIN,MIA,MIA02,20230404,0,6:40PM,night,9,2,true,,117,10668,unknown,none,sunny,83,fromlf,10,mccac701,,,diazl901,fleta901,willr901,estam901,(none),(none),alcas001,maedk001,,regular,0,1,MIA,MIN,y,both,y,y,y,2023
MIL202304040,NYN,MIL,MIL06,20230404,0,6:40PM,night,9,2,true,,137,19412,unknown,none,dome,63,unknown,0,olsod701,,,wolfj901,muchm901,barbs901,porta901,(none),(none),milew001,schem001,,regular,0,9,MIL,NYN,y,both,y,y,y,2023
NYA202304040,PHI,NYA,NYC21,20230404,0,7:05PM,night,9,2,true,,165,35392,unknown,none,cloudy,65,rtol,8,karph701,,,fairc901,lentn901,rehaj901,emmep901,(none),(none),bella001,germd001,,regular,4,1,PHI,NYA,y,both,y,y,y,2023
OAK202304040,CLE,OAK,OAK01,20230404,0,6:40PM,night,9,2,true,,161,3407,unknown,none,cloudy,54,unknown,13,younj701,,,eddid901,barrl901,dejer901,marqa901,(none),(none),may-t001,karij001,,regular,3,4,OAK,CLE,y,both,y,y,y,2023
SDN202304040,ARI,SDN,SAN02,20230404,0,1:10PM,day,9,2,true,,175,34542,unknown,none,sunny,57,ltor,13,womab701,,,kulpr901,blasc901,torrc901,viscj901,(none),(none),ginkk001,garcl005,jamed003,regular,8,6,ARI,SDN,y,both,y,y,y,2023
SEA202304040,ANA,SEA,SEA03,20230404,0,6:40PM,night,9,2,true,,151,19255,unknown,none,cloudy,50,torf,2,radoe701,,,onorb901,hobep901,cejan901,ramoc901,(none),(none),castl003,suarj001,,regular,2,11,SEA,ANA,y,both,y,y,y,2023
SLN202304040,ATL,SLN,STL10,20230404,0,6:45PM,night,9,2,true,,140,36501,unknown,none,overcast,82,tolf,18,webbj701,,,valej901,ticht901,knigb901,randt901,(none),(none),doddd001,matzs001,minta001,regular,4,1,ATL,SLN,y,both,y,y,y,2023
TEX202304040,BAL,TEX,ARL03,20230404,0,7:05PM,night,9,2,true,,150,16268,unknown,none,dome,74,unknown,0,ruddw701,,,wendh902,tumpj901,blakr901,hudsm901,(none),(none),gibsk002,heana001,,regular,7,2,BAL,TEX,y,both,y,y,y,2023
WAS202304040,TBA,WAS,WAS11,20230404,0,7:05PM,night,9,2,true,,165,15272,unknown,none,cloudy,80,rtol,2,jacom701,,,guccc901,merzd901,mosce901,vanol901,(none),(none),thomr007,finnk001,,regular,10,6,TBA,WAS,y,both,y,y,y,2023
BOS202304050,PIT,BOS,BOS07,20230405,0,1:35PM,day,9,2,true,,152,24477,unknown,none,cloudy,41,torf,5,foxxl701,,,barrs901,vondc901,becka901,iassd901,(none),(none),kellm003,klubc001,unded001,regular,4,1,PIT,BOS,y,both,y,y,y,2023
CHA202304050,SFN,CHA,CHI12,20230405,0,1:10PM,day,9,2,true,,169,15980,unknown,none,overcast,67,tolf,23,seipb701,,,reybd901,libkj901,tomln901,hoyej901,(none),(none),ceasd001,webbl001,,regular,3,7,CHA,SFN,y,both,y,y,y,2023
HOU202304050,DET,HOU,HOU03,20230405,0,1:10PM,day,9,2,true,,155,37932,unknown,none,dome,73,unknown,0,blour701,,,buckc901,segac901,may-b901,nelsj901,(none),(none),javic001,rodre004,,regular,2,8,HOU,DET,y,both,y,y,y,2023
KCA202304050,TOR,KCA,KAN06,20230405,0,6:40PM,night,9,2,true,,137,10015,unknown,none,sunny,52,ltor,14,utslm701,,,carav901,gonzm901,hamaa901,laynj901,(none),(none),manoa001,greiz001,romaj004,regular,3,0,TOR,KCA,y,both,y,y,y,2023
MIA202304050,MIN,MIA,MIA02,20230405,0,1:10PM,day,9,2,true,,130,8981,unknown,none,cloudy,84,fromlf,14,mccac701,,,fleta901,willr901,estam901,diazl901,(none),(none),flord002,jax-g001,,regular,2,5,MIA,MIN,y,both,y,y,y,2023
MIL202304050,NYN,MIL,MIL06,20230405,0,12:40PM,day,9,2,true,,165,18387,unknown,none,dome,66,unknown,0,odrit701,,,muchm901,barbs901,porta901,wolfj901,(none),(none),willd004,ottaa001,,regular,6,7,MIL,NYN,y,both,y,y,y,2023
NYA202304050,PHI,NYA,NYC21,20230405,0,1:05PM,day,9,2,true,,150,35847,unknown,drizzle,overcast,48,ltor,15,karph701,,,lentn901,rehaj901,emmep901,fairc901,(none),(none),coleg001,nolaa001,holmc001,regular,2,4,NYA,PHI,y,both,y,y,y,2023
OAK202304050,CLE,OAK,OAK01,20230405,0,12:37PM,day,9,2,true,,178,4930,unknown,none,cloudy,57,torf,7,younj701,,,barrl901,dejer901,marqa901,eddid901,(none),(none),morge001,jackz002,clase001,regular,6,4,CLE,OAK,y,both,y,y,y,2023
SEA202304050,ANA,SEA,SEA03,20230405,0,1:10PM,day,9,2,true,,175,25648,unknown,none,cloudy,48,tolf,2,radoe701,,,hobep901,cejan901,ramoc901,onorb901,(none),(none),ohtas001,flexc001,quijj001,regular,4,3,ANA,SEA,y,both,y,y,y,2023
SLN202304050,ATL,SLN,STL10,20230405,0,12:15PM,day,9,2,true,,147,36300,unknown,none,cloudy,60,torf,10,webbj701,,,ticht901,knigb901,randt901,valej901,(none),(none),eldeb001,mikom001,chavj001,regular,5,2,ATL,SLN,y,both,y,y,y,2023
TEX202304050,BAL,TEX,ARL03,20230405,0,1:05PM,day,9,2,true,,139,18560,unknown,none,dome,74,unknown,0,bumpl701,,,tumpj901,blakr901,hudsm901,wendh902,(none),(none),degrj001,votha001,leclj001,regular,2,5,TEX,BAL,y,both,y,y,y,2023
WAS202304050,TBA,WAS,WAS11,20230405,0,1:05PM,day,9,2,true,,152,13836,unknown,none,cloudy,83,tocf,11,tritb701,,,merzd901,mosce901,vanol901,guccc901,(none),(none),mccls003,corbp001,,regular,7,2,TBA,WAS,y,both,y,y,y,2023
ARI202304060,LAN,ARI,PHO01,20230406,0,7:10PM,night,9,2,true,,163,48034,unknown,none,cloudy,75,ltor,6,johnj701,,,dejer901,marqa901,eddid901,barrl901,(none),(none),may-d003,kellm002,phile001,regular,5,2,LAN,ARI,y,both,y,y,y,2023
ATL202304060,SDN,ATL,ATL03,20230406,0,7:20PM,night,9,2,true,,194,42803,unknown,none,cloudy,81,rtol,3,stamm701,,,rehaj901,emmep901,fairc901,lentn901,(none),(none),minta001,crisn001,,regular,6,7,ATL,SDN,y,both,y,y,y,2023
CHA202304060,SFN,CHA,CHI12,20230406,0,1:10PM,day,9,2,true,,170,18261,unknown,none,sunny,46,tolf,10,lissr701,,,libkj901,tomln901,hoyej901,reybd901,(none),(none),junij001,lynnl001,,regular,16,6,SFN,CHA,y,both,y,y,y,2023
COL202304060,WAS,COL,DEN02,20230406,0,2:10PM,day,9,2,true,,138,48230,unknown,none,sunny,51,tolf,5,geibj701,,,blasc901,torrc901,viscj901,kulpr901,(none),(none),freek001,grayj004,johnp001,regular,0,1,COL,WAS,y,both,y,y,y,2023
DET202304060,BOS,DET,DET05,20230406,0,1:10PM,day,9,2,true,,152,44650,unknown,none,cloudy,47,tolf,14,kleir701,,,mosce901,vanol901,guccc901,merzd901,(none),(none),salec001,turns003,jansk001,regular,6,3,BOS,DET,y,both,y,y,y,2023
KCA202304060,TOR,KCA,KAN06,20230406,0,1:10PM,day,9,2,true,,150,10401,unknown,none,sunny,51,ltor,12,utslm701,,,gonzm901,hamaa901,laynj901,carav901,(none),(none),gausk001,lylej001,cimba001,regular,6,3,TOR,KCA,y,both,y,y,y,2023
ANA202304070,TOR,ANA,ANA01,20230407,0,6:38PM,night,9,2,true,,153,44735,unknown,none,cloudy,64,tocf,6,munse701,,,knigb901,randt901,macka901,ticht901,(none),(none),bassc001,hergj001,romaj004,regular,4,3,TOR,ANA,y,both,y,y,y,2023
ARI202304070,LAN,ARI,PHO01,20230407,0,6:40PM,night,9,2,true,,148,30249,unknown,none,sunny,77,ltor,9,johnj701,,,marqa901,eddid901,barrl901,dejer901,(none),(none),jamed003,kersc001,,regular,3,6,ARI,LAN,y,both,y,y,y,2023
