gid,team,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,inn13,inn14,inn15,inn16,inn17,inn18,inn19,inn20,inn21,inn22,inn23,inn24,inn25,inn26,inn27,inn28,lob,mgr,stattype,b_pa,b_ab,b_r,b_h,b_d,b_t,b_hr,b_rbi,b_sh,b_sf,b_hbp,b_w,b_iw,b_k,b_sb,b_cs,b_gdp,b_xi,b_roe,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,d_po,d_a,d_e,d_dp,d_tp,d_pb,d_wp,d_sb,d_cs,start_l1,start_l2,start_l3,start_l4,start_l5,start_l6,start_l7,start_l8,start_l9,start_f1,start_f2,start_f3,start_f4,start_f5,start_f6,start_f7,start_f8,start_f9,start_f10,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
TOR201803290,NYA,2,0,0,0,2,0,1,0,1,,,,,,,,,,,,,,,,,,,,7,boona001,value,40,38,6,11,4,0,3,6,0,0,0,2,0,9,0,0,2,0,2,27,0,32,2,0,0,1,1,1,3,0,12,0,0,0,0,0,1,0,0,27,8,1,0,0,0,0,1,0,gardb001,judga001,stanm004,sancg002,hicka001,gregd001,drurb001,walkn001,austt001,sevel001,sancg002,austt001,walkn001,drurb001,gregd001,gardb001,hicka001,judga001,stanm004,20180329,0,TOR02,v,TOR,1,0,0,regular,y,y
TOR201803290,TOR,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,4,gibbj001,value,32,29,1,2,0,0,1,1,0,0,0,3,0,12,1,0,0,0,0,27,0,40,11,4,0,3,6,5,2,0,9,0,0,0,0,0,0,0,0,27,8,2,2,0,0,0,0,0,travd001,donaj001,smoaj001,granc001,morak001,gricr001,martr004,pillk001,diaza003,happj001,martr004,smoaj001,travd001,donaj001,diaza003,granc001,pillk001,gricr001,morak001,20180329,0,TOR02,h,NYA,0,1,0,regular,y,y
ARI201803300,COL,0,2,0,5,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,6,blacb001,value,41,36,8,10,1,0,3,8,0,0,0,5,0,11,1,0,2,0,1,24,0,38,8,1,1,1,9,9,5,0,9,1,2,0,0,0,1,0,0,24,5,0,0,0,0,2,1,0,blacc001,lemad001,arenn001,stort001,gonzc001,desmi001,parrg001,iannc001,andet002,andet002,iannc001,desmi001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,,20180330,0,PHO01,v,ARI,0,1,0,regular,y,y
ARI201803300,ARI,5,0,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,5,lovut001,value,38,32,9,8,1,1,1,9,0,0,1,5,0,9,1,0,0,0,0,27,0,41,10,1,0,3,8,7,5,0,11,0,3,0,0,0,1,0,0,27,9,1,2,0,0,3,1,0,perad001,martk001,goldp001,polla001,owinc001,lambj001,ahmen001,murpj001,ray-r002,ray-r002,murpj001,goldp001,martk001,lambj001,ahmen001,perad001,polla001,owinc001,,20180330,0,PHO01,h,COL,1,0,0,regular,y,y
ATL201803300,PHI,0,1,1,0,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,10,kaplg001,value,48,40,5,10,2,0,2,5,0,2,0,5,0,10,3,0,1,1,0,33,0,46,9,2,0,0,4,4,5,0,9,2,0,0,1,1,0,1,0,33,14,0,2,0,0,0,0,1,hernc005,santc002,herro001,hoskr001,altha001,kings001,knapa001,piven001,crawj002,piven001,knapa001,santc002,hernc005,kings001,crawj002,hoskr001,herro001,altha001,,20180330,0,ATL03,v,ATL,1,0,0,regular,y,y
ATL201803300,ATL,0,0,2,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,9,snitb801,value,46,37,4,9,2,0,0,4,1,1,2,5,0,9,0,1,1,0,0,33,0,48,10,2,0,2,5,4,5,0,10,0,1,0,0,2,3,0,0,33,10,3,1,0,0,1,3,0,incie001,albio001,freef001,markn001,suzuk001,tuckp001,swand001,flahr001,foltm001,foltm001,suzuk001,freef001,albio001,flahr001,swand001,tuckp001,incie001,markn001,,20180330,0,ATL03,h,PHI,0,1,0,regular,y,y
CIN201803300,WAS,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,8,martd002,value,37,32,2,6,1,0,0,2,0,1,0,4,0,6,1,0,0,0,0,27,0,36,7,1,0,0,0,0,2,0,14,0,0,0,0,0,1,0,0,27,6,0,0,0,0,0,1,0,eatoa002,renda001,harpb003,zimmr001,kendh001,turnt001,taylm002,wietm001,schem001,schem001,wietm001,zimmr001,kendh001,renda001,turnt001,eatoa002,taylm002,harpb003,,20180330,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN201803300,CIN,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,9,pricb801,value,36,34,0,7,1,0,0,0,0,0,0,2,0,14,1,0,0,0,0,27,0,37,6,1,0,0,2,2,4,0,6,0,0,0,0,1,1,0,0,27,9,0,0,0,0,0,1,0,winkj002,suare001,vottj001,genns001,sches001,barnt001,peraj003,bailh001,hamib001,bailh001,barnt001,vottj001,genns001,suare001,peraj003,winkj002,hamib001,sches001,,20180330,0,CIN09,h,WAS,0,1,0,regular,y,y
DET201803300,PIT,0,0,0,3,0,1,0,2,4,0,0,0,3,,,,,,,,,,,,,,,,6,hurdc001,value,58,52,13,17,3,1,1,11,0,1,0,4,0,10,1,2,0,1,0,39,0,62,14,7,0,0,10,10,9,0,9,0,1,0,0,0,0,0,0,39,9,2,1,0,0,1,0,0,fraza001,harrj002,polag001,bellj005,dickc002,marts002,cervf001,morac001,mercj002,novai001,cervf001,bellj005,harrj002,morac001,mercj002,dickc002,marts002,polag001,fraza001,20180330,0,DET05,v,DET,1,0,0,regular,y,y
DET201803300,DET,0,2,0,0,0,0,4,0,4,0,0,0,0,,,,,,,,,,,,,,,,13,gardr001,value,62,53,10,14,7,0,0,9,0,0,0,9,0,9,0,0,1,0,2,39,0,58,17,3,1,1,13,11,4,0,10,0,0,0,0,1,1,2,1,39,9,3,2,0,1,0,1,2,martl004,candj002,cabrm001,castn001,martv001,mccaj001,mahtm001,iglej001,machd001,zimmj003,mccaj001,cabrm001,machd001,candj002,iglej001,mahtm001,martl004,castn001,martv001,20180330,0,DET05,h,PIT,0,1,0,regular,y,y
LAN201803300,SFN,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,4,bochb002,value,32,31,1,2,0,0,1,1,1,0,0,0,0,5,0,0,0,0,4,27,0,27,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,27,6,0,1,0,0,0,0,0,jacka001,panij002,mccua001,poseb001,longe001,pench001,beltb001,crawb001,cuetj001,cuetj001,poseb001,beltb001,panij002,longe001,crawb001,pench001,jacka001,mccua001,,20180330,0,LOS03,v,LAN,1,0,0,regular,y,y
LAN201803300,LAN,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,robed001,value,27,27,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,27,0,32,2,0,0,1,1,1,0,0,5,0,0,0,1,0,0,0,0,27,12,4,0,0,0,0,0,0,taylc001,seagc001,puigy001,bellc002,grany001,kempm001,utlec001,forsl001,wooda002,wooda002,grany001,bellc002,utlec001,forsl001,seagc001,kempm001,taylc001,puigy001,,20180330,0,LOS03,h,SFN,0,1,0,regular,y,y
MIA201803300,CHN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,15,maddj801,value,67,58,1,8,2,0,1,1,0,0,1,8,1,20,0,0,1,0,0,50,0,70,12,0,0,0,2,2,8,0,14,1,0,0,0,0,0,1,1,50,21,1,1,0,1,0,0,1,almoa002,bryak001,rizza001,contw001,schwk001,russa002,zobrb001,baezj001,hendk001,hendk001,contw001,rizza001,baezj001,bryak001,russa002,schwk001,almoa002,zobrb001,,20180330,0,MIA02,v,MIA,0,1,0,regular,y,y
MIA201803300,MIA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,18,mattd001,value,70,61,2,12,0,0,0,2,0,0,1,8,0,14,0,1,1,0,1,51,0,67,8,2,0,1,1,1,8,1,20,1,0,0,0,0,0,0,0,51,12,0,1,0,0,0,0,0,brinl001,dietd001,casts001,bourj002,andeb006,coopg002,rojam002,wallc001,smitc006,smitc006,wallc001,bourj002,casts001,andeb006,rojam002,dietd001,brinl001,coopg002,,20180330,0,MIA02,h,CHN,1,0,0,regular,y,y
OAK201803300,ANA,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,3,sciom001,value,32,32,2,6,0,0,1,1,0,0,0,0,0,7,0,0,1,0,0,27,0,36,7,1,0,0,1,1,1,0,8,2,0,0,0,0,0,0,0,27,7,0,0,0,0,0,0,0,kinsi001,troum001,uptoj001,pujoa001,cozaz001,calhk001,simma001,younc004,maldm001,skagt001,maldm001,pujoa001,kinsi001,cozaz001,simma001,uptoj001,troum001,calhk001,younc004,20180330,0,OAK01,v,OAK,1,0,0,regular,y,y
OAK201803300,OAK,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,8,melvb001,value,36,33,1,7,1,0,0,1,0,0,2,1,0,8,0,0,0,0,0,27,0,32,6,0,0,1,2,2,0,0,7,0,1,0,0,0,0,0,0,27,8,1,1,0,0,1,0,0,semim001,smolj002,lowrj001,davik003,olsom001,piscs001,chapm001,lucrj001,pindc001,manas001,lucrj001,olsom001,lowrj001,chapm001,semim001,pindc001,smolj002,piscs001,davik003,20180330,0,OAK01,h,ANA,0,1,0,regular,y,y
SDN201803300,MIL,2,0,0,0,1,0,0,0,5,,,,,,,,,,,,,,,,,,,,5,counc001,value,40,37,8,11,4,0,1,8,1,1,0,1,0,4,1,0,1,0,2,27,0,42,12,2,0,2,6,6,4,0,7,1,0,0,0,0,0,0,0,27,14,1,1,0,0,0,0,0,cainl001,yelic001,braur002,shawt001,santd002,pinam001,pereh001,arcio002,chacj001,chacj001,pinam001,braur002,pereh001,shawt001,arcio002,yelic001,cainl001,santd002,,20180330,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN201803300,SDN,0,3,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,9,greea001,value,42,37,6,12,2,0,2,6,0,0,1,4,0,7,0,0,1,0,0,27,0,40,11,4,0,1,8,5,1,0,4,0,0,0,1,1,1,0,0,27,11,2,1,0,0,0,1,0,margm001,myerw001,hosme001,pirej001,asuac001,galvf001,spanc001,hedga001,luccj001,luccj001,hedga001,hosme001,asuac001,spanc001,galvf001,pirej001,margm001,myerw001,,20180330,0,SAN02,h,MIL,0,1,0,regular,y,y
TBA201803300,BOS,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,6,coraa001,value,34,32,1,7,2,0,0,1,0,0,0,2,0,6,0,0,1,0,0,27,0,31,4,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,27,5,0,1,0,0,0,0,0,bettm001,benia002,ramih003,martj006,bogax001,dever001,nunee002,bradj001,vazqc001,pricd001,vazqc001,ramih003,nunee002,dever001,bogax001,benia002,bradj001,bettm001,martj006,20180330,0,STP01,v,TBA,1,0,0,regular,y,y
TBA201803300,TBA,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,cashk001,value,31,30,0,4,0,0,0,0,0,0,0,1,0,9,0,0,1,0,0,27,0,34,7,2,0,0,1,1,2,0,6,0,0,0,0,0,0,0,0,27,12,0,1,0,0,0,0,0,duffm002,kierk001,gomec002,cronc002,ramow001,millb002,hecha001,robed004,refsr001,snelb001,ramow001,millb002,robed004,duffm002,hecha001,refsr001,kierk001,gomec002,cronc002,20180330,0,STP01,h,BOS,0,1,0,regular,y,y
TEX201803300,HOU,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,hinca001,value,36,31,1,5,2,0,0,1,0,0,0,5,0,6,0,0,3,0,2,24,0,35,10,3,0,1,5,5,2,0,6,0,1,0,0,2,0,0,0,24,12,1,2,0,0,1,0,0,sprig001,reddj001,altuj001,corrc001,brega001,gonzm002,gatte001,fishd001,stasm001,keucd001,stasm001,gonzm002,altuj001,brega001,corrc001,fishd001,sprig001,reddj001,gatte001,20180330,0,ARL02,v,TEX,0,1,0,regular,y,y
TEX201803300,TEX,0,1,0,2,0,0,2,0,,,,,,,,,,,,,,,,,,,,,6,banij001,value,35,31,5,10,3,0,1,5,0,2,0,2,0,6,0,0,2,0,1,27,0,36,5,2,0,0,1,1,5,0,6,0,0,0,0,0,0,0,0,27,9,2,3,0,0,0,0,0,deshd002,gallj002,andre001,belta001,mazan001,choos001,chirr001,odorr001,rua-r001,fistd001,chirr001,gallj002,odorr001,belta001,andre001,rua-r001,deshd002,mazan001,choos001,20180330,0,ARL02,h,HOU,1,0,0,regular,y,y
TOR201803300,NYA,0,1,0,1,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,6,boona001,value,37,33,4,8,3,1,0,4,0,0,0,4,0,6,0,0,2,0,0,27,0,33,5,4,0,1,2,2,1,0,12,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,gardb001,judga001,stanm004,gregd001,sancg002,walkn001,mckib001,drurb001,wadet002,tanam001,sancg002,walkn001,wadet002,drurb001,gregd001,mckib001,gardb001,judga001,stanm004,20180330,0,TOR02,v,TOR,1,0,0,regular,y,y
