gid,team,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,inn13,inn14,inn15,inn16,inn17,inn18,inn19,inn20,inn21,inn22,inn23,inn24,inn25,inn26,inn27,inn28,lob,mgr,stattype,b_pa,b_ab,b_r,b_h,b_d,b_t,b_hr,b_rbi,b_sh,b_sf,b_hbp,b_w,b_iw,b_k,b_sb,b_cs,b_gdp,b_xi,b_roe,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,d_po,d_a,d_e,d_dp,d_tp,d_pb,d_wp,d_sb,d_cs,start_l1,start_l2,start_l3,start_l4,start_l5,start_l6,start_l7,start_l8,start_l9,start_f1,start_f2,start_f3,start_f4,start_f5,start_f6,start_f7,start_f8,start_f9,start_f10,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
SLN202204070,SLN,1,3,0,0,0,1,0,4,,,,,,,,,,,,,,,,,,,,,8,marmo801,value,41,31,9,8,2,0,3,9,0,2,1,7,0,5,1,0,1,0,2,27,0,32,6,0,0,0,0,0,2,0,9,0,1,0,0,0,0,1,0,27,11,0,3,0,0,1,0,1,carld002,goldp001,oneit001,arenn001,pujoa001,dejop001,moliy001,badeh001,edmat001,waina001,moliy001,goldp001,edmat001,arenn001,dejop001,oneit001,badeh001,carld002,pujoa001,20220407,0,STL10,h,PIT,1,0,0,regular,y,y
WAS202204070,NYN,0,0,0,0,2,2,1,0,0,,,,,,,,,,,,,,,,,,,,10,showb801,value,42,35,5,12,2,0,0,5,0,0,3,4,0,9,0,1,2,0,0,27,0,35,6,1,0,1,1,1,2,0,10,0,0,0,1,0,0,0,0,27,10,1,1,0,0,0,0,0,marts002,davij006,lindf001,alonp001,escoe001,canor001,canhm001,mcnej002,mccaj001,megit002,mccaj001,alonp001,canor001,escoe001,lindf001,mcnej002,canhm001,marts002,davij006,20220407,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202204070,WAS,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,7,martd002,value,35,32,1,6,1,0,1,1,1,0,0,2,0,10,0,0,1,0,1,27,0,42,12,2,0,0,5,5,4,0,9,3,1,0,0,0,0,1,0,27,10,0,2,0,0,1,0,1,hernc005,sotoj001,cruzn002,bellj005,ruizk001,thoml002,franm004,escoa003,roblv001,corbp001,ruizk001,bellj005,hernc005,franm004,escoa003,thoml002,roblv001,sotoj001,cruzn002,20220407,0,WAS11,h,NYN,0,1,0,regular,y,y
ANA202204080,HOU,1,0,0,1,1,1,8,0,1,,,,,,,,,,,,,,,,,,,,3,baked002,value,43,40,13,14,3,0,6,13,0,0,0,3,0,8,1,0,1,0,0,27,0,41,13,3,0,0,6,3,0,0,7,0,1,0,1,0,0,0,1,27,7,1,0,0,1,1,0,0,altuj001,branm003,brega001,alvay001,diaza003,tuckk001,penaj004,sirij001,maldm001,odorj001,maldm001,diaza003,altuj001,brega001,penaj004,branm003,sirij001,tuckk001,alvay001,20220408,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202204080,ANA,2,0,0,0,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,8,maddj801,value,41,40,6,13,3,0,0,5,1,0,0,0,0,7,0,0,0,0,2,27,0,43,14,3,0,6,13,13,3,0,8,0,0,0,0,0,1,0,0,27,9,0,1,0,0,0,1,0,ohtas001,troum001,renda001,walsj001,rojaj002,marsb002,suzuk001,wadet002,fletd002,detmr001,suzuk001,walsj001,wadet002,renda001,fletd002,marsb002,troum001,rojaj002,ohtas001,20220408,0,ANA01,h,HOU,0,1,0,regular,y,y
ARI202204080,SDN,0,0,0,0,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,8,melvb001,value,38,34,3,11,2,0,1,2,1,0,0,3,1,10,0,1,1,0,0,27,0,30,2,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,27,9,0,0,0,0,0,0,0,grist001,machm001,cronj001,voitl001,hosme001,profj001,myerw001,abrac001,alfaj002,manas001,alfaj002,hosme001,cronj001,machm001,abrac001,profj001,grist001,myerw001,voitl001,20220408,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202204080,ARI,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,3,lovut001,value,30,29,0,2,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,27,0,38,11,2,0,1,3,2,3,1,10,0,0,0,1,0,0,1,0,27,9,1,1,0,0,0,0,1,hummc001,martk001,kellc002,walkc002,perad001,varsd001,perdg001,smitp002,ellid002,kellm002,kellc002,walkc002,martk001,ellid002,perdg001,perad001,varsd001,smitp002,hummc001,20220408,0,PHO01,h,SDN,0,1,0,regular,y,y
ATL202204080,CIN,0,0,0,0,1,2,0,0,3,,,,,,,,,,,,,,,,,,,,4,belld002,value,37,32,6,6,1,0,0,6,0,1,1,3,0,7,0,0,0,0,0,24,0,39,8,2,0,0,7,7,7,0,8,0,0,0,0,1,0,0,0,24,5,1,1,0,0,0,0,0,indij001,naqut001,phamt001,vottj001,stept001,senzn001,mousm001,farmk001,fralj001,sanmr001,stept001,vottj001,indij001,mousm001,farmk001,phamt001,senzn001,fralj001,naqut001,20220408,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202204080,ATL,0,2,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,8,snitb801,value,39,31,7,8,2,0,0,7,0,1,0,7,0,8,0,0,1,0,1,27,0,37,6,1,0,0,6,6,3,0,7,1,0,0,0,1,0,0,0,27,8,0,0,0,0,0,0,0,albio001,olsom001,rilea001,ozunm001,duvaa001,rosae001,darnt001,swand001,arcio002,mortc002,darnt001,olsom001,albio001,rilea001,swand001,ozunm001,duvaa001,rosae001,arcio002,20220408,0,ATL03,h,CIN,1,0,0,regular,y,y
COL202204080,LAN,0,0,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,9,robed001,value,41,36,5,8,2,0,0,4,0,0,1,4,0,11,0,0,0,0,1,27,0,38,7,4,0,0,3,3,3,0,12,0,1,0,0,0,0,0,0,27,9,1,0,0,0,1,0,0,bettm001,freef001,turnt001,turnj001,muncm001,smitw003,taylc001,bellc002,lux-g001,buehw001,smitw003,freef001,lux-g001,muncm001,turnt001,taylc001,bellc002,bettm001,turnj001,20220408,0,DEN02,v,COL,1,0,0,regular,y,y
COL202204080,COL,0,2,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,8,blacb001,value,38,35,3,7,4,0,0,3,0,0,0,3,0,12,0,0,0,0,1,27,0,41,8,2,0,0,5,5,4,0,11,1,2,0,0,0,0,0,0,27,7,0,0,0,0,2,0,0,blacc001,bryak001,rodgb002,cronc002,mcmar001,joe-c001,gricr001,diaze005,iglej001,freek001,diaze005,cronc002,rodgb002,mcmar001,iglej001,bryak001,gricr001,blacc001,joe-c001,20220408,0,DEN02,h,LAN,0,1,0,regular,y,y
DET202204080,CHA,1,2,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,6,larut101,value,37,34,4,8,3,0,1,4,0,0,0,3,0,3,0,0,1,0,0,26,0,39,8,1,1,1,5,5,4,0,11,2,0,0,0,0,0,0,0,26,5,0,1,0,0,0,0,0,polla001,robel002,abrej003,grany001,jimee001,garcl004,harrj002,vauga001,burgj001,gioll001,grany001,abrej003,harrj002,burgj001,garcl004,jimee001,robel002,polla001,vauga001,20220408,0,DET05,v,DET,0,1,0,regular,y,y
DET202204080,DET,0,0,0,0,0,1,0,2,2,,,,,,,,,,,,,,,,,,,,8,hinca001,value,39,33,5,8,1,1,1,5,0,0,2,4,0,11,0,0,0,0,0,27,0,37,8,3,0,1,4,4,3,0,3,0,0,0,0,0,0,0,0,27,10,0,1,0,0,0,0,0,grosr001,meada001,baezj001,candj002,cabrm001,schoj001,badda001,torks001,barnt001,rodre004,barnt001,torks001,schoj001,candj002,baezj001,meada001,badda001,grosr001,cabrm001,20220408,0,DET05,h,CHA,1,0,0,regular,y,y
MIN202204080,SEA,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,10,servs002,value,39,31,2,5,0,0,1,2,0,0,1,7,0,11,0,0,1,0,0,27,0,34,4,0,0,1,1,1,4,0,6,1,0,0,0,0,0,0,0,27,9,0,2,0,0,0,0,0,fraza001,frant002,winkj002,hanim001,suare001,kelej001,rodrj007,crawj002,ralec001,ray-r002,ralec001,frant002,fraza001,suare001,crawj002,winkj002,rodrj007,hanim001,kelej001,20220408,0,MIN04,v,MIN,1,0,0,regular,y,y
MIN202204080,MIN,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,baldr001,value,34,29,1,4,0,0,1,1,0,0,1,4,0,6,0,0,2,0,0,27,0,39,5,0,0,1,2,2,7,0,11,1,1,0,0,0,0,0,0,27,7,0,1,0,0,1,0,0,buxtb001,corrc001,polaj001,urshg001,sanom001,kiria001,sancg002,jeffr002,keplm001,ryanj002,jeffr002,sanom001,polaj001,urshg001,corrc001,kiria001,buxtb001,keplm001,sancg002,20220408,0,MIN04,h,SEA,0,1,0,regular,y,y
NYA202204080,BOS,3,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,5,coraa001,value,43,39,5,9,2,0,1,5,0,0,1,3,1,11,0,0,3,0,0,30,1,46,9,1,0,3,6,4,4,2,15,2,0,0,0,1,0,0,0,30,8,2,0,0,0,0,0,0,herne001,dever001,bogax001,martj006,verda001,stort001,dalbb001,bradj001,vazqc001,eovan001,vazqc001,dalbb001,stort001,dever001,bogax001,verda001,herne001,bradj001,martj006,20220408,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202204080,NYA,2,0,0,1,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,10,boona001,value,46,39,6,9,1,0,3,6,0,1,2,4,2,15,0,0,0,0,1,33,0,43,9,2,0,1,5,4,3,1,11,1,0,0,0,0,0,0,0,33,13,0,3,0,0,0,0,0,donaj001,judga001,rizza001,stanm004,lemad001,gallj002,hicka001,higak001,kinei001,coleg001,higak001,rizza001,lemad001,donaj001,kinei001,gallj002,hicka001,judga001,stanm004,20220408,0,NYC21,h,BOS,1,0,0,regular,y,y
PHI202204080,OAK,0,0,0,1,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,3,kotsm001,value,35,34,5,6,1,0,2,4,0,0,1,0,0,11,0,0,0,0,1,24,0,39,11,4,0,1,9,9,5,0,8,0,0,0,0,1,0,0,0,24,7,1,0,0,0,0,0,0,kempt001,mckib001,murps001,pindc001,brows003,andre001,smitk003,piscs001,pachc001,montf001,murps001,brows003,kempt001,smitk003,andre001,pindc001,pachc001,piscs001,mckib001,20220408,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202204080,PHI,1,0,4,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,6,giraj001,value,39,33,9,11,4,0,1,9,0,1,0,5,0,8,0,0,0,0,0,27,0,35,6,1,0,2,5,4,0,0,11,1,0,0,0,0,0,0,0,27,12,2,0,0,0,0,0,0,schwk001,realj001,harpb003,castn001,hoskr001,gregd001,seguj002,stotb001,vierm001,nolaa001,realj001,hoskr001,seguj002,stotb001,gregd001,schwk001,vierm001,harpb003,castn001,20220408,0,PHI13,h,OAK,1,0,0,regular,y,y
SFN202204080,MIA,0,0,0,0,0,0,2,0,3,0,,,,,,,,,,,,,,,,,,,7,mattd001,value,42,39,5,9,0,0,2,5,0,0,0,3,0,6,0,0,1,0,1,29,0,40,6,1,0,3,6,5,7,1,7,0,0,0,0,0,1,1,0,29,12,2,1,0,0,0,1,1,solej001,coopg002,sancj003,aguij001,garca003,wendj002,rojam002,stalj001,chisj001,alcas001,stalj001,coopg002,chisj001,wendj002,rojam002,solej001,sancj003,garca003,aguij001,20220408,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN202204080,SFN,0,0,2,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,5,kaplg001,value,40,33,6,6,1,0,3,5,0,0,0,7,1,7,1,1,0,0,1,30,0,42,9,0,0,2,5,5,3,0,6,0,1,0,0,0,0,0,0,30,17,2,1,0,0,1,0,0,yastm001,beltb001,ruf-d001,pedej001,crawb001,florw001,estrt001,duggs001,bartj003,webbl001,bartj003,beltb001,estrt001,florw001,crawb001,pedej001,duggs001,yastm001,ruf-d001,20220408,0,SFO03,h,MIA,1,0,0,regular,y,y
TBA202204080,BAL,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,9,hydeb801,value,37,33,1,7,2,0,1,1,0,0,1,3,0,14,0,0,1,0,0,24,0,35,8,0,0,0,2,2,3,0,9,0,0,0,0,2,0,0,0,24,7,0,0,0,0,0,0,0,mullc002,mounr001,manct001,haysa001,santa003,uriar001,matej003,chirr001,gutik001,meanj001,chirr001,mounr001,uriar001,gutik001,matej003,santa003,mullc002,haysa001,manct001,20220408,0,STP01,v,TBA,0,1,0,regular,y,y
TBA202204080,TBA,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,9,cashk001,value,35,30,2,8,0,0,0,2,0,2,0,3,0,9,0,0,0,0,0,27,0,37,7,2,0,1,1,1,3,0,14,1,0,0,0,0,0,0,0,27,9,0,1,0,0,0,0,0,diazy001,franw002,ramih004,arozr001,loweb001,zunim001,lowej002,margm001,kierk001,mccls003,zunim001,ramih004,loweb001,diazy001,franw002,arozr001,kierk001,margm001,lowej002,20220408,0,STP01,h,BAL,1,0,0,regular,y,y
TOR202204080,TEX,4,2,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,6,woodc001,value,41,35,8,8,1,0,3,7,0,0,1,5,0,2,0,0,0,0,0,24,0,37,9,2,0,2,10,10,5,0,8,0,0,0,0,1,0,0,0,24,9,1,1,0,0,0,0,0,millb002,semim001,seagc001,garvm001,lowen001,garca005,calhk001,ibana001,calhw001,grayj003,garvm001,lowen001,semim001,ibana001,seagc001,millb002,garca005,calhk001,calhw001,20220408,0,TOR02,v,TOR,0,1,0,regular,y,y
TOR202204080,TOR,0,0,0,3,4,1,1,1,,,,,,,,,,,,,,,,,,,,,3,montc001,value,37,31,10,9,2,0,2,10,0,1,0,5,0,8,0,0,1,0,1,27,0,41,8,1,0,3,8,8,5,0,2,1,1,0,0,0,0,0,0,27,5,1,0,0,0,1,0,0,sprig001,bichb001,guerv002,hernt002,gurrl001,kirka001,chapm001,jansd001,biggc002,berrj001,jansd001,guerv002,biggc002,chapm001,bichb001,gurrl001,sprig001,hernt002,kirka001,20220408,0,TOR02,h,TEX,1,0,0,regular,y,y
WAS202204080,NYN,0,0,1,2,1,2,0,0,1,,,,,,,,,,,,,,,,,,,,11,showb801,value,45,37,7,13,3,1,1,7,1,0,1,6,0,10,0,0,0,0,0,27,0,33,5,0,0,1,3,3,1,0,9,1,0,0,0,1,0,0,0,27,9,0,1,0,0,0,0,0,nimmb001,marts002,lindf001,alonp001,escoe001,canor001,canhm001,mcnej002,nidot001,schem001,nidot001,alonp001,mcnej002,escoe001,lindf001,canhm001,nimmb001,marts002,canor001,20220408,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202204080,WAS,0,1,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,3,martd002,value,33,30,3,5,0,0,1,3,0,1,1,1,0,9,0,0,1,0,0,27,0,45,13,3,1,1,7,7,6,0,10,1,0,0,1,0,0,0,0,27,11,0,0,0,0,0,0,0,hernc005,sotoj001,cruzn002,bellj005,ruizk001,herny002,franm004,escoa003,gordd002,grayj004,ruizk001,bellj005,hernc005,franm004,escoa003,herny002,gordd002,sotoj001,cruzn002,20220408,0,WAS11,h,NYN,0,1,0,regular,y,y
ANA202204090,HOU,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,5,baked002,value,32,29,0,2,0,0,0,0,0,0,1,2,0,5,1,0,1,0,1,24,0,33,6,1,0,2,2,2,5,0,11,0,0,0,1,0,0,2,0,24,8,0,0,0,0,0,0,2,altuj001,branm003,goodn002,alvay001,diaza003,tuckk001,penaj004,castj006,mccoc001,verlj001,castj006,goodn002,altuj001,diaza003,penaj004,alvay001,mccoc001,tuckk001,branm003,20220409,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA202204090,ANA,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,7,maddj801,value,33,27,2,6,1,0,2,2,1,0,0,5,0,11,0,2,0,0,0,27,0,32,2,0,0,0,0,0,2,0,5,1,0,0,0,0,1,0,0,27,14,1,1,0,0,0,1,0,ohtas001,troum001,renda001,walsj001,duffm002,rojaj002,stasm001,marsb002,wadet002,syndn001,stasm001,walsj001,duffm002,renda001,wadet002,marsb002,troum001,rojaj002,ohtas001,20220409,0,ANA01,h,HOU,1,0,0,regular,y,y
ARI202204090,SDN,0,0,2,0,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,7,melvb001,value,39,34,5,10,2,0,0,5,0,1,0,4,0,4,1,1,1,0,0,27,0,33,5,2,0,1,2,2,2,0,10,0,0,0,0,0,0,0,0,27,10,0,1,0,0,0,0,0,grist001,beatm001,machm001,cronj001,voitl001,hosme001,nolaa002,myerw001,abrac001,musgj001,nolaa002,hosme001,cronj001,machm001,abrac001,beatm001,grist001,myerw001,voitl001,20220409,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI202204090,ARI,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,4,lovut001,value,33,31,2,5,2,0,1,2,0,0,0,2,0,10,0,0,1,0,0,27,0,39,10,2,0,0,5,4,4,0,4,0,1,0,0,1,1,1,1,27,15,0,1,0,1,1,1,1,varsd001,martk001,perad001,walkc002,smitp002,beers001,perdg001,alcas002,herrj003,daviz001,herrj003,walkc002,martk001,alcas002,perdg001,perad001,varsd001,smitp002,beers001,20220409,0,PHO01,h,SDN,0,1,0,regular,y,y
ATL202204090,CIN,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,4,belld002,value,32,29,1,3,0,0,0,1,0,0,0,2,0,9,1,0,1,1,0,24,0,36,8,4,0,0,2,2,4,0,7,2,0,0,0,1,0,0,0,24,5,0,0,0,0,0,0,0,indij001,naqut001,phamt001,vottj001,fralj001,senzn001,mousm001,farmk001,garca006,gutiv001,garca006,vottj001,indij001,mousm001,farmk001,fralj001,senzn001,naqut001,phamt001,20220409,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202204090,ATL,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,10,snitb801,value,36,29,2,8,4,0,0,2,0,1,2,4,0,7,0,0,0,0,0,27,0,32,3,0,0,0,1,1,2,0,9,0,0,1,0,0,1,0,0,27,7,1,1,0,0,0,1,0,rosae001,olsom001,rilea001,ozunm001,albio001,duvaa001,dicka001,swand001,contw002,wrigk001,contw002,olsom001,albio001,rilea001,swand001,ozunm001,duvaa001,rosae001,dicka001,20220409,0,ATL03,h,CIN,1,0,0,regular,y,y
CHN202204090,MIL,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,counc001,value,33,28,0,4,0,0,0,0,0,0,2,3,0,10,0,0,3,0,0,24,0,44,10,1,0,0,9,9,7,0,8,3,1,0,0,1,0,0,0,24,8,0,0,0,0,1,0,0,mccua001,adamw002,yelic001,renfh001,hiurk001,taylt002,wongk001,brosm001,carav001,woodb005,carav001,hiurk001,wongk001,brosm001,adamw002,yelic001,taylt002,renfh001,mccua001,20220409,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN202204090,CHN,3,0,1,3,0,2,0,0,,,,,,,,,,,,,,,,,,,,,11,rossd001,value,44,33,9,10,1,0,0,8,0,1,3,7,0,8,0,0,0,0,0,27,0,33,4,0,0,0,0,0,3,0,10,2,0,0,0,0,0,0,0,27,10,0,3,0,0,0,0,0,orter001,madrn001,contw001,happi001,schwf001,suzus001,heywj001,wisdp001,hoern001,steej002,contw001,schwf001,madrn001,wisdp001,hoern001,happi001,heywj001,suzus001,orter001,20220409,0,CHI11,h,MIL,1,0,0,regular,y,y
COL202204090,LAN,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,5,robed001,value,34,34,2,7,0,0,1,2,0,0,0,0,0,9,0,0,0,0,0,24,0,34,8,1,0,1,3,3,1,0,10,1,1,0,0,0,0,0,0,24,11,0,0,0,0,1,0,0,bettm001,freef001,turnt001,muncm001,turnj001,riose001,bellc002,lux-g001,barna001,gonst001,barna001,freef001,muncm001,turnj001,turnt001,lux-g001,bellc002,bettm001,riose001,20220409,0,DEN02,v,COL,0,1,0,regular,y,y
