gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,suspend,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
SDN201803300,MIL,SDN,SAN02,20180330,0,7:11PM,night,,,false,,188,31513,unknown,unknown,cloudy,63,ltor,7,zaveb701,,,carlm901,knigb901,hobep901,davig901,,,drako001,handb001,knebc001,regular,8,6,MIL,SDN,y,both,y,y,y,2018
TBA201803300,BOS,TBA,STP01,20180330,0,7:10PM,night,,,true,,166,19203,dry,none,dome,72,unknown,0,mathb701,,,diazl901,fleta901,gonzm901,nelsj901,,,pricd001,roe-c001,kimbc001,regular,1,0,BOS,TBA,y,both,y,y,y,2018
TEX201803300,HOU,TEX,ARL02,20180330,0,7:09PM,night,,,true,,182,35469,unknown,unknown,sunny,70,fromcf,9,ruddw701,,,kulpr901,hicke901,morag901,mealj901,,,fistd001,keucd001,,regular,1,5,TEX,HOU,y,both,y,y,y,2018
TOR201803300,NYA,TOR,TOR02,20180330,0,7:08PM,night,,,true,,169,33716,dry,none,dome,68,unknown,0,lajor701,,,nauep901,barrs901,rackd901,danlk901,,,tanam001,sanca006,chapa001,regular,4,2,NYA,TOR,y,both,y,y,y,2018
ARI201803310,COL,ARI,PHO01,20180331,0,5:10PM,night,,,false,,174,33346,unknown,unknown,cloudy,90,unknown,8,johnj701,,,blasc901,sches901,cedeg901,coope901,,,shawb001,salaf001,daviw001,regular,2,1,COL,ARI,y,both,y,y,y,2018
ATL201803310,PHI,ATL,ATL03,20180331,0,7:10PM,night,,,false,,201,37777,unknown,unknown,cloudy,67,ltor,6,mustr701,,,carav901,bakej902,laynj901,gibsg901,,,mccab001,velav001,,regular,2,15,ATL,PHI,y,both,y,y,y,2018
BAL201803310,MIN,BAL,BAL12,20180331,0,7:08PM,night,,,true,,170,17763,unknown,unknown,sunny,55,tolf,12,hennj701,,,eddid901,fostm901,rippm901,westj901,,,gibsk002,casha001,,regular,6,2,MIN,BAL,y,both,y,y,y,2018
CIN201803310,WAS,CIN,CIN09,20180331,0,2:10PM,day,,,false,,196,27341,unknown,unknown,cloudy,59,rtol,17,camem701,,,wolcq901,hudsm901,hoyej901,kellj901,,,stras001,castl003,,regular,13,7,WAS,CIN,y,both,y,y,y,2018
KCA201803310,CHA,KCA,KAN06,20180331,0,6:15PM,night,,,true,,174,17564,unknown,unknown,unknown,45,ltor,18,boycd701,,,iassd901,johna901,gibsh902,gormb901,,,farqd001,maurb001,sorij001,regular,4,3,CHA,KCA,y,both,y,y,y,2018
LAN201803310,SFN,LAN,LOS03,20180331,0,6:10PM,night,,,false,,163,45938,unknown,unknown,cloudy,65,tocf,5,munse701,,,dimum901,tumpj901,wegnm901,reynj901,,,maedk001,holld003,,regular,0,5,LAN,SFN,y,both,y,y,y,2018
MIA201803310,CHN,MIA,MIA02,20180331,0,7:10PM,night,,,false,,237,13422,unknown,unknown,cloudy,75,fromlf,12,jernr701,,,guccc901,torrc901,vanol901,wendh902,,,strop001,ziegb001,,regular,10,6,CHN,MIA,y,both,y,y,y,2018
NYN201803310,SLN,NYN,NYC20,20180331,0,1:10PM,day,,,false,,202,36098,unknown,unknown,sunny,53,tocf,3,sprej701,,,onorb901,buckc901,conrc901,culbf901,,,degrj001,wachm001,famij001,regular,2,6,NYN,SLN,y,both,y,y,y,2018
OAK201803310,ANA,OAK,OAK01,20180331,0,1:07PM,day,,,true,,203,17012,unknown,unknown,cloudy,66,torf,4,ducam701,,,fairc901,littw901,barrt901,barkl901,,,shoem001,mengd001,,regular,8,3,ANA,OAK,y,both,y,y,y,2018
SDN201803310,MIL,SDN,SAN02,20180331,0,5:41PM,night,,,false,,171,35106,unknown,unknown,unknown,61,ltor,9,zaveb701,,,knigb901,hobep901,davig901,carlm901,,,suteb001,perdl002,,regular,7,3,MIL,SDN,y,both,y,y,y,2018
SEA201803310,CLE,SEA,SEA03,20180331,0,1:10PM,day,,,true,,167,35881,unknown,unknown,unknown,48,tocf,3,peted701,,,marqa901,wolfj901,reybd901,holbs901,,,carrc003,paxtj001,allec002,regular,6,5,CLE,SEA,y,both,y,y,y,2018
TBA201803310,BOS,TBA,STP01,20180331,0,6:10PM,night,,,true,,201,17838,dry,none,dome,72,unknown,0,mathb701,,,fleta901,gonzm901,nelsj901,diazl901,,,porcr001,kitta001,kimbc001,regular,3,2,BOS,TBA,y,both,y,y,y,2018
TEX201803310,HOU,TEX,ARL02,20180331,0,3:08PM,day,,,true,,199,36892,unknown,unknown,cloudy,73,fromcf,19,wells701,,,hicke901,morag901,mealj901,kulpr901,,,mccul002,moorm003,,regular,9,3,HOU,TEX,y,both,y,y,y,2018
TOR201803310,NYA,TOR,TOR02,20180331,0,4:08PM,day,,,true,,157,37692,dry,none,dome,68,unknown,0,lajor701,,,barrs901,rackd901,danlk901,nauep901,,,teper001,betad001,osunr001,regular,3,5,TOR,NYA,y,both,y,y,y,2018
BAL201804010,MIN,BAL,BAL12,20180401,0,1:08PM,day,,,true,,155,17212,unknown,unknown,overcast,61,tocf,9,jacom701,,,fostm901,rippm901,westj901,eddid901,,,berrj001,gausk001,,regular,7,0,MIN,BAL,y,both,y,y,y,2018
CIN201804010,WAS,CIN,CIN09,20180401,0,4:10PM,day,,,false,,167,10355,unknown,unknown,cloudy,50,ltor,8,rothr701,,,hudsm901,hoyej901,kellj901,wolcq901,,,gonzg003,romas001,dools001,regular,6,5,WAS,CIN,y,both,y,y,y,2018
DET201804011,PIT,DET,DET05,20180401,1,1:10PM,day,,,true,,150,14858,unknown,unknown,sunny,36,rtol,7,kleir701,,,barrl901,libkj901,welkb901,randt901,,,willt002,fulmm001,rivef001,regular,1,0,PIT,DET,y,both,y,y,y,2018
DET201804012,PIT,DET,DET05,20180401,2,6:10PM,night,,,true,,194,18438,unknown,unknown,unknown,40,tolf,10,kleir701,,,lentn901,welkb901,randt901,libkj901,,,kuhlc001,farmb001,rivef001,regular,8,6,PIT,DET,y,both,y,y,y,2018
LAN201804010,SFN,LAN,LOS03,20180401,0,5:37PM,night,,,false,,167,41866,unknown,unknown,unknown,64,ltor,5,whitj701,,,tumpj901,wegnm901,reynj901,dimum901,,,hillr001,strac001,,regular,0,9,LAN,SFN,y,both,y,y,y,2018
MIA201804010,CHN,MIA,MIA02,20180401,0,1:11PM,day,,,false,,156,10428,unknown,unknown,cloudy,79,fromlf,12,jernr701,,,torrc901,vanol901,wendh902,guccc901,,,peted001,quinj001,,regular,0,6,MIA,CHN,y,both,y,y,y,2018
NYN201804010,SLN,NYN,NYC20,20180401,0,1:10PM,day,,,false,,195,22486,unknown,unknown,unknown,59,torf,12,karph701,,,buckc901,conrc901,culbf901,onorb901,,,weavl001,matzs001,,regular,5,1,SLN,NYN,y,both,y,y,y,2018
OAK201804010,ANA,OAK,OAK01,20180401,0,1:07PM,day,,,true,,187,14644,unknown,unknown,sunny,66,torf,7,dybdc701,,,littw901,barrt901,barkl901,fairc901,,,ohtas001,gossd001,middk001,regular,7,4,ANA,OAK,y,both,y,y,y,2018
SEA201804010,CLE,SEA,SEA03,20180401,0,1:11PM,day,,,true,,177,24506,dry,none,dome,47,unknown,0,radoe701,,,wolfj901,reybd901,holbs901,marqa901,,,leakm001,oterd001,diaze006,regular,4,5,SEA,CLE,y,both,y,y,y,2018
TBA201804010,BOS,TBA,STP01,20180401,0,1:10PM,day,,,true,,204,14256,dry,none,dome,72,unknown,0,mathb701,,,gonzm901,nelsj901,diazl901,fleta901,,,velah001,alvaj004,kellj001,regular,2,1,BOS,TBA,y,both,y,y,y,2018
TEX201804010,HOU,TEX,ARL02,20180401,0,2:09PM,day,,,true,,193,26758,unknown,unknown,overcast,71,fromrf,9,wells701,,,morag901,mealj901,kulpr901,hicke901,,,coleg001,minom001,,regular,8,2,HOU,TEX,y,both,y,y,y,2018
TOR201804010,NYA,TOR,TOR02,20180401,0,1:09PM,day,,,true,,183,29091,dry,none,dome,68,unknown,0,lajor701,,,rackd901,danlk901,nauep901,barrs901,,,clipt001,robed002,oh--s001,regular,4,7,TOR,NYA,y,both,y,y,y,2018
ANA201804020,CLE,ANA,ANA01,20180402,0,7:07PM,night,,,true,,205,43904,unknown,unknown,overcast,62,torf,7,munse701,,,wegnm901,reynj901,dimum901,tumpj901,,,clevm001,ramij002,,regular,6,0,CLE,ANA,y,both,y,y,y,2018
ARI201804020,LAN,ARI,PHO01,20180402,0,6:40PM,night,,,false,,346,21735,unknown,unknown,sunny,86,tocf,5,rausg701,,,hobep901,davig901,carlm901,knigb901,,,salaf001,fontw001,,regular,7,8,ARI,LAN,y,both,y,y,y,2018
ATL201804020,WAS,ATL,ATL03,20180402,0,7:35PM,night,,,false,,175,25054,unknown,unknown,cloudy,77,fromrf,9,mustr701,,,wintm901,timmt901,drakr901,muchm901,,,roart001,newcs001,,regular,8,1,WAS,ATL,y,both,y,y,y,2018
CIN201804020,CHN,CIN,CIN09,20180402,0,4:11PM,day,,,false,,153,18963,unknown,unknown,overcast,44,fromlf,6,camem701,,,danlk901,nauep901,barrs901,torrc901,,,mahlt001,chatt001,igler001,regular,0,1,CIN,CHN,y,both,y,y,y,2018
DET201804020,KCA,DET,DET05,20180402,0,1:12PM,day,,,true,,166,15476,unknown,unknown,sunny,36,ltor,3,klonc701,,,hallt901,cuzzp901,belld901,hamaa901,,,lirif001,hammj002,,regular,1,6,DET,KCA,y,both,y,y,y,2018
HOU201804020,BAL,HOU,HOU03,20180402,0,6:22PM,night,,,true,,172,42675,unknown,unknown,cloudy,78,tolf,16,wilkt701,,,welkb901,randt901,barrl901,lentn901,,,mortc002,tillc001,,regular,1,6,HOU,BAL,y,both,y,y,y,2018
MIA201804020,BOS,MIA,MIA02,20180402,0,7:10PM,night,,,false,,189,11113,unknown,unknown,sunny,76,fromlf,11,mccac701,,,mealj901,may-b901,kulpr901,hicke901,,,johnb004,richt001,,regular,7,3,BOS,MIA,y,both,y,y,y,2018
MIL201804020,SLN,MIL,MIL06,20180402,0,1:10PM,day,,,false,,179,45393,dry,none,dome,65,unknown,0,odrit701,,,hoyej901,kellj901,segac901,hudsm901,,,mikom001,daviz001,,regular,8,4,SLN,MIL,y,both,y,y,y,2018
OAK201804020,TEX,OAK,OAK01,20180402,0,7:07PM,night,,,true,,190,7416,unknown,unknown,cloudy,59,torf,11,dybdc701,,,reybd901,holbs901,blakr901,wolfj901,,,hatcc002,jepsk001,treib001,regular,1,3,OAK,TEX,y,both,y,y,y,2018
PIT201804020,MIN,PIT,PIT08,20180402,0,1:10PM,day,,,false,,206,30186,unknown,unknown,unknown,40,torf,3,patte701,,,conrc901,culbf901,onorb901,whitc901,,,tailj001,lynnl001,kontg001,regular,4,5,PIT,MIN,y,both,y,y,y,2018
SDN201804020,COL,SDN,SAN02,20180402,0,7:10PM,night,,,false,,191,16899,unknown,unknown,unknown,61,torf,7,murrj701,,,marqa901,drecb901,fairc901,estam901,,,bettc001,mitcb001,daviw001,regular,7,4,COL,SDN,y,both,y,y,y,2018
TOR201804020,CHA,TOR,TOR02,20180402,0,7:08PM,night,,,true,,171,16629,dry,none,dome,68,unknown,0,moreh701,,,bakej902,laynj901,gibsg901,carav901,,,oh--s001,farqd001,osunr001,regular,2,4,TOR,CHA,y,both,y,y,y,2018
ANA201804030,CLE,ANA,ANA01,20180403,0,7:08PM,night,,,true,,169,35007,unknown,unknown,sunny,65,tocf,4,munse701,,,reynj901,dimum901,tumpj901,wegnm901,,,richg002,tomlj001,,regular,2,13,ANA,CLE,y,both,y,y,y,2018
ARI201804030,LAN,ARI,PHO01,20180403,0,6:40PM,night,,,false,,168,27574,unknown,unknown,cloudy,83,ltor,4,rausg701,,,davig901,carlm901,knigb901,hobep901,,,godlz001,kersc001,,regular,1,6,ARI,LAN,y,both,y,y,y,2018
ATL201804030,WAS,ATL,ATL03,20180403,0,7:47PM,night,,,false,,190,26782,unknown,unknown,unknown,78,rtol,13,stamm701,,,timmt901,drakr901,muchm901,wintm901,,,carls002,colea002,,regular,6,13,ATL,WAS,y,both,y,y,y,2018
DET201804030,KCA,DET,DET05,20180403,0,1:11PM,day,,,true,,137,15083,unknown,unknown,overcast,40,ltor,13,klonc701,,,cuzzp901,belld901,hamaa901,hallt901,,,junij001,boydm001,herrk001,regular,1,0,KCA,DET,y,both,y,y,y,2018
HOU201804030,BAL,HOU,HOU03,20180403,0,7:10PM,night,,,true,,199,40081,dry,none,dome,73,unknown,0,porzg701,,,randt901,barrl901,lentn901,welkb901,,,rondh001,araup001,,regular,6,10,HOU,BAL,y,both,y,y,y,2018
MIA201804030,BOS,MIA,MIA02,20180403,0,6:10PM,night,,,false,,267,14953,unknown,unknown,cloudy,77,fromcf,10,mccac701,,,may-b901,kulpr901,hicke901,mealj901,,,hembh001,guert001,,regular,4,2,BOS,MIA,y,both,y,y,y,2018
MIL201804030,SLN,MIL,MIL06,20180403,0,6:40PM,night,,,false,,191,27760,dry,none,dome,64,unknown,0,odrit701,,,kellj901,segac901,hudsm901,hoyej901,,,jennd003,leond003,,regular,4,5,MIL,SLN,y,both,y,y,y,2018
NYA201804030,TBA,NYA,NYC21,20180403,0,4:19PM,day,,,true,,209,46776,unknown,unknown,overcast,40,fromcf,7,karph701,,,rippm901,westj901,eddid901,fostm901,,,kahnt001,pruia001,,regular,4,11,NYA,TBA,y,both,y,y,y,2018
NYN201804030,PHI,NYN,NYC20,20180403,0,7:11PM,night,,,false,,171,21397,wet,drizzle,unknown,40,fromcf,12,sprej701,,,millb901,herna901,ticht901,porta901,,,blevj001,liveb001,famij001,regular,0,2,NYN,PHI,y,both,y,y,y,2018
OAK201804030,TEX,OAK,OAK01,20180403,0,7:07PM,night,,,true,,170,9157,unknown,unknown,cloudy,58,torf,7,thomc701,,,holbs901,blakr901,wolfj901,reybd901,,,hamec001,gravk001,kelak001,regular,4,1,TEX,OAK,y,both,y,y,y,2018
SDN201804030,COL,SDN,SAN02,20180403,0,7:10PM,night,,,false,,167,19283,unknown,unknown,cloudy,67,torf,12,zaveb701,,,drecb901,fairc901,estam901,marqa901,,,rosst001,freek001,handb001,regular,4,8,SDN,COL,y,both,y,y,y,2018
SFN201804030,SEA,SFN,SFO03,20180403,0,1:47PM,day,,,false,,182,40901,unknown,unknown,sunny,61,tocf,7,younj701,,,barrt901,barkl901,ortir901,littw901,,,gonzm005,blact002,diaze006,regular,6,4,SEA,SFN,y,both,y,y,y,2018
TOR201804030,CHA,TOR,TOR02,20180403,0,7:07PM,night,,,true,,207,17451,dry,none,dome,68,unknown,0,moreh701,,,laynj901,gibsg901,carav901,bakej902,,,happj001,gonzm003,,regular,5,14,TOR,CHA,y,both,y,y,y,2018
ANA201804040,CLE,ANA,ANA01,20180404,0,1:08PM,day,,,true,,268,32412,unknown,unknown,overcast,65,torf,6,munse701,,,dimum901,tumpj901,wegnm901,reynj901,,,ramin002,mcalz001,,regular,2,3,ANA,CLE,y,both,y,y,y,2018
ARI201804040,LAN,ARI,PHO01,20180404,0,12:40PM,day,,,false,,145,25754,dry,none,dome,74,unknown,0,rausg701,,,carlm901,knigb901,hobep901,davig901,,,corbp001,wooda002,boxbb001,regular,0,3,ARI,LAN,y,both,y,y,y,2018
ATL201804040,WAS,ATL,ATL03,20180404,0,12:11PM,day,,,false,,186,29834,unknown,unknown,cloudy,53,tolf,15,stamm701,,,drakr901,muchm901,wintm901,timmt901,,,foltm001,schem001,,regular,1,7,ATL,WAS,y,both,y,y,y,2018
HOU201804040,BAL,HOU,HOU03,20180404,0,1:11PM,day,,,true,,162,27698,unknown,unknown,sunny,68,tolf,17,blour701,,,barrl901,lentn901,welkb901,randt901,,,peacb001,castm002,,regular,2,3,HOU,BAL,y,both,y,y,y,2018
MIL201804040,SLN,MIL,MIL06,20180404,0,6:40PM,night,,,false,,168,27674,dry,none,dome,65,unknown,0,odrit701,,,segac901,hudsm901,hoyej901,kellj901,,,martc006,chacj001,,regular,6,0,SLN,MIL,y,both,y,y,y,2018
NYA201804040,TBA,NYA,NYC21,20180404,0,2:37PM,day,,,true,,164,40028,unknown,unknown,overcast,53,tocf,18,karph701,,,westj901,eddid901,fostm901,rippm901,,,sevel001,snelb001,,regular,2,7,NYA,TBA,y,both,y,y,y,2018
NYN201804040,PHI,NYN,NYC20,20180404,0,2:47PM,day,,,false,,185,21328,unknown,unknown,unknown,54,torf,20,oconj701,,,herna901,ticht901,porta901,millb901,,,gselr001,hutcd001,famij001,regular,2,4,NYN,PHI,y,both,y,y,y,2018
OAK201804040,TEX,OAK,OAK01,20180404,0,7:07PM,night,,,true,,143,7908,unknown,unknown,overcast,57,torf,9,thomc701,,,blakr901,wolfj901,reybd901,holbs901,,,manas001,fistd001,,regular,2,6,OAK,TEX,y,both,y,y,y,2018
PIT201804040,MIN,PIT,PIT08,20180404,0,6:09PM,night,,,false,,205,20690,unknown,unknown,unknown,37,tocf,21,patte701,,,culbf901,onorb901,whitc901,conrc901,,,roget001,novai001,,regular,7,3,MIN,PIT,y,both,y,y,y,2018
SDN201804040,COL,SDN,SAN02,20180404,0,7:10PM,night,,,false,,161,19698,unknown,unknown,cloudy,59,ltor,13,zaveb701,,,fairc901,estam901,marqa901,drecb901,,,grayj003,richc002,daviw001,regular,5,2,COL,SDN,y,both,y,y,y,2018
SFN201804040,SEA,SFN,SFO03,20180404,0,4:15PM,day,,,false,,172,42582,unknown,unknown,cloudy,62,tocf,16,younj701,,,barkl901,ortir901,littw901,barrt901,,,cuetj001,hernf002,,regular,1,10,SFN,SEA,y,both,y,y,y,2018
TOR201804040,CHA,TOR,TOR02,20180404,0,7:08PM,night,,,true,,176,17268,dry,none,dome,68,unknown,0,moreh701,,,gibsg901,carav901,bakej902,laynj901,,,jonen001,teper001,sorij001,regular,4,3,CHA,TOR,y,both,y,y,y,2018
BOS201804050,TBA,BOS,BOS07,20180405,0,2:07PM,day,,,true,,235,36134,unknown,unknown,sunny,40,torf,18,shalm701,,,ticht901,porta901,millb901,herna901,,,poynb001,kitta001,,regular,2,3,BOS,TBA,y,both,y,y,y,2018
CHA201804050,DET,CHA,CHI12,20180405,0,3:14PM,day,,,true,,243,33318,unknown,unknown,unknown,43,fromrf,10,roseb701,,,hudsm901,hoyej901,kellj901,segac901,,,jimej003,infag001,grees005,regular,9,7,DET,CHA,y,both,y,y,y,2018
MIL201804050,CHN,MIL,MIL06,20180405,0,7:10PM,night,,,false,,172,24310,dry,none,dome,64,unknown,0,odrit701,,,onorb901,whitc901,conrc901,culbf901,,,lestj001,suteb001,,regular,8,0,CHN,MIL,y,both,y,y,y,2018
MIN201804050,SEA,MIN,MIN04,20180405,0,3:16PM,day,,,true,,189,39214,unknown,unknown,cloudy,38,rtol,7,thors701,,,belld901,hamaa901,hallt901,cuzzp901,,,dukez001,altad001,rodnf001,regular,2,4,MIN,SEA,y,both,y,y,y,2018
NYA201804050,BAL,NYA,NYC21,20180405,0,6:42PM,night,,,true,,195,33653,unknown,unknown,cloudy,43,torf,14,sprej701,,,kulpr901,hicke901,mealj901,may-b901,,,casha001,tanam001,bracb001,regular,5,2,BAL,NYA,y,both,y,y,y,2018
OAK201804050,TEX,OAK,OAK01,20180405,0,12:37PM,day,,,true,,190,10132,unknown,unknown,unknown,60,ltor,4,ducam701,,,wolfj901,reybd901,holbs901,blakr901,,,perem004,mengd001,kelak001,regular,6,3,TEX,OAK,y,both,y,y,y,2018
PHI201804050,MIA,PHI,PHI13,20180405,0,3:11PM,day,,,false,,183,44488,unknown,unknown,cloudy,46,ltor,17,macom701,,,nauep901,barrs901,torrc901,danlk901,,,piven001,smitc006,,regular,0,5,PHI,MIA,y,both,y,y,y,2018
PIT201804050,CIN,PIT,PIT08,20180405,0,7:07PM,night,,,false,,167,9227,unknown,unknown,cloudy,43,tocf,14,webbb701,,,carav901,bakej902,laynj901,gibsg901,,,braus002,bailh001,rivef001,regular,2,5,PIT,CIN,y,both,y,y,y,2018
SDN201804050,COL,SDN,SAN02,20180405,0,12:40PM,day,,,false,,178,20509,unknown,unknown,cloudy,65,ltor,7,zaveb701,,,estam901,marqa901,drecb901,fairc901,,,ottaa001,handb001,daviw001,regular,3,1,COL,SDN,y,both,y,y,y,2018
SLN201804050,ARI,SLN,STL10,20180405,0,6:19PM,night,,,false,,212,46512,unknown,unknown,sunny,61,rtol,13,smitm701,,,muchm901,wintm901,timmt901,drakr901,,,ray-r002,waina001,boxbb001,regular,3,1,ARI,SLN,y,both,y,y,y,2018
WAS201804050,NYN,WAS,WAS11,20180405,0,1:08PM,day,,,false,,177,42477,unknown,unknown,cloudy,42,ltor,8,tritb701,,,eddid901,fostm901,rippm901,westj901,,,degrj001,stras001,,regular,8,2,NYN,WAS,y,both,y,y,y,2018
ANA201804060,OAK,ANA,ANA01,20180406,0,7:07PM,night,,,true,,215,36023,unknown,unknown,cloudy,65,torf,4,munse701,,,knigb901,hobep901,davig901,carlm901,,,johnj010,treib001,,regular,9,13,ANA,OAK,y,both,y,y,y,2018
CLE201804060,KCA,CLE,CLE08,20180406,0,4:12PM,day,,,true,,161,34720,unknown,unknown,unknown,41,ltor,14,brosc701,,,ortir901,littw901,barrt901,barkl901,,,carrc003,duffd001,allec002,regular,2,3,CLE,KCA,y,both,y,y,y,2018
COL201804060,ATL,COL,DEN02,20180406,0,3:11PM,day,,,false,,176,48216,unknown,unknown,unknown,27,rtol,4,einsd701,,,lentn901,welkb901,randt901,barrl901,,,mccab001,marqg001,,regular,8,3,ATL,COL,y,both,y,y,y,2018
HOU201804060,SDN,HOU,HOU03,20180406,0,7:10PM,night,,,true,,191,41138,dry,none,dome,73,unknown,0,wilkt701,,,reybd901,holbs901,blakr901,wolfj901,,,perdl002,mccul002,handb001,regular,4,1,SDN,HOU,y,both,y,y,y,2018
MIL201804060,CHN,MIL,MIL06,20180406,0,7:10PM,night,,,false,,225,37758,dry,none,dome,64,unknown,0,odrit701,,,whitc901,conrc901,culbf901,onorb901,,,albem001,montm002,,regular,4,5,MIL,CHN,y,both,y,y,y,2018
