gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,suspend,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
PHI201903280,ATL,PHI,PHI13,20190328,0,3:08PM,day,,,false,,184,44469,unknown,unknown,cloudy,58,ltor,5,macom701,,,wintm901,timmt901,drakr901,muchm901,,,nolaa001,tehej001,,regular,4,10,PHI,ATL,y,both,y,y,y,2019
SDN201903280,SFN,SDN,SAN02,20190328,0,1:12PM,day,,,false,,138,44655,unknown,unknown,cloudy,68,ltor,12,zaveb701,,,barrt901,barkl901,tumpj901,dejer901,,,lauee001,bumgm001,yatek001,regular,0,2,SDN,SFN,y,both,y,y,y,2019
SEA201903280,BOS,SEA,SEA03,20190328,0,4:11PM,day,,,true,,214,45600,unknown,unknown,sunny,61,torf,2,radoe701,,,vanol901,marqa901,belld901,rackd901,,,gonzm005,salec001,,regular,4,12,SEA,BOS,y,both,y,y,y,2019
TBA201903280,HOU,TBA,STP01,20190328,0,4:00PM,day,,,true,,158,25025,dry,none,dome,72,unknown,0,mathb701,,,holbs901,iassd901,wolfj901,gonzm901,,,verlj001,snelb001,,regular,5,1,HOU,TBA,y,both,y,y,y,2019
TEX201903280,CHN,TEX,ARL02,20190328,0,3:08PM,day,,,true,,187,48538,unknown,unknown,overcast,73,rtol,18,wells701,,,kellj901,onorb901,hoyej901,rippm901,,,lestj001,minom001,,regular,12,4,CHN,TEX,y,both,y,y,y,2019
TOR201903280,DET,TOR,TOR02,20190328,0,4:08PM,day,,,true,,145,45048,unknown,unknown,dome,68,unknown,0,lajor701,,,demud901,herna901,hicke901,whitc901,,,alcav001,hudsd001,grees005,regular,2,0,DET,TOR,y,both,y,y,y,2019
WAS201903280,NYN,WAS,WAS11,20190328,0,1:07PM,day,,,false,,164,42263,unknown,unknown,cloudy,56,rtol,3,tritb701,,,millb901,eddid901,torrc901,conrc901,,,degrj001,schem001,diaze006,regular,2,0,NYN,WAS,y,both,y,y,y,2019
LAN201903290,ARI,LAN,LOS03,20190329,0,7:10PM,night,,,false,,365,42266,unknown,unknown,sunny,64,ltor,1,munse701,,,barrs901,gibsh902,lentn901,gormb901,,,andrm001,garcy001,hollg001,regular,5,4,ARI,LAN,y,both,y,y,y,2019
MIA201903290,COL,MIA,MIA02,20190329,0,7:10PM,night,,,false,,184,6503,unknown,unknown,dome,70,unknown,0,jernr701,,,gibsg901,knigb901,hobep901,davig901,,,marqg001,conla001,,regular,6,1,COL,MIA,y,both,y,y,y,2019
MIL201903290,SLN,MIL,MIL06,20190329,0,7:10PM,night,,,false,,221,30157,unknown,unknown,dome,64,unknown,0,odrit701,,,hudsm901,johna901,wolcq901,cedeg901,,,gantj002,willt003,,regular,9,5,SLN,MIL,y,both,y,y,y,2019
OAK201903290,ANA,OAK,OAK01,20190329,0,7:08PM,night,,,true,,172,22585,unknown,unknown,cloudy,57,torf,14,thomc701,,,welkb901,guccc901,barrl901,everm901,,,roblh001,sorij001,,regular,6,2,ANA,OAK,y,both,y,y,y,2019
SDN201903290,SFN,SDN,SAN02,20190329,0,7:11PM,night,,,false,,187,33769,unknown,unknown,sunny,62,ltor,12,murrj701,,,barkl901,tumpj901,dejer901,barrt901,,,luccj001,holld003,yatek001,regular,1,4,SDN,SFN,y,both,y,y,y,2019
SEA201903290,BOS,SEA,SEA03,20190329,0,7:11PM,night,,,true,,200,29002,unknown,unknown,cloudy,58,torf,1,padud701,,,marqa901,belld901,rackd901,vanol901,,,johnb004,strih001,barnm001,regular,7,6,BOS,SEA,y,both,y,y,y,2019
TBA201903290,HOU,TBA,STP01,20190329,0,7:09PM,night,,,true,,158,13059,dry,none,dome,72,unknown,0,mathb701,,,iassd901,wolfj901,gonzm901,holbs901,,,mortc002,coleg001,alvaj004,regular,2,4,TBA,HOU,y,both,y,y,y,2019
TOR201903290,DET,TOR,TOR02,20190329,0,7:07PM,night,,,true,,148,18054,unknown,unknown,dome,68,unknown,0,lajor701,,,herna901,hicke901,whitc901,demud901,,,shoem001,boydm001,,regular,0,6,TOR,DET,y,both,y,y,y,2019
KCA201903300,CHA,KCA,KAN06,20190330,0,1:45PM,day,,,true,,196,13533,unknown,unknown,cloudy,38,ltor,18,boycd701,,,kulpr901,fostm901,morag901,mealj901,,,junij001,loper003,kenni001,regular,6,8,KCA,CHA,y,both,y,y,y,2019
LAN201903300,ARI,LAN,LOS03,20190330,0,6:11PM,night,,,false,,194,50626,unknown,unknown,sunny,75,ltor,7,whitj701,,,gibsh902,lentn901,gormb901,welkb901,,,maedk001,godlz001,,regular,5,18,LAN,ARI,y,both,y,y,y,2019
MIA201903300,COL,MIA,MIA02,20190330,0,6:10PM,night,,,false,,180,7642,unknown,unknown,cloudy,75,fromlf,15,jernr701,,,knigb901,hobep901,davig901,gibsg901,,,lopep002,andet002,,regular,3,7,MIA,COL,y,both,y,y,y,2019
MIL201903300,SLN,MIL,MIL06,20190330,0,6:10PM,night,,,false,,187,36655,unknown,unknown,dome,62,unknown,0,franw701,,,johna901,wolcq901,cedeg901,hudsm901,,,woodb005,hudsd002,hadej001,regular,2,4,MIL,SLN,y,both,y,y,y,2019
MIN201903300,CLE,MIN,MIN04,20190330,0,1:12PM,day,,,true,,180,15271,unknown,unknown,sunny,34,fromlf,17,wongg701,,,cuzzp901,ticht901,hamaa901,hallt901,,,edwaj001,parkb001,handb001,regular,2,1,CLE,MIN,y,both,y,y,y,2019
NYA201903300,BAL,NYA,NYC21,20190330,0,1:08PM,day,,,true,,204,42203,unknown,unknown,sunny,61,ltor,12,sprej701,,,nauep901,buckc901,reybd901,culbf901,,,yacaj001,paxtj001,wrigm001,regular,5,3,BAL,NYA,y,both,y,y,y,2019
OAK201903300,ANA,OAK,OAK01,20190330,0,6:07PM,night,,,true,,162,16051,unknown,unknown,sunny,63,torf,12,thomc701,,,guccc901,barrl901,everm901,mahrn901,,,andeb004,penaf002,treib001,regular,2,4,OAK,ANA,y,both,y,y,y,2019
PHI201903300,ATL,PHI,PHI13,20190330,0,4:06PM,day,,,false,,207,44597,unknown,unknown,cloudy,76,tocf,17,shutd701,,,timmt901,drakr901,muchm901,wintm901,,,morga001,parsw001,,regular,6,8,PHI,ATL,y,both,y,y,y,2019
SDN201903300,SFN,SDN,SAN02,20190330,0,5:43PM,night,,,false,,190,41899,unknown,unknown,sunny,70,ltor,13,zaveb701,,,tumpj901,dejer901,barrt901,barkl901,,,rodrd001,margn001,smitw002,regular,3,2,SFN,SDN,y,both,y,y,y,2019
SEA201903300,BOS,SEA,SEA03,20190330,0,6:10PM,night,,,true,,190,34933,unknown,unknown,sunny,64,ltor,2,radoe701,,,belld901,rackd901,vanol901,marqa901,,,leakm001,rodre004,rumbn001,regular,5,6,SEA,BOS,y,both,y,y,y,2019
TBA201903300,HOU,TBA,STP01,20190330,0,6:10PM,night,,,true,,160,16010,dry,none,dome,72,unknown,0,mathb701,,,wolfj901,gonzm901,holbs901,iassd901,,,glast001,mchuc001,alvaj004,regular,1,3,TBA,HOU,y,both,y,y,y,2019
TEX201903300,CHN,TEX,ARL02,20190330,0,7:06PM,night,,,true,,227,46238,unknown,unknown,cloudy,51,ltor,19,ruddw701,,,onorb901,hoyej901,rippm901,kellj901,,,kells001,edwac001,leclj001,regular,6,8,TEX,CHN,y,both,y,y,y,2019
TOR201903300,DET,TOR,TOR02,20190330,0,3:07PM,day,,,true,,180,25429,unknown,unknown,dome,68,unknown,0,lajor701,,,hicke901,whitc901,demud901,herna901,,,sanca006,turns003,gilek001,regular,0,3,TOR,DET,y,both,y,y,y,2019
WAS201903300,NYN,WAS,WAS11,20190330,0,1:05PM,day,,,false,,230,33765,unknown,unknown,cloudy,69,tolf,11,mathd701,,,eddid901,torrc901,conrc901,millb901,,,wilsj004,roset001,diaze006,regular,11,8,NYN,WAS,y,both,y,y,y,2019
CIN201903310,PIT,CIN,CIN09,20190331,0,1:13PM,day,,,false,,195,18737,unknown,unknown,cloudy,35,tocf,13,rothr701,,,coope901,fleta901,littw901,westj901,,,willt002,grays001,,regular,5,0,PIT,CIN,y,both,y,y,y,2019
KCA201903310,CHA,KCA,KAN06,20190331,0,1:14PM,day,,,true,,177,12669,unknown,unknown,sunny,40,ltor,4,boycd701,,,fostm901,morag901,mealj901,kulpr901,,,gioll001,lopej004,coloa001,regular,6,3,CHA,KCA,y,both,y,y,y,2019
LAN201903310,ARI,LAN,LOS03,20190331,0,1:10PM,day,,,false,,209,43815,unknown,unknown,sunny,82,torf,4,whitj701,,,lentn901,gormb901,welkb901,gibsh902,,,flord002,hiray001,jansk001,regular,7,8,LAN,ARI,y,both,y,y,y,2019
MIA201903310,COL,MIA,MIA02,20190331,0,1:10PM,day,,,false,,152,7559,unknown,unknown,cloudy,75,fromrf,10,jernr701,,,hobep901,davig901,gibsg901,knigb901,,,alcas001,grayj003,romos001,regular,0,3,MIA,COL,y,both,y,y,y,2019
MIL201903310,SLN,MIL,MIL06,20190331,0,1:10PM,day,,,false,,174,35042,unknown,unknown,dome,60,unknown,0,odrit701,,,wolcq901,cedeg901,hudsm901,johna901,,,barnj002,hickj002,,regular,4,5,MIL,SLN,y,both,y,y,y,2019
MIN201903310,CLE,MIN,MIN04,20190331,0,1:13PM,day,,,true,,159,15613,unknown,unknown,cloudy,34,tolf,7,thors701,,,ticht901,hamaa901,hallt901,cuzzp901,,,perem004,carrc003,,regular,3,9,MIN,CLE,y,both,y,y,y,2019
NYA201903310,BAL,NYA,NYC21,20190331,0,4:22PM,day,,,true,,228,38419,unknown,unknown,cloudy,47,fromrf,18,sprej701,,,buckc901,reybd901,culbf901,nauep901,,,meanj001,happj001,fry-p001,regular,7,5,BAL,NYA,y,both,y,y,y,2019
OAK201903310,ANA,OAK,OAK01,20190331,0,1:07PM,day,,,true,,160,23265,unknown,unknown,sunny,68,torf,8,dybdc701,,,barrl901,everm901,mahrn901,guccc901,,,montf001,skagt001,treib001,regular,1,2,OAK,ANA,y,both,y,y,y,2019
PHI201903310,ATL,PHI,PHI13,20190331,0,7:08PM,night,,,false,,197,41410,unknown,unknown,cloudy,52,ltor,17,golam701,,,drakr901,muchm901,wintm901,timmt901,,,arrij001,wrigk001,,regular,1,5,PHI,ATL,y,both,y,y,y,2019
SDN201903310,SFN,SDN,SAN02,20190331,0,1:11PM,day,,,false,,167,38444,unknown,unknown,sunny,81,ltor,7,maffj701,,,dejer901,barrt901,barkl901,tumpj901,,,warra001,vincn001,yatek001,regular,1,3,SDN,SFN,y,both,y,y,y,2019
SEA201903310,BOS,SEA,SEA03,20190331,0,1:10PM,day,,,true,,219,33393,unknown,unknown,sunny,54,tocf,5,peted701,,,rackd901,vanol901,marqa901,belld901,,,leblw001,porcr001,bradc002,regular,8,10,SEA,BOS,y,both,y,y,y,2019
TBA201903310,HOU,TBA,STP01,20190331,0,1:11PM,day,,,true,,132,18473,dry,none,dome,72,unknown,0,mathb701,,,gonzm901,holbs901,iassd901,wolfj901,,,chiry001,milew001,castd002,regular,1,3,TBA,HOU,y,both,y,y,y,2019
TEX201903310,CHN,TEX,ARL02,20190331,0,3:08PM,day,,,true,,226,36812,unknown,unknown,cloudy,54,ltor,6,wells701,,,hoyej901,rippm901,kellj901,onorb901,,,leclj001,strop001,,regular,10,11,TEX,CHN,y,both,y,y,y,2019
TOR201903310,DET,TOR,TOR02,20190331,0,1:07PM,day,,,true,,197,16098,unknown,unknown,dome,68,unknown,0,lajor701,,,whitc901,demud901,herna901,hicke901,,,stumd001,pannt001,grees005,regular,4,3,DET,TOR,y,both,y,y,y,2019
WAS201903310,NYN,WAS,WAS11,20190331,0,1:35PM,day,,,false,,195,23430,unknown,unknown,cloudy,55,fromlf,16,hetrd701,,,torrc901,conrc901,millb901,eddid901,,,dools001,wilsj004,,regular,5,6,WAS,NYN,y,both,y,y,y,2019
ATL201904010,CHN,ATL,ATL03,20190401,0,7:12PM,night,,,false,,192,41912,unknown,unknown,sunny,58,ltor,4,stamm701,,,cedeg901,hudsm901,johna901,wolcq901,,,parsw001,hendk001,,regular,0,8,ATL,CHN,y,both,y,y,y,2019
CIN201904010,MIL,CIN,CIN09,20190401,0,6:40PM,night,,,false,,211,7799,unknown,unknown,cloudy,47,ltor,4,rothr701,,,nelsj901,diazl901,randt901,blasc901,,,wilsa001,igler001,hadej001,regular,4,3,MIL,CIN,y,both,y,y,y,2019
CLE201904010,CHA,CLE,CLE08,20190401,0,4:10PM,day,,,true,,182,34519,unknown,unknown,sunny,37,ltor,6,maveb701,,,demud901,herna901,hicke901,torrc901,,,edwaj001,coved001,handb001,regular,3,5,CLE,CHA,y,both,y,y,y,2019
LAN201904010,SFN,LAN,LOS03,20190401,0,7:11PM,night,,,false,,179,40477,unknown,unknown,cloudy,72,ltor,3,munse701,,,vanol901,marqa901,belld901,rackd901,,,gottt001,kellj001,smitw002,regular,4,2,SFN,LAN,y,both,y,y,y,2019
MIA201904010,NYN,MIA,MIA02,20190401,0,7:10PM,night,,,false,,190,6489,unknown,unknown,sunny,75,rtol,12,mccac701,,,holbs901,iassd901,wolfj901,gonzm901,,,famij001,stecd001,,regular,7,3,NYN,MIA,y,both,y,y,y,2019
NYA201904010,DET,NYA,NYC21,20190401,0,6:39PM,night,,,true,,163,32036,unknown,unknown,sunny,45,tolf,13,altmb701,,,davig901,knigb901,rehaj901,hobep901,,,germd001,rosst001,chapa001,regular,1,3,NYA,DET,y,both,y,y,y,2019
OAK201904010,BOS,OAK,OAK01,20190401,0,7:08PM,night,,,true,,162,12417,unknown,unknown,cloudy,62,torf,8,younj701,,,danlk901,gibsg901,gibsh902,lentn901,,,brooa001,pricd001,,regular,0,7,OAK,BOS,y,both,y,y,y,2019
PIT201904010,SLN,PIT,PIT08,20190401,0,1:09PM,day,,,false,,290,37336,unknown,unknown,cloudy,37,tolf,4,webbb701,,,laynj901,wendh902,carav901,bakej902,,,hickj002,braus002,gantj002,regular,6,5,SLN,PIT,y,both,y,y,y,2019
SDN201904010,ARI,SDN,SAN02,20190401,0,7:11PM,night,,,false,,184,18683,unknown,unknown,cloudy,65,ltor,8,murrj701,,,everm901,welkb901,guccc901,barrl901,,,kellm002,stram001,duplj001,regular,10,3,ARI,SDN,y,both,y,y,y,2019
SEA201904010,ANA,SEA,SEA03,20190401,0,7:10PM,night,,,true,,200,14459,unknown,unknown,cloudy,66,fromlf,2,radoe701,,,wegnm901,reynj901,porta901,sches901,,,hernf002,strac001,eliar001,regular,3,6,SEA,ANA,y,both,y,y,y,2019
TBA201904010,COL,TBA,STP01,20190401,0,7:10PM,night,,,true,,174,10860,dry,none,dome,72,unknown,0,mathb701,,,fleta901,littw901,westj901,coope901,,,yarbr001,bettc001,,regular,1,7,TBA,COL,y,both,y,y,y,2019
TEX201904010,HOU,TEX,ARL02,20190401,0,7:07PM,night,,,true,,159,18056,unknown,unknown,sunny,60,ltor,4,porzg701,,,morag901,mealj901,kulpr901,fostm901,,,peacb001,sampa001,osunr001,regular,2,1,HOU,TEX,y,both,y,y,y,2019
TOR201904010,BAL,TOR,TOR02,20190401,0,7:08PM,night,,,true,,166,10460,unknown,unknown,dome,68,unknown,0,moreh701,,,conrc901,millb901,viscj901,eddid901,,,hessd001,reids001,bleir001,regular,6,5,BAL,TOR,y,both,y,y,y,2019
CIN201904020,MIL,CIN,CIN09,20190402,0,6:42PM,night,,,false,,187,10195,unknown,unknown,sunny,61,fromcf,8,rothr701,,,diazl901,randt901,blasc901,nelsj901,,,chacj001,dukez001,hadej001,regular,4,3,MIL,CIN,y,both,y,y,y,2019
KCA201904020,MIN,KCA,KAN06,20190402,0,7:15PM,night,,,true,,210,10024,unknown,unknown,cloudy,54,ltor,4,boycd701,,,rippm901,kellj901,onorb901,hoyej901,,,hildt001,boxbb001,parkb001,regular,5,4,MIN,KCA,y,both,y,y,y,2019
LAN201904020,SFN,LAN,LOS03,20190402,0,7:11PM,night,,,false,,170,42887,unknown,unknown,sunny,62,torf,6,munse701,,,marqa901,belld901,rackd901,vanol901,,,ryu-h001,bumgm001,jansk001,regular,5,6,LAN,SFN,y,both,y,y,y,2019
MIA201904020,NYN,MIA,MIA02,20190402,0,7:10PM,night,,,false,,203,5934,unknown,unknown,cloudy,82,tolf,10,mccac701,,,iassd901,wolfj901,gonzm901,holbs901,,,vargj001,urenj001,wilsj004,regular,6,5,NYN,MIA,y,both,y,y,y,2019
NYA201904020,DET,NYA,NYC21,20190402,0,6:38PM,night,,,true,,161,32018,unknown,unknown,cloudy,45,torf,12,oconj701,,,knigb901,rehaj901,hobep901,davig901,,,jimej003,chapa001,grees005,regular,3,1,DET,NYA,y,both,y,y,y,2019
OAK201904020,BOS,OAK,OAK01,20190402,0,7:07PM,night,,,true,,162,12721,unknown,unknown,cloudy,56,torf,13,younj701,,,gibsg901,gibsh902,lentn901,danlk901,,,fierm001,salec001,treib001,regular,0,1,OAK,BOS,y,both,y,y,y,2019
SDN201904020,ARI,SDN,SAN02,20190402,0,7:12PM,night,,,false,,201,22504,unknown,unknown,cloudy,63,ltor,8,zaveb701,,,welkb901,guccc901,barrl901,everm901,,,greiz001,lauee001,hollg001,regular,8,5,ARI,SDN,y,both,y,y,y,2019
SEA201904020,ANA,SEA,SEA03,20190402,0,7:10PM,night,,,true,,136,13547,unknown,unknown,cloudy,63,tolf,1,padud701,,,reynj901,porta901,sches901,wegnm901,,,gonzm005,garcl005,swara001,regular,1,2,SEA,ANA,y,both,y,y,y,2019
TBA201904020,COL,TBA,STP01,20190402,0,7:10PM,night,,,true,,170,10933,dry,none,dome,72,unknown,0,mathb701,,,littw901,westj901,coope901,fleta901,,,snelb001,freek001,,regular,0,4,TBA,COL,y,both,y,y,y,2019
TEX201904020,HOU,TEX,ARL02,20190402,0,7:07PM,night,,,true,,203,17907,unknown,unknown,cloudy,68,fromrf,13,porzg701,,,mealj901,kulpr901,fostm901,morag901,,,kells001,valdf001,leclj001,regular,4,6,TEX,HOU,y,both,y,y,y,2019
TOR201904020,BAL,TOR,TOR02,20190402,0,7:09PM,night,,,true,,165,12110,unknown,unknown,dome,68,unknown,0,moreh701,,,millb901,viscj901,eddid901,conrc901,,,casha001,strom001,castm002,regular,2,1,BAL,TOR,y,both,y,y,y,2019
WAS201904020,PHI,WAS,WAS11,20190402,0,7:46PM,night,,,false,,210,35920,unknown,unknown,overcast,45,fromcf,8,mathd701,,,emmep901,drecb901,fairc901,estam901,,,efliz001,schem001,,regular,8,2,PHI,WAS,y,both,y,y,y,2019
ATL201904030,CHN,ATL,ATL03,20190403,0,7:22PM,night,,,false,,212,37398,unknown,unknown,cloudy,70,fromlf,4,curtg701,,,hudsm901,johna901,wolcq901,cedeg901,,,jackl001,cishs001,vizca001,regular,4,6,ATL,CHN,y,both,y,y,y,2019
CIN201904030,MIL,CIN,CIN09,20190403,0,12:36PM,day,,,false,,153,13439,unknown,unknown,sunny,57,ltor,3,camem701,,,randt901,blasc901,nelsj901,diazl901,,,peraf001,castl003,wilsa001,regular,1,0,MIL,CIN,y,both,y,y,y,2019
CLE201904030,CHA,CLE,CLE08,20190403,0,1:11PM,day,,,true,,181,10689,unknown,unknown,sunny,48,torf,21,libea701,,,herna901,hicke901,torrc901,demud901,,,rodoc001,klubc001,,regular,8,3,CHA,CLE,y,both,y,y,y,2019
KCA201904030,MIN,KCA,KAN06,20190403,0,12:16PM,day,,,true,,212,10575,unknown,unknown,cloudy,60,rtol,13,boycd701,,,kellj901,onorb901,hoyej901,rippm901,,,may-t001,peraw001,parkb001,regular,7,6,MIN,KCA,y,both,y,y,y,2019
LAN201904030,SFN,LAN,LOS03,20190403,0,7:10PM,night,,,false,,179,51170,unknown,unknown,cloudy,61,torf,6,munse701,,,belld901,rackd901,vanol901,marqa901,,,alexs001,moror001,jansk001,regular,3,5,LAN,SFN,y,both,y,y,y,2019
MIA201904030,NYN,MIA,MIA02,20190403,0,6:10PM,night,,,false,,187,7486,unknown,unknown,dome,73,unknown,0,mcdob701,,,wolfj901,gonzm901,holbs901,iassd901,,,degrj001,richt001,diaze006,regular,6,4,NYN,MIA,y,both,y,y,y,2019
NYA201904030,DET,NYA,NYC21,20190403,0,4:07PM,day,,,true,,157,33038,unknown,unknown,sunny,64,tocf,27,karph701,,,rehaj901,hobep901,davig901,knigb901,,,farmb001,greec003,grees005,regular,2,1,DET,NYA,y,both,y,y,y,2019
OAK201904030,BOS,OAK,OAK01,20190403,0,7:08PM,night,,,true,,201,14207,unknown,unknown,cloudy,58,torf,11,younj701,,,gibsh902,lentn901,danlk901,gibsg901,,,barnm001,rodnf001,brasr001,regular,6,3,BOS,OAK,y,both,y,y,y,2019
PIT201904030,SLN,PIT,PIT08,20190403,0,7:07PM,night,,,false,,210,23954,unknown,unknown,sunny,57,tolf,14,zdurj701,,,wendh902,bakej902,carav901,laynj901,,,gantj002,burdn001,hudsd002,regular,5,4,SLN,PIT,y,both,y,y,y,2019
SDN201904030,ARI,SDN,SAN02,20190403,0,12:41PM,day,,,false,,179,19376,unknown,unknown,cloudy,66,ltor,7,zaveb701,,,guccc901,barrl901,everm901,welkb901,,,luccj001,ray-r002,,regular,1,4,SDN,ARI,y,both,y,y,y,2019
TBA201904030,COL,TBA,STP01,20190403,0,1:10PM,day,,,true,,199,11093,dry,none,dome,72,unknown,0,mathb701,,,westj901,coope901,fleta901,littw901,,,daviw001,roe-c001,,regular,1,0,COL,TBA,y,both,y,y,y,2019
TEX201904030,HOU,TEX,ARL02,20190403,0,7:07PM,night,,,true,,159,22265,unknown,unknown,overcast,66,fromrf,13,wells701,,,kulpr901,fostm901,morag901,mealj901,,,minom001,coleg001,,regular,0,4,TEX,HOU,y,both,y,y,y,2019
TOR201904030,BAL,TOR,TOR02,20190403,0,4:08PM,day,,,true,,162,11436,unknown,unknown,dome,68,unknown,0,starh701,,,viscj901,eddid901,conrc901,millb901,,,shoem001,karnn001,gilek001,regular,3,5,TOR,BAL,y,both,y,y,y,2019
WAS201904030,PHI,WAS,WAS11,20190403,0,1:05PM,day,,,false,,233,23050,unknown,unknown,sunny,62,torf,16,hetrd701,,,drecb901,fairc901,estam901,emmep901,,,dools001,robed002,,regular,8,9,WAS,PHI,y,both,y,y,y,2019
ANA201904040,TEX,ANA,ANA01,20190404,0,7:08PM,night,,,true,,229,42027,unknown,unknown,overcast,61,tolf,6,munse701,,,rackd901,vanol901,marqa901,belld901,,,sprij001,harvm001,,regular,11,4,TEX,ANA,y,both,y,y,y,2019
ATL201904040,CHN,ATL,ATL03,20190404,0,7:20PM,night,,,false,,209,33815,unknown,unknown,cloudy,67,ltor,10,curtg701,,,johna901,wolcq901,cedeg901,hudsm901,,,friem001,darvy001,,regular,4,9,ATL,CHN,y,both,y,y,y,2019
BAL201904040,NYA,BAL,BAL12,20190404,0,3:08PM,day,,,true,,207,44182,unknown,unknown,cloudy,66,tolf,6,hennj701,,,hicke901,torrc901,demud901,herna901,,,paxtj001,wrigm001,,regular,8,4,NYA,BAL,y,both,y,y,y,2019
CLE201904040,TOR,CLE,CLE08,20190404,0,6:11PM,night,,,true,,186,10375,unknown,unknown,cloudy,42,fromrf,13,maveb701,,,gonzm901,holbs901,iassd901,wolfj901,,,bauet001,sanca006,handb001,regular,1,4,CLE,TOR,y,both,y,y,y,2019
DET201904040,KCA,DET,DET05,20190404,0,1:13PM,day,,,true,,167,42641,unknown,unknown,overcast,39,ltor,10,kleir701,,,eddid901,conrc901,millb901,viscj901,,,hardb001,zimmk001,grees005,regular,4,5,DET,KCA,y,both,y,y,y,2019
NYN201904040,WAS,NYN,NYC20,20190404,0,1:11PM,day,,,false,,199,44424,unknown,unknown,sunny,52,torf,15,karph701,,,hobep901,davig901,knigb901,rehaj901,,,stras001,syndn001,,regular,4,0,WAS,NYN,y,both,y,y,y,2019
OAK201904040,BOS,OAK,OAK01,20190404,0,12:37PM,day,,,true,,196,15095,unknown,unknown,cloudy,60,tolf,12,ducam701,,,lentn901,danlk901,gibsg901,gibsh902,,,andeb004,rodre004,,regular,3,7,OAK,BOS,y,both,y,y,y,2019
PIT201904040,CIN,PIT,PIT08,20190404,0,7:07PM,night,,,false,,160,8523,unknown,unknown,cloudy,54,ltor,5,webbb701,,,onorb901,hoyej901,rippm901,kellj901,,,kingn001,hernd002,rivef001,regular,0,2,PIT,CIN,y,both,y,y,y,2019
ANA201904050,TEX,ANA,ANA01,20190405,0,7:09PM,night,,,true,,172,41089,unknown,unknown,cloudy,63,rtol,8,munse701,,,vanol901,marqa901,belld901,rackd901,,,andej005,lynnl001,allec002,regular,1,3,ANA,TEX,y,both,y,y,y,2019
