gid,team,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,inn13,inn14,inn15,inn16,inn17,inn18,inn19,inn20,inn21,inn22,inn23,inn24,inn25,inn26,inn27,inn28,lob,mgr,stattype,b_pa,b_ab,b_r,b_h,b_d,b_t,b_hr,b_rbi,b_sh,b_sf,b_hbp,b_w,b_iw,b_k,b_sb,b_cs,b_gdp,b_xi,b_roe,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,d_po,d_a,d_e,d_dp,d_tp,d_pb,d_wp,d_sb,d_cs,start_l1,start_l2,start_l3,start_l4,start_l5,start_l6,start_l7,start_l8,start_l9,start_f1,start_f2,start_f3,start_f4,start_f5,start_f6,start_f7,start_f8,start_f9,start_f10,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
HOU201704030,SEA,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,servs002,value,34,29,0,3,0,0,0,0,0,0,1,4,0,8,0,0,1,0,0,24,0,30,6,0,0,2,3,3,1,0,6,0,0,0,0,1,1,0,0,24,11,1,2,0,0,0,1,0,seguj002,hanim001,canor001,cruzn002,seagk001,valed001,martl004,zunim001,dysoj001,hernf002,zunim001,valed001,canor001,seagk001,seguj002,dysoj001,martl004,hanim001,cruzn002,20170403,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU201704030,HOU,1,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,3,hinca001,value,30,27,3,6,0,0,2,3,0,1,0,1,0,6,1,0,1,1,0,27,0,34,3,0,0,0,0,0,4,0,8,1,1,0,0,0,0,0,0,27,11,0,1,0,0,1,0,0,sprig001,brega001,altuj001,corrc001,beltc001,reddj001,gurry001,mccab002,aokin001,keucd001,mccab002,gurry001,altuj001,brega001,corrc001,aokin001,sprig001,reddj001,beltc001,20170403,0,HOU03,h,SEA,1,0,0,regular,y,y
LAN201704030,SDN,1,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,3,greea001,value,33,33,3,5,1,0,1,3,0,0,0,0,0,9,0,0,0,0,1,24,0,44,14,4,0,4,14,14,5,2,5,2,3,0,0,1,0,0,0,24,8,0,0,0,0,3,0,0,margm001,myerw001,solay001,renfh001,schir001,hedga001,aybae001,chacj001,jankt001,chacj001,hedga001,myerw001,solay001,schir001,aybae001,jankt001,margm001,renfh001,,20170403,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN201704030,LAN,0,1,5,3,3,0,0,2,,,,,,,,,,,,,,,,,,,,,6,robed001,value,44,36,14,14,4,0,4,12,0,1,2,5,2,5,0,0,0,0,0,27,0,33,5,1,0,1,3,2,0,0,9,0,1,0,0,0,0,0,0,27,5,1,0,0,0,1,0,0,tolea001,seagc001,turnj001,gonza003,forsl001,pedej001,grany001,puigy001,kersc001,kersc001,grany001,gonza003,forsl001,turnj001,seagc001,tolea001,pedej001,puigy001,,20170403,0,LOS03,h,SDN,1,0,0,regular,y,y
MIL201704030,COL,0,2,0,2,0,0,2,0,1,,,,,,,,,,,,,,,,,,,,3,blacb001,value,37,34,7,10,3,0,1,6,0,0,1,2,0,8,1,1,1,0,1,27,0,39,7,4,0,0,5,5,6,0,14,1,0,0,1,0,2,1,0,27,7,0,2,0,0,0,2,1,blacc001,lemad001,gonzc001,arenn001,stort001,parrg001,reynm001,woltt001,grayj003,grayj003,woltt001,reynm001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,,20170403,0,MIL06,v,MIL,1,0,0,regular,y,y
MIL201704030,MIL,0,0,0,0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,counc001,value,39,31,5,7,4,0,0,5,1,0,1,6,0,14,2,1,1,0,0,27,0,37,10,3,0,1,7,5,2,0,8,1,0,0,0,0,1,1,0,27,18,3,1,0,0,0,1,1,villj001,thame001,braur002,shawt001,santd002,broxk001,bandj001,arcio002,guerj003,guerj003,bandj001,thame001,villj001,shawt001,arcio002,braur002,broxk001,santd002,,20170403,0,MIL06,h,COL,0,1,0,regular,y,y
MIN201704030,KCA,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,2,yoste001,value,30,28,1,3,0,0,1,1,0,0,0,2,0,4,1,0,2,0,0,24,0,39,8,0,0,1,7,7,7,1,11,0,0,0,1,0,0,0,0,24,3,0,0,0,0,0,0,0,gorda001,mousm001,cainl001,hosme001,peres002,mossb001,orlap001,escoa003,mondr003,duffd001,peres002,hosme001,mondr003,mousm001,escoa003,gorda001,cainl001,orlap001,mossb001,20170403,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN201704030,MIN,0,0,0,1,0,0,6,0,,,,,,,,,,,,,,,,,,,,,8,molip001,value,39,31,7,8,0,0,1,7,1,0,0,7,1,11,0,0,0,0,0,27,0,30,3,0,0,1,1,1,2,0,4,0,0,0,0,0,1,0,0,27,11,0,2,0,0,0,1,0,dozib001,grosr001,buxtb001,mauej001,sanom001,castj006,polaj001,keplm001,rosae001,sante001,castj006,mauej001,dozib001,sanom001,polaj001,rosae001,buxtb001,keplm001,grosr001,20170403,0,MIN04,h,KCA,1,0,0,regular,y,y
NYN201704030,ATL,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,snitb801,value,33,33,0,7,1,1,0,0,0,0,0,0,0,11,0,0,0,0,0,24,0,39,7,1,0,0,6,6,8,0,6,0,2,0,0,1,2,0,1,24,5,0,0,0,1,2,2,0,incie001,swand001,freef001,kempm001,markn001,philb001,garca004,flowt001,tehej001,tehej001,flowt001,freef001,philb001,garca004,swand001,kempm001,incie001,markn001,,20170403,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN201704030,NYN,0,0,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,,,,9,collt801,value,39,30,6,7,1,0,0,6,0,1,0,8,0,6,2,0,0,0,0,27,0,33,7,1,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,27,11,0,1,0,0,0,0,0,reyej001,cabra002,cespy001,granc001,walkn001,brucj001,dudal001,river003,syndn001,syndn001,river003,dudal001,walkn001,reyej001,cabra002,cespy001,granc001,brucj001,,20170403,0,NYC20,h,ATL,1,0,0,regular,y,y
OAK201704030,ANA,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,sciom001,value,36,32,2,7,1,0,1,2,0,0,0,4,1,11,0,0,2,0,0,24,0,37,9,0,0,3,4,4,5,1,6,0,0,1,0,0,0,0,0,24,8,0,1,0,0,0,0,0,escoy001,calhk001,troum001,pujoa001,cronc002,maybc001,simma001,espid001,maldm001,nolar001,maldm001,cronc002,espid001,escoy001,simma001,maybc001,troum001,calhk001,pujoa001,20170403,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK201704030,OAK,0,1,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,9,melvb001,value,37,32,4,9,0,0,3,4,0,0,0,5,1,6,0,0,1,0,0,27,0,36,7,1,0,1,2,2,4,1,11,0,1,0,0,0,0,0,0,27,9,0,2,0,0,1,0,0,davir003,joycm001,healr001,davik003,vogts001,lowrj001,plout001,alony001,semim001,gravk001,vogts001,alony001,lowrj001,plout001,semim001,davik003,davir003,joycm001,healr001,20170403,0,OAK01,h,ANA,1,0,0,regular,y,y
TEX201704030,CLE,0,0,1,2,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,5,frant001,value,40,34,8,9,3,0,2,7,0,1,0,5,0,4,1,0,2,0,2,27,0,37,8,2,1,3,5,5,3,0,12,0,0,0,0,0,1,1,0,27,5,0,0,0,0,0,1,1,santc002,lindf001,branm003,encae001,ramij003,gomey001,naqut001,diazy001,almoa001,klubc001,gomey001,encae001,ramij003,diazy001,lindf001,branm003,naqut001,almoa001,santc002,20170403,0,ARL02,v,TEX,1,0,0,regular,y,y
TEX201704030,TEX,0,1,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,5,banij001,value,37,34,5,8,2,1,3,5,0,0,0,3,0,12,1,1,0,0,0,27,0,40,9,3,0,2,8,8,5,0,4,0,2,0,0,1,1,0,0,27,13,1,3,0,0,2,1,0,gomec002,choos001,mazan001,napom001,odorr001,lucrj001,gallj002,andre001,profj001,darvy001,lucrj001,napom001,odorr001,gallj002,andre001,profj001,gomec002,mazan001,choos001,20170403,0,ARL02,h,CLE,0,1,0,regular,y,y
WAS201704030,MIA,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,mattd001,value,33,33,2,6,2,0,0,2,0,0,0,0,0,5,0,0,0,0,0,24,0,34,9,2,0,2,4,4,3,0,9,0,0,0,0,0,2,0,0,24,7,0,2,0,0,0,2,0,gordd002,realj001,yelic001,stanm004,bourj002,ozunm001,dietd001,hecha001,volqe001,volqe001,realj001,bourj002,gordd002,dietd001,hecha001,ozunm001,yelic001,stanm004,,20170403,0,WAS11,v,WAS,0,1,0,regular,y,y
WAS201704030,WAS,0,0,0,0,0,1,2,1,,,,,,,,,,,,,,,,,,,,,6,baked002,value,34,31,4,9,2,0,2,4,0,0,0,3,0,9,2,0,2,0,0,27,0,33,6,2,0,0,2,2,0,0,5,0,0,0,0,0,0,0,0,27,12,0,0,0,0,0,0,0,turnt001,eatoa002,harpb003,murpd006,zimmr001,wertj001,drews001,wietm001,stras001,stras001,wietm001,zimmr001,murpd006,drews001,turnt001,wertj001,eatoa002,harpb003,,20170403,0,WAS11,h,MIA,1,0,0,regular,y,y
ARI201704040,SFN,0,2,1,0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,13,bochb002,value,48,43,8,15,5,0,1,8,0,1,0,4,0,12,0,0,0,0,2,27,0,38,7,0,0,2,4,4,4,0,11,0,0,0,0,0,1,0,0,27,7,0,0,0,0,0,1,0,herng001,beltb001,pench001,poseb001,crawb001,nunee002,marrc001,panij002,cuetj001,cuetj001,poseb001,beltb001,panij002,nunee002,crawb001,marrc001,herng001,pench001,,20170404,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI201704040,ARI,0,0,0,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,lovut001,value,38,34,4,7,0,0,2,4,0,0,0,4,0,11,1,0,0,0,0,27,0,48,15,5,0,1,8,6,4,0,12,0,0,1,0,1,0,0,0,27,6,2,0,0,0,0,0,0,polla001,perad001,goldp001,lambj001,tomay001,drurb001,owinc001,mathj001,corbp001,corbp001,mathj001,goldp001,drurb001,lambj001,owinc001,tomay001,polla001,perad001,,20170404,0,PHO01,h,SFN,0,1,0,regular,y,y
CHA201704040,DET,0,5,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,ausmb001,value,39,32,6,6,1,0,3,6,0,0,1,6,0,5,1,0,0,0,0,27,0,37,8,3,0,0,3,3,2,0,11,1,1,0,0,0,0,0,0,27,6,1,0,0,0,1,0,0,kinsi001,castn001,cabrm001,martv001,uptoj001,mahtm001,mccaj001,jonej006,iglej001,verlj001,mccaj001,cabrm001,kinsi001,castn001,iglej001,uptoj001,jonej006,mahtm001,martv001,20170404,0,CHI12,v,CHA,1,0,0,regular,y,y
CHA201704040,CHA,1,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,7,rentr001,value,37,34,3,8,3,0,0,3,0,0,1,2,0,11,0,0,0,0,0,27,0,39,6,1,0,3,6,6,6,0,5,1,0,0,0,0,1,0,0,27,9,1,0,0,0,0,1,0,salat001,andet001,cabrm002,abrej003,frazt001,aschc001,garca003,narvo001,may-j001,quinj001,narvo001,abrej003,salat001,frazt001,andet001,cabrm002,may-j001,garca003,aschc001,20170404,0,CHI12,h,DET,0,1,0,regular,y,y
HOU201704040,SEA,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,10,servs002,value,38,36,1,7,3,0,0,1,0,0,0,2,1,11,0,0,0,0,2,24,0,29,5,0,0,2,2,2,3,0,3,0,0,0,0,0,0,2,0,24,16,1,2,0,0,0,0,2,seguj002,hanim001,canor001,cruzn002,seagk001,valed001,martl004,zunim001,dysoj001,iwakh001,zunim001,valed001,canor001,seagk001,seguj002,dysoj001,martl004,hanim001,cruzn002,20170404,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU201704040,HOU,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,3,hinca001,value,29,26,2,5,0,0,2,2,0,0,0,3,0,3,0,2,2,0,1,27,0,38,7,3,0,0,1,1,2,1,11,0,0,0,0,0,0,0,0,27,12,2,0,0,0,0,0,0,sprig001,brega001,altuj001,corrc001,beltc001,reddj001,gatte001,mccab002,gonzm002,mccul002,mccab002,gonzm002,altuj001,brega001,corrc001,beltc001,sprig001,reddj001,gatte001,20170404,0,HOU03,h,SEA,1,0,0,regular,y,y
LAN201704040,SDN,2,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,6,greea001,value,37,33,4,11,2,0,1,4,1,1,0,2,0,9,1,0,2,0,0,27,0,30,5,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,27,14,0,4,0,0,0,0,0,jankt001,margm001,myerw001,solay001,schir001,renfh001,hedga001,aybae001,richc002,richc002,hedga001,myerw001,solay001,schir001,aybae001,jankt001,margm001,renfh001,,20170404,0,LOS03,v,LAN,1,0,0,regular,y,y
LAN201704040,LAN,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,3,robed001,value,30,28,0,5,0,0,0,0,0,0,0,2,0,5,0,0,4,0,0,27,0,37,11,2,0,1,4,4,2,0,9,0,0,0,1,1,1,0,0,27,8,1,3,0,0,0,1,0,forsl001,seagc001,turnj001,gutif001,puigy001,gonza003,grany001,herne001,maedk001,maedk001,grany001,gonza003,forsl001,turnj001,seagc001,gutif001,herne001,puigy001,,20170404,0,LOS03,h,SDN,0,1,0,regular,y,y
MIL201704040,COL,0,0,4,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,10,blacb001,value,43,34,6,12,4,0,0,6,1,0,0,8,1,4,1,0,2,0,0,27,0,36,9,3,0,1,5,5,2,0,14,0,0,0,0,0,0,0,0,27,7,0,1,0,0,0,0,0,blacc001,lemad001,gonzc001,arenn001,stort001,parrg001,reynm001,woltt001,andet002,andet002,woltt001,reynm001,lemad001,arenn001,stort001,parrg001,blacc001,gonzc001,,20170404,0,MIL06,v,MIL,1,0,0,regular,y,y
MIL201704040,MIL,0,1,0,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,4,counc001,value,36,34,5,9,3,0,1,5,0,0,0,2,0,14,0,0,1,0,0,27,0,43,12,4,0,0,6,6,8,1,4,0,0,0,1,0,1,0,0,27,14,0,2,0,0,0,1,0,villj001,broxk001,braur002,santd002,shawt001,aguij001,bandj001,arcio002,daviz001,daviz001,bandj001,aguij001,villj001,shawt001,arcio002,braur002,broxk001,santd002,,20170404,0,MIL06,h,COL,0,1,0,regular,y,y
OAK201704040,ANA,0,3,0,0,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,3,sciom001,value,37,34,7,9,0,1,1,7,0,0,1,2,0,7,0,0,2,0,0,27,0,37,9,2,1,2,6,6,3,0,9,0,1,0,0,0,0,1,0,27,9,1,0,0,0,1,0,1,escoy001,calhk001,troum001,pujoa001,martj007,maybc001,simma001,espid001,maldm001,shoem001,maldm001,martj007,espid001,escoy001,simma001,maybc001,troum001,calhk001,pujoa001,20170404,0,OAK01,v,OAK,1,0,0,regular,y,y
OAK201704040,OAK,1,1,0,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,4,melvb001,value,37,34,6,9,2,1,2,5,0,0,0,3,0,9,0,1,0,0,0,27,0,37,9,0,1,1,7,7,2,0,7,1,0,0,0,0,0,0,0,27,16,0,2,0,0,0,0,0,davir003,joycm001,healr001,davik003,vogts001,lowrj001,plout001,alony001,semim001,manas001,vogts001,alony001,lowrj001,plout001,semim001,davik003,davir003,joycm001,healr001,20170404,0,OAK01,h,ANA,0,1,0,regular,y,y
SLN201704040,CHN,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,9,maddj801,value,38,31,2,5,1,0,0,2,2,0,1,4,1,8,0,0,0,0,1,27,0,35,4,0,0,0,1,0,3,0,8,1,2,0,0,0,0,0,0,27,10,2,0,0,0,2,0,0,schwk001,bryak001,rizza001,russa002,contw001,heywj001,baezj001,arrij001,almoa002,arrij001,contw001,rizza001,baezj001,bryak001,russa002,schwk001,almoa002,heywj001,,20170404,0,STL10,v,SLN,1,0,0,regular,y,y
SLN201704040,SLN,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,mathm001,value,35,31,1,4,0,0,0,0,0,0,1,3,0,8,0,0,0,0,0,27,0,38,5,1,0,0,2,2,4,1,8,1,1,0,2,0,0,0,0,27,6,0,0,0,0,1,0,0,fowld001,diaza003,carpm002,peraj001,moliy001,piscs001,gricr001,wongk001,waina001,waina001,moliy001,carpm002,wongk001,peraj001,diaza003,gricr001,fowld001,piscs001,,20170404,0,STL10,h,CHN,0,1,0,regular,y,y
TBA201704040,NYA,0,0,3,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,7,giraj001,value,39,36,5,9,4,0,2,5,0,0,0,3,0,5,1,0,0,0,0,27,0,35,5,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,27,12,0,0,0,0,0,0,0,gardb001,sancg002,birdg001,hollm001,ellsj001,casts001,headc001,judga001,torrr001,sabac001,sancg002,birdg001,casts001,headc001,torrr001,gardb001,ellsj001,judga001,hollm001,20170404,0,STP01,v,TBA,1,0,0,regular,y,y
TBA201704040,TBA,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,cashk001,value,35,32,0,5,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,27,0,39,9,4,0,2,5,5,3,0,5,0,1,0,0,0,1,0,0,27,5,0,0,0,0,1,1,0,souzs001,kierk001,longe001,weekr001,beckt001,millb002,norrd001,robed004,bourp001,odorj001,norrd001,weekr001,millb002,longe001,beckt001,bourp001,kierk001,souzs001,robed004,20170404,0,STP01,h,NYA,0,1,0,regular,y,y
TEX201704040,CLE,1,2,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,6,frant001,value,37,32,4,8,0,0,1,4,0,0,0,5,0,9,0,1,1,0,0,27,0,34,7,2,0,1,3,3,1,0,10,1,0,0,0,0,0,0,0,27,6,0,1,0,0,0,0,0,santc002,lindf001,branm003,encae001,ramij003,guyeb001,diazy001,gomey001,jacka001,carrc003,gomey001,santc002,ramij003,diazy001,lindf001,branm003,jacka001,guyeb001,encae001,20170404,0,ARL02,v,TEX,1,0,0,regular,y,y
TEX201704040,TEX,0,2,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,4,banij001,value,34,32,3,7,2,0,1,3,0,0,1,1,0,10,0,0,1,0,0,27,0,37,8,0,0,1,4,4,5,0,9,0,0,0,0,0,0,1,0,27,9,0,1,0,0,0,0,1,gomec002,choos001,mazan001,napom001,odorr001,rua-r001,gallj002,andre001,chirr001,perem004,chirr001,napom001,odorr001,gallj002,andre001,rua-r001,gomec002,mazan001,choos001,20170404,0,ARL02,h,CLE,0,1,0,regular,y,y
ARI201704050,SFN,0,1,2,0,1,0,0,2,0,,,,,,,,,,,,,,,,,,,,6,bochb002,value,39,36,6,10,0,2,1,5,0,1,0,2,0,11,1,0,0,0,0,24,0,40,12,7,0,0,8,5,4,0,7,0,1,0,0,0,3,2,1,24,14,1,0,0,1,1,3,2,herng001,beltb001,pench001,poseb001,crawb001,nunee002,parkj002,panij002,moorm003,moorm003,poseb001,beltb001,panij002,nunee002,crawb001,parkj002,herng001,pench001,,20170405,0,PHO01,v,ARI,0,1,0,regular,y,y
ARI201704050,ARI,0,0,1,0,3,2,2,0,,,,,,,,,,,,,,,,,,,,,8,lovut001,value,40,36,8,12,7,0,0,6,0,0,0,4,0,7,3,2,0,0,2,27,0,39,10,0,2,1,6,6,2,0,11,0,1,0,0,1,1,0,0,27,6,0,0,0,0,1,1,0,polla001,owinc001,goldp001,lambj001,tomay001,drurb001,iannc001,ahmen001,walkt004,walkt004,iannc001,goldp001,drurb001,lambj001,ahmen001,tomay001,polla001,owinc001,,20170405,0,PHO01,h,SFN,1,0,0,regular,y,y
