gid,team,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,inn13,inn14,inn15,inn16,inn17,inn18,inn19,inn20,inn21,inn22,inn23,inn24,inn25,inn26,inn27,inn28,lob,mgr,stattype,b_pa,b_ab,b_r,b_h,b_d,b_t,b_hr,b_rbi,b_sh,b_sf,b_hbp,b_w,b_iw,b_k,b_sb,b_cs,b_gdp,b_xi,b_roe,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,d_po,d_a,d_e,d_dp,d_tp,d_pb,d_wp,d_sb,d_cs,start_l1,start_l2,start_l3,start_l4,start_l5,start_l6,start_l7,start_l8,start_l9,start_f1,start_f2,start_f3,start_f4,start_f5,start_f6,start_f7,start_f8,start_f9,start_f10,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
NYN201605290,NYN,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,3,collt801,value,32,32,2,5,2,1,1,2,0,0,0,0,0,12,0,0,0,0,0,27,0,41,9,1,0,0,4,4,4,0,5,0,0,0,0,0,1,0,0,27,7,2,1,0,0,0,1,0,granc001,cabra002,cespy001,walkn001,lagaj001,florw001,plawk001,campe001,colob001,colob001,plawk001,campe001,walkn001,florw001,cabra002,cespy001,lagaj001,granc001,,20160529,0,NYC20,h,LAN,0,1,0,regular,y,y
OAK201605290,DET,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,5,ausmb001,value,34,31,2,5,0,0,0,2,0,0,0,3,0,12,0,0,1,0,0,24,0,36,9,1,0,0,4,1,3,1,6,0,1,0,0,1,0,0,0,24,8,1,1,0,0,1,0,0,kinsi001,martj006,cabrm001,martv001,castn001,uptoj001,maybc001,mccaj001,iglej001,pelfm001,mccaj001,cabrm001,kinsi001,castn001,iglej001,uptoj001,maybc001,martj006,martv001,20160529,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK201605290,OAK,0,0,0,0,0,3,0,1,,,,,,,,,,,,,,,,,,,,,8,melvb001,value,36,32,4,9,1,0,0,3,0,1,0,3,1,6,0,0,1,0,1,27,0,34,5,0,0,0,2,2,3,0,12,0,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,crisc001,lowrj001,vogts001,valed001,davik003,alony001,semim001,coghc001,burnb002,hillr001,vogts001,alony001,lowrj001,valed001,semim001,crisc001,burnb002,coghc001,davik003,20160529,0,OAK01,h,DET,1,0,0,regular,y,y
SEA201605290,MIN,0,1,0,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,molip001,value,36,33,5,7,1,0,3,5,0,0,1,2,0,8,2,1,0,0,0,27,0,35,7,1,0,2,4,4,1,0,9,2,2,0,0,0,0,0,0,27,14,0,2,0,0,2,0,0,nunee002,dozib001,mauej001,sanom001,grosr001,parkb002,escoe001,centj001,santd001,nolar001,centj001,parkb002,dozib001,nunee002,escoe001,grosr001,santd001,sanom001,mauej001,20160529,0,SEA03,v,SEA,1,0,0,regular,y,y
SEA201605290,SEA,1,1,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,4,servs002,value,35,32,4,7,1,0,2,3,0,0,2,1,0,9,0,0,2,0,0,27,0,36,7,1,0,3,5,5,2,0,8,1,0,0,0,0,2,1,0,27,9,0,1,0,0,0,2,1,aokin001,smits002,canor001,cruzn002,seagk001,linda001,gutif001,iannc001,sardl001,walkt004,iannc001,linda001,canor001,seagk001,sardl001,smits002,aokin001,cruzn002,gutif001,20160529,0,SEA03,h,MIN,0,1,0,regular,y,y
TBA201605290,NYA,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,0,giraj001,value,29,28,2,1,0,0,1,2,0,0,0,1,0,6,0,0,1,0,1,27,0,36,6,1,0,0,1,1,2,0,14,0,1,0,0,0,0,0,0,27,4,1,0,0,0,1,0,0,ellsj001,gardb001,casts001,mccab002,rodra001,gregd001,hicka001,ackld001,torrr001,eovan001,mccab002,ackld001,casts001,torrr001,gregd001,gardb001,ellsj001,hicka001,rodra001,20160529,0,STP01,v,TBA,1,0,0,regular,y,y
TBA201605290,TBA,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,cashk001,value,36,34,1,6,1,0,0,1,0,0,0,2,0,14,0,0,0,0,1,27,0,29,1,0,0,1,2,2,1,0,6,0,0,0,0,0,0,0,0,27,12,1,1,0,0,0,0,0,guyeb001,millb002,longe001,pears001,morrl001,souzs001,dickc002,mahtm001,casac001,odorj001,casac001,morrl001,pears001,longe001,millb002,guyeb001,mahtm001,souzs001,dickc002,20160529,0,STP01,h,NYA,0,1,0,regular,y,y
TEX201605290,PIT,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,hurdc001,value,37,36,2,8,4,0,1,2,0,0,0,1,0,6,1,0,0,0,1,24,0,35,7,1,0,2,6,5,4,0,7,0,1,0,1,1,0,0,0,24,9,1,1,0,0,1,0,0,mercj002,mccua001,freed001,kangj001,marts002,cervf001,rodrs002,joycm001,stewc001,lirif001,stewc001,freed001,rodrs002,kangj001,mercj002,marts002,mccua001,joycm001,cervf001,20160529,0,ARL02,v,TEX,0,1,0,regular,y,y
TEX201605290,TEX,0,0,0,4,0,1,1,0,,,,,,,,,,,,,,,,,,,,,5,banij001,value,35,29,6,7,1,0,2,5,1,1,0,4,0,7,0,0,1,0,1,27,0,37,8,4,0,1,2,2,1,0,6,0,0,0,0,0,1,0,0,27,16,1,0,0,0,0,1,0,profj001,desmi001,fielp001,belta001,mazan001,rua-r001,morem001,holab001,albeh001,perem004,holab001,morem001,profj001,belta001,albeh001,rua-r001,desmi001,mazan001,fielp001,20160529,0,ARL02,h,PIT,1,0,0,regular,y,y
TOR201605290,BOS,0,0,0,0,0,3,0,0,0,0,2,,,,,,,,,,,,,,,,,,11,farrj001,value,49,40,5,9,1,1,0,5,0,0,1,8,0,5,1,0,1,0,0,33,0,47,10,0,0,2,3,3,4,0,8,0,1,0,1,0,0,0,0,33,7,0,0,0,0,1,0,0,bettm001,pedrd001,bogax001,shawt001,ramih003,bradj001,rutlj001,vazqc001,swihb001,pricd001,vazqc001,shawt001,pedrd001,rutlj001,bogax001,swihb001,bradj001,bettm001,ramih003,20160529,0,TOR02,v,TOR,1,0,0,regular,y,y
TOR201605290,TOR,0,0,0,0,2,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,11,gibbj001,value,47,42,3,10,0,0,2,3,1,0,0,4,0,8,0,0,0,0,0,33,0,49,9,1,1,0,5,5,8,0,5,1,3,0,0,0,1,0,0,33,15,0,1,0,0,3,1,0,bautj002,donaj001,encae001,smoaj001,travd001,barnd001,pillk001,carre001,tholj001,dickr001,tholj001,smoaj001,travd001,donaj001,barnd001,carre001,pillk001,bautj002,encae001,20160529,0,TOR02,h,BOS,0,1,0,regular,y,y
WAS201605290,SLN,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,10,mathm001,value,39,35,2,9,0,0,1,2,0,1,0,3,0,7,0,0,0,0,0,24,0,38,12,2,0,3,10,10,3,0,8,0,0,0,0,0,0,0,0,24,7,0,1,0,0,0,0,0,carpm002,garcg002,hollm001,adamm002,gricr001,mossb001,gyorj001,fryee001,wachm001,wachm001,fryee001,adamm002,gyorj001,carpm002,garcg002,hollm001,gricr001,mossb001,,20160529,0,WAS11,v,WAS,0,1,0,regular,y,y
WAS201605290,WAS,0,0,0,3,0,0,5,2,,,,,,,,,,,,,,,,,,,,,4,baked002,value,38,35,10,12,2,0,3,10,0,0,0,3,0,8,0,0,1,0,0,27,0,39,9,0,0,1,2,2,3,0,7,0,0,0,0,1,0,0,0,27,4,0,0,0,0,0,0,0,reveb001,taylm002,harpb003,murpd006,zimmr001,renda001,ramow001,espid001,stras001,stras001,ramow001,zimmr001,murpd006,renda001,espid001,reveb001,taylm002,harpb003,,20160529,0,WAS11,h,SLN,1,0,0,regular,y,y
ANA201605300,DET,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,4,ausmb001,value,32,30,1,4,1,0,0,1,0,1,0,1,1,10,0,0,0,0,0,24,0,32,6,0,0,0,5,5,1,1,7,0,0,0,1,0,0,0,0,24,7,1,0,0,0,0,0,0,kinsi001,martj006,cabrm001,martv001,castn001,uptoj001,maybc001,mccaj001,romia001,verlj001,mccaj001,cabrm001,kinsi001,castn001,romia001,uptoj001,maybc001,martj006,martv001,20160530,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201605300,ANA,0,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,3,sciom001,value,32,30,5,6,0,0,0,4,1,0,0,1,1,7,0,0,0,0,1,27,0,32,4,1,0,0,1,1,1,1,10,0,0,1,0,1,0,0,0,27,9,0,0,0,0,0,0,0,calhk001,troum001,pujoa001,cronc002,giavj001,orter001,pennc001,perec003,petig001,chacj001,perec003,pujoa001,giavj001,petig001,pennc001,orter001,troum001,calhk001,cronc002,20160530,0,ANA01,h,DET,1,0,0,regular,y,y
ARI201605300,HOU,0,4,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,9,hinca001,value,44,36,8,13,2,1,0,7,2,0,3,3,0,3,0,0,2,0,1,27,0,33,5,0,1,2,3,3,1,0,8,0,0,0,0,0,0,0,0,27,12,0,0,0,0,0,0,0,sprig001,altuj001,corrc001,rasmc001,whitt002,gonzm002,marij002,castj006,mchuc001,mchuc001,castj006,whitt002,altuj001,gonzm002,corrc001,rasmc001,marij002,sprig001,,20160530,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI201605300,ARI,1,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,3,halec001,value,33,32,3,5,0,1,2,3,0,0,0,1,0,8,0,0,0,0,0,27,0,44,13,2,1,0,8,7,3,0,3,3,0,0,2,0,0,0,1,27,12,2,2,0,1,0,0,0,seguj002,bourm001,goldp001,lambj001,castw002,owinc001,tomay001,ahmen001,escoe002,escoe002,castw002,goldp001,seguj002,lambj001,ahmen001,tomay001,owinc001,bourm001,,20160530,0,PHO01,h,HOU,0,1,0,regular,y,y
ATL201605300,SFN,0,1,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,6,bochb002,value,36,33,3,6,0,0,1,2,0,0,1,2,0,7,0,0,1,0,1,24,0,33,6,1,1,0,5,4,2,1,8,0,0,0,0,1,0,0,0,24,8,1,0,0,0,0,0,0,spand001,panij002,duffm002,beltb001,pench001,crawb001,parkj002,browt002,samaj001,samaj001,browt002,beltb001,panij002,duffm002,crawb001,parkj002,spand001,pench001,,20160530,0,ATL02,v,ATL,0,1,0,regular,y,y
ATL201605300,ATL,0,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,snitb801,value,33,30,5,6,1,1,0,5,0,1,0,2,1,8,0,0,0,0,1,27,0,36,6,0,0,1,3,2,2,0,7,1,0,0,0,0,0,0,0,27,9,2,1,0,0,0,0,0,incie001,beckg001,freef001,garca004,markn001,johnk003,piera001,foltm001,smitm007,foltm001,piera001,freef001,johnk003,garca004,beckg001,smitm007,incie001,markn001,,20160530,0,ATL02,h,SFN,1,0,0,regular,y,y
BAL201605300,BOS,1,0,1,0,0,1,0,4,0,,,,,,,,,,,,,,,,,,,,8,farrj001,value,42,37,7,11,2,1,3,7,0,0,0,5,0,6,0,1,0,0,0,27,0,35,4,1,1,0,2,2,5,0,7,0,2,0,0,1,0,0,1,27,11,0,1,0,1,2,0,0,bettm001,pedrd001,bogax001,ortid001,bradj001,shawt001,swihb001,hanir001,hernm003,wrigs001,hanir001,shawt001,pedrd001,hernm003,bogax001,swihb001,bradj001,bettm001,ortid001,20160530,0,BAL12,v,BAL,1,0,0,regular,y,y
BAL201605300,BAL,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,showb801,value,35,29,2,4,1,1,0,2,0,1,0,5,0,7,0,0,1,0,0,27,0,42,11,2,1,3,7,7,5,0,6,0,0,0,0,0,0,1,0,27,11,0,0,0,0,0,0,1,jonea003,kim-h001,machm001,davic003,trumm001,schoj001,reimn001,flahr001,josec002,wilst004,josec002,davic003,schoj001,flahr001,machm001,kim-h001,jonea003,reimn001,trumm001,20160530,0,BAL12,h,BOS,0,1,0,regular,y,y
CHN201605300,LAN,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,2,robed001,value,29,28,0,1,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,24,0,34,8,1,0,0,2,2,3,0,9,1,0,0,0,0,0,1,0,24,6,1,1,0,0,0,0,1,utlec001,seagc001,turnj001,gonza003,pedej001,grany001,puigy001,crawc002,wooda002,wooda002,grany001,gonza003,utlec001,turnj001,seagc001,crawc002,pedej001,puigy001,,20160530,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN201605300,CHN,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,8,maddj801,value,34,30,2,8,1,0,0,2,0,0,1,3,0,9,0,1,1,0,0,27,0,29,1,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,27,8,0,0,0,0,0,0,0,zobrb001,heywj001,bryak001,rizza001,solej001,russa002,baezj001,rossd001,hammj002,hammj002,rossd001,rizza001,baezj001,bryak001,russa002,solej001,heywj001,zobrb001,,20160530,0,CHI11,h,LAN,1,0,0,regular,y,y
CLE201605300,TEX,2,1,2,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,banij001,value,40,38,9,11,2,0,2,8,0,1,0,1,0,3,0,0,2,0,3,27,0,37,11,1,0,2,2,2,3,0,3,0,0,0,0,0,0,0,0,27,13,0,4,0,0,0,0,0,profj001,desmi001,fielp001,belta001,mazan001,morem001,andre001,rua-r001,holab001,holld003,holab001,morem001,profj001,belta001,andre001,rua-r001,desmi001,mazan001,fielp001,20160530,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE201605300,CLE,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,8,frant001,value,37,34,2,11,1,0,2,2,0,0,0,3,0,3,0,0,4,0,0,27,0,40,11,2,0,2,9,4,1,0,3,0,0,0,0,1,0,0,0,27,14,4,2,0,0,0,0,0,davir003,kipnj001,lindf001,napom001,santc002,ramij003,uribj002,byrdm001,gomey001,tomlj001,gomey001,napom001,kipnj001,uribj002,lindf001,ramij003,davir003,byrdm001,santc002,20160530,0,CLE08,h,TEX,0,1,0,regular,y,y
COL201605300,CIN,1,0,0,5,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,8,pricb801,value,46,42,11,17,3,0,5,11,1,0,0,3,1,7,1,1,0,0,0,27,0,44,11,3,0,2,8,8,7,0,8,0,0,0,0,0,0,0,0,27,9,0,1,0,0,0,0,0,cozaz001,vottj001,philb001,brucj001,duvaa001,suare001,hamib001,barnt001,strad003,strad003,barnt001,vottj001,philb001,suare001,cozaz001,duvaa001,hamib001,brucj001,,20160530,0,DEN02,v,COL,1,0,0,regular,y,y
COL201605300,COL,1,0,4,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,9,weisw001,value,44,37,8,11,3,0,2,8,0,0,0,7,0,8,0,0,1,0,0,27,0,46,17,3,0,5,11,11,3,1,7,0,0,0,1,0,1,1,0,27,12,0,0,0,0,0,1,1,blacc001,lemad001,gonzc001,reynm001,parrg001,stort001,descd001,garnd001,bettc001,bettc001,garnd001,reynm001,lemad001,descd001,stort001,parrg001,blacc001,gonzc001,,20160530,0,DEN02,h,CIN,0,1,0,regular,y,y
KCA201605300,TBA,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,8,cashk001,value,37,32,2,5,0,0,0,2,0,0,0,5,0,10,1,0,0,0,0,24,0,34,10,1,0,1,6,5,2,0,3,0,0,2,0,0,1,0,0,24,16,3,3,0,0,0,1,0,guyeb001,mottt001,longe001,pears001,morrl001,souzs001,dickc002,jennd002,congh001,andrm001,congh001,morrl001,pears001,longe001,mottt001,guyeb001,jennd002,souzs001,dickc002,20160530,0,KAN06,v,KCA,0,1,0,regular,y,y
KCA201605300,KCA,0,1,0,0,1,0,0,4,,,,,,,,,,,,,,,,,,,,,4,yoste001,value,34,32,6,10,1,0,1,5,0,0,0,2,0,3,1,0,2,0,1,27,0,37,5,0,0,0,2,1,5,0,10,0,0,0,0,0,1,0,0,27,9,1,0,0,0,0,1,0,escoa003,merrw001,cainl001,hosme001,morak001,orlap001,cuthc001,dysoj001,buted001,kenni001,buted001,hosme001,merrw001,cuthc001,escoa003,dysoj001,cainl001,orlap001,morak001,20160530,0,KAN06,h,TBA,1,0,0,regular,y,y
MIA201605300,PIT,1,0,1,0,0,5,0,0,3,,,,,,,,,,,,,,,,,,,,3,hurdc001,value,40,39,10,14,3,0,2,10,0,0,0,1,1,8,1,1,1,0,0,27,0,28,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,13,0,2,0,0,0,0,0,harrj002,mccua001,freed001,kangj001,marts002,cervf001,polag001,rodrs002,lockj001,lockj001,cervf001,freed001,harrj002,kangj001,rodrs002,marts002,mccua001,polag001,,20160530,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA201605300,MIA,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,mattd001,value,28,28,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,27,0,40,14,3,0,2,10,10,1,1,8,0,0,0,0,0,1,1,0,27,8,0,1,0,0,0,1,1,hecha001,pradm001,yelic001,ozunm001,realj001,johnc003,gillc002,rojam002,nicoj001,nicoj001,realj001,johnc003,rojam002,pradm001,hecha001,yelic001,ozunm001,gillc002,,20160530,0,MIA02,h,PIT,0,1,0,regular,y,y
MIL201605300,SLN,0,0,3,0,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,6,mathm001,value,39,39,6,12,3,0,1,4,0,0,0,0,0,11,0,0,1,0,1,27,0,33,5,0,0,0,0,0,2,0,11,0,0,0,1,0,0,0,0,27,9,2,3,0,0,0,0,0,carpm002,diaza003,hollm001,adamm002,mossb001,moliy001,gricr001,wongk001,martc006,martc006,moliy001,adamm002,wongk001,carpm002,diaza003,hollm001,gricr001,mossb001,,20160530,0,MIL06,v,MIL,1,0,0,regular,y,y
MIL201605300,MIL,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,counc001,value,33,30,0,5,0,0,0,0,1,0,0,2,0,11,0,0,3,0,2,27,0,39,12,3,0,1,6,5,0,0,11,0,2,0,0,0,0,0,1,27,11,1,1,0,1,2,0,0,villj001,genns001,lucrj001,cartc002,nieuk001,presa001,pereh001,florr003,guerj003,guerj003,lucrj001,cartc002,genns001,pereh001,villj001,presa001,nieuk001,florr003,,20160530,0,MIL06,h,SLN,0,1,0,regular,y,y
NYN201605300,CHA,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,2,ventr001,value,29,27,0,2,0,0,0,0,1,0,0,1,0,10,0,0,0,0,0,24,0,31,7,1,0,1,1,1,2,0,7,0,0,0,0,0,0,0,0,24,5,0,1,0,0,0,0,0,eatoa002,abrej003,cabrm002,frazt001,shucj001,lawrb002,rollj001,avila001,quinj001,quinj001,avila001,abrej003,lawrb002,frazt001,rollj001,cabrm002,shucj001,eatoa002,,20160530,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN201605300,NYN,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,6,collt801,value,31,29,1,7,1,0,1,1,0,0,0,2,0,7,0,0,1,0,0,27,0,29,2,0,0,0,0,0,1,0,10,0,0,0,1,0,0,0,0,27,9,0,1,0,0,0,0,0,lagaj001,cabra002,cespy001,walkn001,florw001,deaza001,river003,kellt001,harvm001,harvm001,river003,florw001,walkn001,kellt001,cabra002,cespy001,lagaj001,deaza001,,20160530,0,NYC20,h,CHA,1,0,0,regular,y,y
OAK201605300,MIN,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,molip001,value,36,31,2,8,0,0,0,2,1,1,0,3,0,10,0,0,2,0,0,24,0,30,7,2,0,1,3,3,3,1,7,0,0,0,0,1,0,1,0,24,14,0,2,0,0,0,0,1,nunee002,dozib001,mauej001,sanom001,grosr001,arcio001,escoe001,centj001,santd001,sante001,centj001,mauej001,dozib001,nunee002,escoe001,grosr001,santd001,arcio001,sanom001,20160530,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK201605300,OAK,1,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,3,melvb001,value,30,26,3,7,2,0,1,3,0,1,0,3,1,7,0,1,2,0,0,27,0,36,8,0,0,0,2,2,3,0,10,0,0,0,1,1,0,0,0,27,8,0,2,0,0,0,0,0,crisc001,lowrj001,vogts001,valed001,davik003,butlb003,alony001,semim001,coghc001,gravk001,vogts001,alony001,lowrj001,valed001,semim001,davik003,crisc001,coghc001,butlb003,20160530,0,OAK01,h,MIN,1,0,0,regular,y,y
PHI201605300,WAS,0,0,0,1,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,4,baked002,value,35,31,4,5,1,1,1,4,0,0,1,3,0,9,1,0,0,0,0,27,0,34,6,2,0,1,3,3,2,0,8,0,1,0,1,0,2,0,0,27,13,0,1,0,0,1,2,0,reveb001,wertj001,harpb003,murpd006,zimmr001,renda001,ramow001,espid001,roart001,roart001,ramow001,zimmr001,murpd006,renda001,espid001,wertj001,reveb001,harpb003,,20160530,0,PHI13,v,PHI,1,0,0,regular,y,y
PHI201605300,PHI,0,1,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,4,mackp101,value,34,31,3,6,2,0,1,3,1,0,0,2,0,8,2,0,1,0,0,27,0,35,5,1,1,1,4,4,3,0,9,1,0,0,0,0,1,0,0,27,9,0,1,0,0,0,1,0,herro001,galvf001,franm004,howar001,ruizc001,hernc005,goedt001,hellj001,bourp001,hellj001,ruizc001,howar001,hernc005,franm004,galvf001,goedt001,herro001,bourp001,,20160530,0,PHI13,h,WAS,0,1,0,regular,y,y
SEA201605300,SDN,0,1,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,7,greea001,value,37,35,3,9,3,0,0,3,0,0,0,2,0,10,2,1,1,0,1,24,0,37,10,3,0,2,9,8,3,1,6,0,0,0,0,0,0,0,0,24,10,1,1,0,0,0,0,0,jay-j001,myerw001,kempm001,solay001,uptob001,wallb001,bethc001,norrd001,ramia003,casha001,norrd001,myerw001,solay001,wallb001,ramia003,uptob001,jay-j001,kempm001,bethc001,20160530,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA201605300,SEA,0,0,0,0,0,4,0,5,,,,,,,,,,,,,,,,,,,,,4,servs002,value,37,33,9,10,3,0,2,9,0,0,0,3,1,6,0,0,1,1,0,27,0,37,9,3,0,0,3,3,2,0,10,0,0,0,0,0,2,1,0,27,12,2,1,0,0,0,2,1,aokin001,smits002,canor001,cruzn002,seagk001,linda001,lee-d004,iannc001,omals001,karnn001,iannc001,lee-d004,canor001,seagk001,omals001,smits002,aokin001,cruzn002,linda001,20160530,0,SEA03,h,SDN,1,0,0,regular,y,y
TOR201605300,NYA,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,5,giraj001,value,34,30,2,5,2,0,1,2,0,0,1,3,0,8,1,0,2,0,0,24,0,32,8,4,0,1,4,4,1,0,6,0,0,0,1,0,0,1,0,24,11,0,0,0,0,0,0,1,ellsj001,gardb001,beltc001,mccab002,teixm001,casts001,headc001,gregd001,hicka001,novai001,mccab002,teixm001,casts001,headc001,gregd001,gardb001,ellsj001,hicka001,beltc001,20160530,0,TOR02,v,TOR,0,1,0,regular,y,y
TOR201605300,TOR,1,0,2,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,4,gibbj001,value,32,30,4,8,4,0,1,4,1,0,0,1,0,6,0,1,0,0,0,27,0,34,5,2,0,1,2,2,3,0,8,1,0,0,0,0,1,0,0,27,9,0,2,0,0,0,1,0,bautj002,donaj001,encae001,saunm001,smoaj001,martr004,barnd001,pillk001,goinr001,estrm001,martr004,smoaj001,barnd001,donaj001,goinr001,saunm001,pillk001,bautj002,encae001,20160530,0,TOR02,h,NYA,1,0,0,regular,y,y
ANA201605310,DET,1,1,0,0,0,2,4,1,0,,,,,,,,,,,,,,,,,,,,1,ausmb001,value,37,34,9,8,1,0,5,9,0,0,0,3,0,10,0,1,0,0,0,24,2,40,17,3,0,4,11,11,4,0,4,1,0,0,0,1,0,0,0,24,13,0,4,0,0,0,0,0,kinsi001,martj006,cabrm001,martv001,castn001,uptoj001,maybc001,mccaj001,iglej001,sanca004,mccaj001,cabrm001,kinsi001,castn001,iglej001,uptoj001,maybc001,martj006,martv001,20160531,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201605310,ANA,2,3,1,3,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,5,sciom001,value,40,34,11,17,3,0,4,11,0,1,1,4,0,4,0,0,3,0,0,27,0,37,8,1,0,5,9,9,3,0,10,0,0,0,0,0,0,1,0,27,7,0,0,0,0,0,0,1,calhk001,troum001,pujoa001,cronc002,martj007,orter001,pennc001,perec003,petig001,santh001,perec003,pujoa001,petig001,martj007,pennc001,orter001,troum001,calhk001,cronc002,20160531,0,ANA01,h,DET,1,0,0,regular,y,y
ARI201605310,HOU,0,3,0,4,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,hinca001,value,42,35,8,12,2,0,2,8,0,0,1,6,0,6,1,0,3,0,0,27,0,40,9,1,0,0,5,4,5,0,12,0,2,0,0,0,0,1,0,27,12,1,1,0,0,2,0,1,sprig001,altuj001,corrc001,gatte001,whitt002,valbl001,gomec002,marij002,mccul002,mccul002,gatte001,whitt002,altuj001,valbl001,corrc001,marij002,gomec002,sprig001,,20160531,0,PHO01,v,ARI,1,0,0,regular,y,y
ARI201605310,ARI,2,0,0,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,8,halec001,value,40,35,5,9,1,0,0,4,0,0,0,5,0,12,0,1,1,0,1,27,0,42,12,2,0,2,8,8,6,0,6,1,1,0,0,0,1,0,0,27,12,0,3,0,0,1,1,0,seguj002,bourm001,goldp001,lambj001,drurb001,herrc001,owinc001,tomay001,corbp001,corbp001,herrc001,goldp001,seguj002,lambj001,owinc001,tomay001,bourm001,drurb001,,20160531,0,PHO01,h,HOU,0,1,0,regular,y,y
ATL201605310,SFN,0,0,0,0,0,1,0,3,0,,,,,,,,,,,,,,,,,,,,2,bochb002,value,33,28,4,5,1,1,0,4,1,1,0,3,1,4,0,0,2,0,0,27,0,28,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,27,10,0,1,0,0,0,0,0,spand001,panij002,pench001,poseb001,beltb001,crawb001,blang001,gillc001,peavj001,peavj001,poseb001,beltb001,panij002,gillc001,crawb001,blang001,spand001,pench001,,20160531,0,ATL02,v,ATL,1,0,0,regular,y,y
ATL201605310,ATL,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,snitb801,value,28,27,0,1,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,27,0,33,5,1,1,0,4,4,3,1,4,0,0,0,1,1,0,0,0,27,13,0,2,0,0,0,0,0,incie001,beckg001,freef001,flowt001,markn001,johnk003,garca004,wislm001,smitm007,wislm001,flowt001,freef001,johnk003,garca004,beckg001,smitm007,incie001,markn001,,20160531,0,ATL02,h,SFN,0,1,0,regular,y,y
