id,last,first,bat,throw,team,g,g_p,g_sp,g_rp,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr,first_g,last_g
azocj001,Azocar,Jose,R,R,SDN,101,0,0,0,0,0,0,0,0,23,35,49,94,4,11,13,20220407,20221023
badda001,Baddoo,Akil,L,L,DET,73,0,0,0,0,0,0,0,0,50,16,0,65,2,4,6,20220408,20221005
badeh001,Bader,Harrison,R,R,NYA,23,0,0,0,0,0,0,0,0,0,23,0,23,0,1,0,20220920,20221023
badeh001,Bader,Harrison,R,R,SLN,72,0,0,0,0,0,0,0,0,0,71,0,71,0,3,0,20220407,20220626
bae-j001,Bae,Ji Hwan,L,R,PIT,10,0,0,0,0,0,4,0,0,1,5,0,6,0,0,0,20220923,20221005
baezj001,Baez,Javier,R,R,DET,144,0,0,0,0,0,0,0,133,0,0,0,0,10,2,0,20220408,20221005
baezm001,Baez,Michel,R,R,SDN,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20220730,20220802
baezp001,Baez,Pedro,R,R,HOU,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20220408,20220419
bakeb001,Baker,Bryan,R,R,BAL,66,66,2,64,0,0,0,0,0,0,0,0,0,0,0,0,20220408,20221005
banda001,Banda,Anthony,L,L,NYA,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20220828,20220902
banda001,Banda,Anthony,L,L,PIT,23,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,20220409,20220626
banda001,Banda,Anthony,L,L,TOR,7,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,20220704,20220729
bankt001,Banks,Tanner,R,L,CHA,35,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,20220410,20220923
bannr001,Bannon,Rylan,R,R,ATL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20220923,20220923
bannr001,Bannon,Rylan,R,R,BAL,4,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,20220512,20220516
banum001,Banuelos,Manny,R,L,NYA,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20220603,20220617
banum001,Banuelos,Manny,R,L,PIT,31,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,20220706,20221005
bardd001,Bard,Daniel,R,R,COL,57,57,0,57,0,0,0,0,0,0,0,0,0,0,0,0,20220409,20221004
bardl001,Bard,Luke,R,R,NYA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20220828,20220828
bardl001,Bard,Luke,R,R,TBA,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20220608,20220729
barkl002,Barker,Luke,R,R,MIL,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20220603,20220610
barlj001,Barlow,Joe,R,R,TEX,35,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,20220410,20221003
barls001,Barlow,Scott,R,R,KCA,69,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,20220407,20221003
barna001,Barnes,Austin,R,R,LAN,64,0,0,0,56,0,1,0,0,0,0,0,0,6,4,3,20220409,20221014
barnj002,Barnes,Jacob,R,R,DET,22,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,20220408,20220612
barnj002,Barnes,Jacob,R,R,NYA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20221001,20221001
barnm001,Barnes,Matt,R,R,BOS,44,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,20220411,20221005
barnt001,Barnhart,Tucker,B,R,DET,94,1,0,1,92,0,0,1,0,0,0,0,0,0,0,0,20220408,20221004
barrj003,Barria,Jaime,R,R,ANA,35,35,1,34,0,0,0,0,0,0,0,0,0,0,0,0,20220408,20221005
barrk002,Barraclough,Kyle,R,R,ANA,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20220507,20220529
barrl001,Barrera,Luis,L,L,OAK,32,0,0,0,0,0,0,0,0,16,1,16,28,0,6,1,20220509,20220619
barrt004,Barrera,Tres,R,R,WAS,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,20220702,20221004
bartj003,Bart,Joey,R,R,SFN,97,0,0,0,93,0,0,0,0,0,0,0,0,3,1,3,20220408,20221005
bassa001,Bass,Anthony,R,R,MIA,46,45,0,45,0,0,0,0,0,0,0,0,0,1,0,1,20220408,20220729
bassa001,Bass,Anthony,R,R,TOR,29,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,20220804,20221008
bassc001,Bassitt,Chris,R,R,NYN,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,20220409,20221009
battm001,Batten,Matthew,R,R,SDN,15,2,0,2,0,0,5,7,0,1,0,0,1,2,5,2,20220630,20220812
batyb001,Baty,Brett,L,R,NYN,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,20220817,20220828
baumm001,Baumann,Mike,R,R,BAL,13,13,4,9,0,0,0,0,0,0,0,0,0,0,0,0,20220411,20221005
bautf001,Bautista,Felix,R,R,BAL,65,65,0,65,0,0,0,0,0,0,0,0,0,0,0,0,20220410,20220930
baz-s001,Baz,Shane,R,R,TBA,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,20220611,20220710
bazae001,Bazardo,Eduard,R,R,BOS,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,20220901,20221005
beasj001,Beasley,Jeremy,R,R,TOR,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20220603,20220727
beatm001,Beaty,Matt,L,R,SDN,20,0,0,0,0,3,0,0,0,2,0,10,12,3,4,0,20220409,20220905
beckt001,Beckham,Tim,R,R,MIN,12,0,0,0,0,2,0,0,0,4,0,0,4,3,5,1,20220731,20220824
bednd001,Bednar,David,L,R,NLS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20220719,20220719
bednd001,Bednar,David,L,R,PIT,45,45,0,45,0,0,0,0,0,0,0,0,0,0,0,0,20220409,20221004
beedt001,Beede,Tyler,R,R,PIT,25,25,5,20,0,0,0,0,0,0,0,0,0,0,0,0,20220516,20220914
beedt001,Beede,Tyler,R,R,SFN,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20220412,20220504
beekj001,Beeks,Jalen,L,L,TBA,42,42,7,35,0,0,0,0,0,0,0,0,0,0,0,0,20220410,20220917
beers001,Beer,Seth,L,R,ARI,38,0,0,0,0,5,0,0,0,0,0,0,0,28,5,0,20220407,20220816
bella001,Bellatti,Andrew,R,R,PHI,67,67,1,66,0,0,0,0,0,0,0,0,0,0,0,0,20220414,20221102
bellb002,Bello,Brayan,R,R,BOS,13,13,11,2,0,0,0,0,0,0,0,0,0,0,0,0,20220706,20221001
bellc002,Bellinger,Cody,L,L,LAN,147,0,0,0,0,0,0,0,0,0,147,0,147,0,5,0,20220408,20221015
bellj005,Bell,Josh,B,R,SDN,63,0,0,0,0,22,0,0,0,0,0,0,0,41,6,0,20220803,20221023
bellj005,Bell,Josh,B,R,WAS,103,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,20220407,20220801
beltb001,Belt,Brandon,L,L,SFN,78,0,0,0,0,63,0,0,0,0,0,0,0,12,10,0,20220408,20220820
bemba001,Bemboom,Anthony,L,R,BAL,22,0,0,0,21,0,0,0,0,0,0,0,0,0,2,2,20220410,20220520
benda001,Bender,Anthony,R,R,MIA,22,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,20220408,20220813
benia002,Benintendi,Andrew,L,L,ALS,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20220719,20220719
benia002,Benintendi,Andrew,L,L,KCA,93,0,0,0,0,0,0,0,0,91,0,0,91,1,3,0,20220407,20220727
benia002,Benintendi,Andrew,L,L,NYA,33,0,0,0,0,0,0,0,0,33,0,0,33,0,1,0,20220728,20220902
bensw001,Benson,Will,L,L,CLE,29,0,0,0,0,0,0,0,0,4,10,6,20,2,7,2,20220801,20221011
bernb001,Bernardino,Brennan,L,L,SEA,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20220731,20220806
bernw001,Bernard,Wynton,R,R,COL,12,0,0,0,0,0,0,0,0,1,10,1,11,1,0,1,20220812,20220828
berrj001,Berrios,Jose,R,R,TOR,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,20220408,20221003
bertj001,Berti,Jon,R,R,MIA,102,0,0,0,0,0,47,37,10,16,3,0,19,3,3,6,20220408,20221005
bethc001,Bethancourt,Christian,R,R,OAK,56,1,0,1,14,31,0,0,0,0,0,0,0,10,9,2,20220415,20220708
bethc001,Bethancourt,Christian,R,R,TBA,47,3,0,3,37,6,0,1,0,0,0,0,0,1,4,0,20220712,20221008
bettm001,Betts,Mookie,R,R,LAN,146,0,0,0,0,0,7,0,0,0,0,140,140,1,3,0,20220408,20221015
bettm001,Betts,Mookie,R,R,NLS,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20220719,20220719
bichb001,Bichette,Bo,R,R,TOR,161,0,0,0,0,0,0,0,159,0,0,0,0,1,1,0,20220408,20221008
bickp001,Bickford,Phil,R,R,LAN,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,20220418,20220923
biebs001,Bieber,Shane,R,R,CLE,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,20220407,20221014
bielb001,Bielak,Brandon,L,R,HOU,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20220608,20220904
biggc002,Biggio,Cavan,L,R,TOR,97,0,0,0,0,33,49,1,0,2,0,7,9,3,18,2,20220408,20221005
birdj001,Bird,Jake,R,R,COL,38,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,20220616,20221003
blacc001,Blackmon,Charlie,L,L,COL,135,0,0,0,0,0,0,0,0,0,0,51,51,80,7,0,20220408,20220927
blacp001,Blackburn,Paul,R,R,ALS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20220719,20220719
blacp001,Blackburn,Paul,R,R,OAK,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,20220411,20220804
blact002,Blach,Ty,R,L,COL,24,24,1,23,0,0,0,0,0,0,0,0,0,0,0,0,20220410,20221005
bland001,Blanco,Dairon,R,R,KCA,5,0,0,0,0,0,0,0,0,0,3,0,3,1,1,2,20220520,20220528
blanr001,Blanco,Ronel,R,R,HOU,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20220408,20220425
blant002,Blankenhorn,Travis,L,R,NYN,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20220722,20220722
bledj001,Bleday,JJ,L,L,MIA,65,0,0,0,0,0,0,0,0,22,38,4,64,0,6,0,20220723,20221005
bleir001,Bleier,Richard,L,L,MIA,55,55,1,54,0,0,0,0,0,0,0,0,0,0,0,0,20220408,20221003
bogax001,Bogaerts,Xander,R,R,ALS,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20220719,20220719
bogax001,Bogaerts,Xander,R,R,BOS,150,0,0,0,0,0,0,0,146,0,0,0,0,4,2,0,20220408,20221005
bohma001,Bohm,Alec,R,R,PHI,169,0,0,0,0,10,0,152,0,0,0,0,0,9,3,1,20220409,20221105
bolar001,Bolanos,Ronald,R,R,KCA,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20220423,20220603
bolts001,Bolt,Skye,B,R,OAK,42,0,0,0,0,0,0,0,0,2,36,5,41,0,5,1,20220630,20220825
borur001,Borucki,Ryan,L,L,SEA,21,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,20220606,20220808
borur001,Borucki,Ryan,L,L,TOR,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20220423,20220529
boted002,Bote,David,R,R,CHN,41,0,0,0,0,6,18,16,0,0,0,0,0,1,2,1,20220624,20221005
boucs001,Bouchard,Sean,R,R,COL,27,0,0,0,0,0,0,0,0,26,0,0,26,0,1,0,20220619,20221005
boxbb001,Boxberger,Brad,R,R,MIL,70,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,20220410,20221005
boydm001,Boyd,Matt,L,L,SEA,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20220901,20221015
bracs001,Bracho,Silvino,R,R,ATL,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20220701,20221005
brada001,Bradley,Archie,R,R,ANA,21,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,20220407,20220625
bradb002,Bradley,Bobby,L,R,CLE,8,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,20220407,20220427
bradj001,Bradley,Jackie,L,R,BOS,92,1,0,1,0,0,0,0,0,0,29,71,91,0,3,1,20220408,20220802
bradj001,Bradley,Jackie,L,R,TOR,41,0,0,0,0,0,0,0,0,0,27,20,41,0,0,0,20220809,20221008
bradk001,Bradish,Kyle,R,R,BAL,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,20220429,20221002
branm003,Brantley,Michael,L,L,HOU,64,0,0,0,0,0,0,0,0,29,0,0,29,35,0,0,20220407,20220626
branr002,Brantly,Rob,L,R,NYA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20220522,20220522
brasm001,Brash,Matt,R,R,SEA,42,42,5,37,0,0,0,0,0,0,0,0,0,0,0,0,20220412,20221015
brasr001,Brasier,Ryan,R,R,BOS,68,68,0,68,0,0,0,0,0,0,0,0,0,0,0,0,20220408,20221005
braus002,Brault,Steven,L,L,CHN,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20220716,20220823
brazh001,Brazoban,Huascar,R,R,MIA,27,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,20220724,20221004
brebj001,Brebbia,John,L,R,SFN,76,76,11,65,0,0,0,0,0,0,0,0,0,0,0,0,20220408,20221005
brega001,Bregman,Alex,R,R,HOU,168,0,0,0,0,0,0,167,0,0,0,0,0,0,1,0,20220407,20221105
brenj001,Brentz,Jake,L,L,KCA,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20220407,20220429
brenw002,Brennan,Will,L,L,CLE,16,0,0,0,0,0,0,0,0,5,1,4,10,3,4,0,20220921,20221016
brica001,Brice,Austin,R,R,PIT,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20220626,20220816
bridj001,Bride,Jonah,R,R,OAK,58,0,0,0,0,5,32,21,0,0,0,0,0,2,8,0,20220614,20221004
brieb001,Brieske,Beau,R,R,DET,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,20220423,20220712
brigj002,Brigham,Jeff,R,R,MIA,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,20220724,20221005
brinl001,Brinson,Lewis,R,R,SFN,16,0,0,0,0,0,0,0,0,1,15,0,16,0,6,0,20220902,20220920
britz001,Britton,Zack,L,L,NYA,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20220924,20220930
brogc001,Brogdon,Connor,R,R,PHI,54,54,0,54,0,0,0,0,0,0,0,0,0,0,0,0,20220410,20221103
brooa001,Brooks,Aaron,R,R,SLN,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20220410,20220428
brosm001,Brosseau,Mike,R,R,MIL,70,3,0,3,0,3,0,55,4,0,0,0,0,2,20,2,20220407,20221004
browh001,Brown,Hunter,R,R,HOU,10,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,20220905,20221022
brows003,Brown,Seth,L,L,OAK,150,0,0,0,0,84,0,0,0,38,17,32,77,2,14,1,20220408,20221005
brubj001,Brubaker,JT,R,R,PIT,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,20220407,20221004
bruij001,Bruihl,Justin,L,L,LAN,24,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,20220410,20220921
brujv001,Brujan,Vidal,B,R,TBA,54,0,0,0,0,0,33,1,5,1,1,19,21,1,3,6,20220424,20221008
bryak001,Bryant,Kris,R,R,COL,42,0,0,0,0,0,0,0,0,30,0,0,30,12,0,0,20220408,20220731
bubik001,Bubic,Kris,L,L,KCA,28,28,27,1,0,0,0,0,0,0,0,0,0,0,0,0,20220410,20221001
buehw001,Buehler,Walker,R,R,LAN,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,20220408,20220610
bumgm001,Bumgarner,Madison,R,L,ARI,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20220407,20220921
