gid,team,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,inn13,inn14,inn15,inn16,inn17,inn18,inn19,inn20,inn21,inn22,inn23,inn24,inn25,inn26,inn27,inn28,lob,mgr,stattype,b_pa,b_ab,b_r,b_h,b_d,b_t,b_hr,b_rbi,b_sh,b_sf,b_hbp,b_w,b_iw,b_k,b_sb,b_cs,b_gdp,b_xi,b_roe,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,d_po,d_a,d_e,d_dp,d_tp,d_pb,d_wp,d_sb,d_cs,start_l1,start_l2,start_l3,start_l4,start_l5,start_l6,start_l7,start_l8,start_l9,start_f1,start_f2,start_f3,start_f4,start_f5,start_f6,start_f7,start_f8,start_f9,start_f10,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
MIN202105020,KCA,0,0,0,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,mathm001,value,37,34,4,8,2,0,1,4,0,0,0,3,0,11,0,1,1,0,1,24,0,42,14,4,1,3,13,8,2,1,8,2,1,0,0,1,0,0,0,24,6,2,1,0,0,1,0,0,merrw001,santc002,peres002,solej001,benia002,dozih001,taylm002,gallc001,lopen001,kellb003,gallc001,santc002,merrw001,dozih001,lopen001,benia002,taylm002,solej001,peres002,20210502,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN202105020,MIN,0,0,7,0,0,3,0,3,,,,,,,,,,,,,,,,,,,,,5,baldr001,value,42,37,13,14,4,1,3,12,0,1,2,2,1,8,0,0,1,0,1,27,0,37,8,2,0,1,4,4,3,0,11,0,0,0,0,0,0,1,0,27,10,1,2,0,0,0,0,1,arral001,donaj001,buxtb001,cruzn002,kiria001,garvm001,keplm001,cavej001,simma001,berrj001,garvm001,kiria001,arral001,donaj001,simma001,cavej001,buxtb001,keplm001,cruzn002,20210502,0,MIN04,h,KCA,1,0,0,regular,y,y
NYA202105020,DET,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,3,hinca001,value,30,29,0,2,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,24,0,28,3,1,0,0,2,2,1,0,9,0,0,0,0,1,0,0,0,24,9,0,0,0,0,0,0,0,grosr001,candj002,cabrm001,schoj001,casth001,goodn002,ramow001,badda001,jonej006,urenj001,ramow001,cabrm001,casth001,candj002,goodn002,badda001,jonej006,grosr001,schoj001,20210502,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202105020,NYA,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,boona001,value,28,26,2,3,1,0,0,2,0,1,0,1,0,9,0,0,0,0,0,27,0,30,2,0,0,0,0,0,1,0,12,0,1,0,0,0,0,0,0,27,13,0,0,0,0,1,0,0,lemad001,stanm004,judga001,odorr001,urshg001,hicka001,fordm002,higak001,gardb001,klubc001,higak001,fordm002,odorr001,lemad001,urshg001,gardb001,hicka001,judga001,stanm004,20210502,0,NYC21,h,DET,1,0,0,regular,y,y
OAK202105020,BAL,0,1,1,0,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,8,hydeb801,value,40,38,5,10,3,0,1,5,0,0,0,2,0,7,0,0,0,0,1,24,0,40,11,1,0,2,7,6,4,0,7,2,0,0,0,0,0,0,0,24,6,3,0,0,0,0,0,0,mullc002,haysa001,manct001,franm004,sevep001,mounr001,galvf001,stewd002,uriar001,zimmb002,sevep001,manct001,uriar001,franm004,galvf001,haysa001,mullc002,stewd002,mounr001,20210502,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK202105020,OAK,2,0,2,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,9,melvb001,value,40,34,7,11,1,0,2,6,0,0,2,4,0,7,0,0,0,0,0,27,0,40,10,3,0,1,5,4,2,0,7,0,2,0,0,0,0,0,0,27,6,1,0,0,0,2,0,0,canhm001,laurr001,murps001,olsom001,chapm001,lowrj001,morem001,piscs001,andre001,manas001,murps001,olsom001,lowrj001,chapm001,andre001,canhm001,laurr001,piscs001,morem001,20210502,0,OAK01,h,BAL,1,0,0,regular,y,y
PHI202105020,NYN,0,0,1,0,0,1,0,6,0,,,,,,,,,,,,,,,,,,,,12,rojal801,value,47,45,8,17,4,0,1,7,0,0,0,2,0,9,0,0,0,0,2,27,0,39,8,1,1,2,7,6,4,0,14,0,0,0,0,0,1,0,0,27,7,1,1,0,0,0,1,0,mcnej002,lindf001,confm001,alonp001,smitd008,pillk001,villj001,mccaj001,peted003,peted003,mccaj001,alonp001,mcnej002,villj001,lindf001,smitd008,pillk001,confm001,,20210502,0,PHI13,v,PHI,1,0,0,regular,y,y
PHI202105020,PHI,1,0,0,0,0,3,0,0,3,,,,,,,,,,,,,,,,,,,,5,giraj001,value,39,35,7,8,1,1,2,7,0,0,0,4,0,14,1,0,1,0,1,27,0,47,17,4,0,1,8,8,2,0,9,0,0,0,0,0,0,0,0,27,9,2,0,0,0,0,0,0,mccua001,hoskr001,harpb003,realj001,bohma001,gregd001,maton001,quinr003,efliz001,efliz001,realj001,hoskr001,maton001,bohma001,gregd001,mccua001,quinr003,harpb003,,20210502,0,PHI13,h,NYN,0,1,0,regular,y,y
PIT202105020,SLN,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,shilm801,value,37,30,3,4,2,0,1,3,0,0,1,6,1,4,0,0,0,0,0,27,0,33,5,2,0,0,0,0,2,0,4,2,0,0,0,0,0,0,0,27,12,0,3,0,0,0,0,0,edmat001,carld002,carpm002,arenn001,dejop001,oneit001,kniza001,badeh001,martc006,martc006,kniza001,carpm002,edmat001,arenn001,dejop001,oneit001,badeh001,carld002,,20210502,0,PIT08,v,PIT,1,0,0,regular,y,y
PIT202105020,PIT,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,sheld801,value,33,29,0,5,2,0,0,0,0,0,2,2,0,4,0,0,2,0,0,27,0,37,4,2,0,1,3,3,6,1,4,1,0,0,0,0,0,0,0,27,12,1,1,0,0,0,0,0,fraza001,reynb001,morac001,frazt001,polag001,gonze004,stalj001,tom-k001,croww001,croww001,stalj001,morac001,fraza001,frazt001,gonze004,tom-k001,reynb001,polag001,,20210502,0,PIT08,h,SLN,0,1,0,regular,y,y
SDN202105020,SFN,0,0,4,0,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,5,kaplg001,value,39,31,7,5,0,1,1,7,1,0,0,7,0,10,0,0,1,0,1,27,0,36,8,1,0,1,1,1,1,0,9,0,0,0,0,0,0,0,0,27,9,0,0,0,0,0,0,0,lastt001,taucm001,florw001,beltb001,dicka001,dubom001,duggs001,casac001,gausk001,gausk001,casac001,beltb001,lastt001,florw001,dubom001,dicka001,duggs001,taucm001,,20210502,0,SAN02,v,SDN,1,0,0,regular,y,y
SDN202105020,SDN,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,tingj801,value,36,35,1,8,1,0,1,1,0,0,0,1,0,9,0,0,0,0,0,27,0,39,5,0,1,1,7,6,7,0,10,0,0,0,1,0,0,0,0,27,12,1,1,0,0,0,0,0,grist001,tatif002,machm001,hosme001,cronj001,phamt001,profj001,carav001,musgj001,musgj001,carav001,hosme001,cronj001,machm001,tatif002,phamt001,grist001,profj001,,20210502,0,SAN02,h,SFN,0,1,0,regular,y,y
SEA202105020,ANA,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,maddj801,value,35,30,0,5,1,0,0,0,0,0,2,3,0,5,2,0,3,0,1,24,0,33,5,1,0,0,2,2,4,0,8,0,0,0,1,1,3,0,0,24,10,0,0,0,0,0,3,0,fletd002,ohtas001,troum001,renda001,walsj001,uptoj001,pujoa001,iglej001,stasm001,bundd001,stasm001,pujoa001,fletd002,renda001,iglej001,uptoj001,troum001,walsj001,ohtas001,20210502,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA202105020,SEA,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,7,servs002,value,33,27,2,5,1,0,0,2,1,1,0,4,0,8,3,0,0,0,0,27,0,35,5,1,0,0,0,0,3,0,5,2,0,0,0,0,2,0,0,27,15,1,3,0,0,0,2,0,hanim001,frant002,seagk001,lewik001,marmj001,moord002,crawj002,torrl001,haggs001,shefj001,torrl001,frant002,moord002,seagk001,crawj002,marmj001,lewik001,haggs001,hanim001,20210502,0,SEA03,h,ANA,1,0,0,regular,y,y
TBA202105020,HOU,0,0,0,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,6,baked002,value,37,34,4,8,3,0,1,4,0,1,0,2,1,10,0,0,0,0,0,24,0,36,7,1,0,1,5,4,2,0,11,3,2,0,0,0,1,0,0,24,4,2,1,0,0,2,1,0,altuj001,branm003,brega001,alvay001,gurry001,corrc001,tuckk001,stram002,maldm001,javic001,maldm001,gurry001,altuj001,brega001,corrc001,branm003,stram002,tuckk001,alvay001,20210502,0,STP01,v,TBA,0,1,0,regular,y,y
TBA202105020,TBA,0,0,0,0,3,1,1,0,,,,,,,,,,,,,,,,,,,,,7,cashk001,value,36,31,5,7,1,0,1,4,0,0,3,2,0,11,1,0,1,0,1,27,0,37,8,3,0,1,4,4,2,1,10,0,0,0,0,1,0,0,0,27,8,0,0,0,0,0,0,0,arozr001,meada001,wendj002,loweb001,kierk001,adamw002,tsuty001,mejif001,philb002,hillr001,mejif001,tsuty001,loweb001,wendj002,adamw002,meada001,kierk001,philb002,arozr001,20210502,0,STP01,h,HOU,1,0,0,regular,y,y
TEX202105020,BOS,0,1,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,5,coraa001,value,35,32,3,9,2,0,1,3,1,0,1,1,0,7,0,1,2,0,0,24,0,36,9,1,0,1,5,4,3,0,10,0,1,0,0,0,2,0,0,24,6,2,0,0,0,1,2,0,herne001,verda001,martj006,bogax001,dever001,gonzm002,renfh001,cordf003,plawk001,richg002,plawk001,gonzm002,herne001,dever001,bogax001,cordf003,verda001,renfh001,martj006,20210502,0,ARL03,v,TEX,0,1,0,regular,y,y
TEX202105020,TEX,0,0,0,1,0,0,1,3,,,,,,,,,,,,,,,,,,,,,7,woodc001,value,36,33,5,9,1,0,1,4,0,0,0,3,0,10,2,0,0,0,0,27,0,35,9,2,0,1,3,3,1,0,7,1,1,0,1,0,0,1,0,27,11,1,2,0,0,1,0,1,calhw001,solan001,lowen001,gallj002,garca005,dahld001,kinei001,holtb002,heimj001,foltm001,heimj001,lowen001,solan001,holtb002,kinei001,dahld001,garca005,gallj002,calhw001,20210502,0,ARL03,h,BOS,1,0,0,regular,y,y
TOR202105020,ATL,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,snitb801,value,37,34,2,9,1,0,0,2,0,1,1,1,0,13,0,0,1,0,0,24,0,38,11,4,0,1,7,7,3,0,8,0,3,0,0,0,0,0,0,24,8,1,1,0,0,3,0,0,acunr001,freef001,ozunm001,albio001,sandp001,swand001,rilea001,contw002,pachc001,andei001,contw002,freef001,albio001,rilea001,swand001,ozunm001,pachc001,acunr001,sandp001,20210502,0,DUN01,v,TOR,0,1,0,regular,y,y
TOR202105020,TOR,0,1,2,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,7,montc001,value,38,35,7,11,4,0,1,7,0,0,0,3,0,8,0,0,1,0,1,27,0,37,9,1,0,0,2,2,1,0,13,1,0,0,0,1,0,0,0,27,9,1,1,0,0,0,0,0,sprig001,bichb001,guerv002,hernt002,gricr001,semim001,gurrl001,biggc002,jansd001,strir001,jansd001,guerv002,semim001,biggc002,bichb001,gurrl001,gricr001,hernt002,sprig001,20210502,0,DUN01,h,ATL,1,0,0,regular,y,y
WAS202105020,MIA,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,3,mattd001,value,31,30,1,5,0,0,1,1,0,0,1,0,0,9,1,1,1,0,0,24,0,34,8,3,0,1,3,3,4,0,10,1,0,0,0,0,0,1,0,24,9,0,2,0,0,0,0,1,diazi001,bertj001,coopg002,dickc002,brinl001,leons001,devej001,harrm003,roget003,roget003,leons001,coopg002,diazi001,bertj001,devej001,dickc002,harrm003,brinl001,,20210502,0,WAS11,v,WAS,0,1,0,regular,y,y
WAS202105020,WAS,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,7,martd002,value,34,29,3,8,3,0,1,3,0,0,1,4,0,10,0,1,2,0,0,27,0,31,5,0,0,1,1,1,0,0,9,1,0,0,0,0,1,1,0,27,11,1,1,0,0,0,1,1,roblv001,harrj002,turnt001,zimmr001,casts001,gomey001,herny002,mercj002,schem001,schem001,gomey001,zimmr001,mercj002,casts001,turnt001,harrj002,roblv001,herny002,,20210502,0,WAS11,h,MIA,1,0,0,regular,y,y
ANA202105030,TBA,0,0,4,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,8,cashk001,value,42,36,7,9,1,0,2,7,0,0,0,6,0,15,0,0,0,0,0,27,0,34,6,2,0,2,3,3,5,0,11,0,0,0,0,0,1,1,0,27,11,0,3,0,0,0,1,1,arozr001,brosm001,meada001,diazy001,margm001,loweb001,mejif001,adamw002,kierk001,glast001,mejif001,diazy001,loweb001,brosm001,adamw002,arozr001,kierk001,margm001,meada001,20210503,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202105030,ANA,0,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,4,maddj801,value,34,29,3,6,2,0,2,3,0,0,0,5,0,11,1,1,2,0,0,27,0,42,9,1,0,2,7,7,6,0,15,0,1,0,0,0,0,0,0,27,10,0,0,0,0,1,0,0,fletd002,ohtas001,troum001,renda001,walsj001,uptoj001,pujoa001,rojaj002,suzuk001,quinj001,suzuk001,pujoa001,rojaj002,renda001,fletd002,uptoj001,troum001,walsj001,ohtas001,20210503,0,ANA01,h,TBA,0,1,0,regular,y,y
KCA202105030,CLE,0,0,0,1,2,0,5,0,0,,,,,,,,,,,,,,,,,,,,9,frant001,value,44,35,8,10,4,0,2,8,1,0,0,8,1,9,0,0,1,0,0,27,0,43,10,1,1,2,6,6,5,0,6,1,2,0,0,1,0,0,0,27,13,1,1,0,0,2,0,0,hernc005,rosaa003,ramij003,reyef001,rosae001,ramih004,naylj001,perer003,chany001,civaa001,perer003,chany001,hernc005,ramij003,rosaa003,rosae001,ramih004,naylj001,reyef001,20210503,0,KAN06,v,KCA,1,0,0,regular,y,y
KCA202105030,KCA,0,0,1,2,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,10,mathm001,value,43,36,6,10,1,1,2,6,0,1,1,5,0,6,0,0,1,0,1,27,0,44,10,4,0,2,8,8,8,1,9,0,2,1,1,0,0,0,0,27,11,0,1,0,0,2,0,0,merrw001,benia002,santc002,peres002,solej001,ohear001,dozih001,dysoj001,lopen001,lyncd001,peres002,santc002,merrw001,dozih001,lopen001,benia002,dysoj001,solej001,ohear001,20210503,0,KAN06,h,CLE,0,1,0,regular,y,y
MIN202105030,TEX,0,0,0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,9,woodc001,value,41,36,5,9,2,0,2,5,0,0,0,5,0,11,2,0,0,0,0,24,0,34,8,4,1,0,6,5,2,0,7,0,0,0,0,0,2,0,0,24,10,1,0,0,0,0,2,0,calhw001,solan001,lowen001,gallj002,garca005,dahld001,kinei001,culbc001,trevj001,dunnd001,trevj001,lowen001,solan001,culbc001,kinei001,dahld001,garca005,gallj002,calhw001,20210503,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN202105030,MIN,0,1,1,0,0,3,0,1,,,,,,,,,,,,,,,,,,,,,4,baldr001,value,34,32,6,8,4,1,0,5,0,0,0,2,0,7,2,0,0,0,0,27,0,41,9,2,0,2,5,5,5,0,11,0,0,0,0,0,2,0,0,27,11,1,0,0,0,0,2,0,arral001,donaj001,buxtb001,cruzn002,kiria001,polaj001,keplm001,simma001,rortb001,maedk001,rortb001,kiria001,polaj001,donaj001,simma001,arral001,buxtb001,keplm001,cruzn002,20210503,0,MIN04,h,TEX,1,0,0,regular,y,y
OAK202105030,TOR,0,0,3,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,6,montc001,value,37,36,4,9,1,0,0,3,0,0,0,1,0,10,0,0,0,0,0,24,0,36,9,3,0,2,5,5,4,0,8,1,0,0,0,0,0,0,0,24,7,0,1,0,0,0,0,0,biggc002,bichb001,guerv002,hernt002,gricr001,semim001,panij002,gurrl001,jansd001,matzs001,jansd001,guerv002,semim001,panij002,bichb001,hernt002,gricr001,biggc002,gurrl001,20210503,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK202105030,OAK,0,3,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,7,melvb001,value,36,31,5,9,3,0,2,5,0,0,1,4,0,8,0,0,1,0,0,27,0,37,9,1,0,0,4,4,1,0,10,0,1,0,0,0,0,0,0,27,6,0,0,0,0,1,0,0,canhm001,laurr001,murps001,olsom001,chapm001,lowrj001,piscs001,andre001,kempt001,montf001,murps001,olsom001,lowrj001,chapm001,andre001,kempt001,laurr001,piscs001,canhm001,20210503,0,OAK01,h,TOR,1,0,0,regular,y,y
PHI202105030,MIL,1,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,8,counc001,value,38,32,3,7,2,0,1,3,0,1,0,5,0,12,0,0,0,0,0,24,0,32,6,1,1,1,4,2,2,0,7,0,0,0,0,0,0,0,0,24,9,1,1,0,0,0,0,0,wongk001,cainl001,yelic001,shawt001,garca003,voged001,urial001,maill001,housa001,housa001,maill001,voged001,wongk001,shawt001,urial001,yelic001,cainl001,garca003,,20210503,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI202105030,PHI,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,giraj001,value,32,30,4,6,1,1,1,4,0,0,0,2,0,7,0,0,1,0,1,27,0,38,7,2,0,1,3,3,5,0,12,0,0,0,0,1,0,0,0,27,10,0,0,0,0,0,0,0,joycm001,millb002,realj001,gregd001,bohma001,maton001,herro001,quinr003,velav001,velav001,realj001,millb002,maton001,bohma001,gregd001,joycm001,quinr003,herro001,,20210503,0,PHI13,h,MIL,1,0,0,regular,y,y
SDN202105030,PIT,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,sheld801,value,34,31,0,4,1,0,0,0,0,0,0,3,0,10,1,0,0,0,0,24,0,30,3,1,0,0,2,2,3,0,6,0,0,0,0,1,0,0,0,24,7,1,1,0,0,0,0,0,fraza001,reynb001,morac001,gonze004,evanp001,polag001,newmk001,perem005,andet002,andet002,perem005,morac001,fraza001,gonze004,newmk001,evanp001,reynb001,polag001,,20210503,0,SAN02,v,SDN,0,1,0,regular,y,y
SDN202105030,SDN,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,4,tingj801,value,30,26,2,3,1,0,0,2,0,1,0,3,0,6,0,0,1,0,1,27,0,34,4,1,0,0,0,0,3,0,10,0,0,0,0,0,1,0,0,27,11,1,0,0,0,0,1,0,grist001,tatif002,machm001,myerw001,phamt001,cronj001,nolaa002,kim-h002,diazm004,diazm004,nolaa002,cronj001,kim-h002,machm001,tatif002,phamt001,grist001,myerw001,,20210503,0,SAN02,h,PIT,1,0,0,regular,y,y
SEA202105030,BAL,0,0,0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,6,hydeb801,value,38,35,5,8,4,0,2,5,0,0,0,3,0,9,0,0,0,0,0,27,0,33,3,0,0,2,3,3,3,0,7,0,0,0,0,0,0,0,0,27,5,0,0,0,0,0,0,0,mullc002,haysa001,manct001,franm004,mounr001,galvf001,sevep001,ruizr002,valap001,kremd001,sevep001,manct001,valap001,ruizr002,galvf001,mounr001,mullc002,haysa001,franm004,20210503,0,SEA03,v,SEA,1,0,0,regular,y,y
SEA202105030,SEA,0,0,0,0,1,0,0,2,0,,,,,,,,,,,,,,,,,,,,3,servs002,value,33,30,3,3,0,0,2,3,0,0,0,3,0,7,0,0,0,0,0,27,0,38,8,4,0,2,5,5,3,0,9,0,0,0,0,0,0,0,0,27,8,0,0,0,0,0,0,0,hanim001,frant002,seagk001,lewik001,marmj001,moord002,crawj002,murpt002,tramt001,swane001,murpt002,marmj001,moord002,seagk001,crawj002,tramt001,lewik001,hanim001,frant002,20210503,0,SEA03,h,BAL,0,1,0,regular,y,y
SLN202105030,NYN,0,2,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,9,rojal801,value,41,33,5,7,2,0,1,5,0,0,1,7,1,7,0,0,1,0,0,24,0,33,9,3,1,2,6,6,2,0,5,0,0,0,0,1,0,0,0,24,10,0,2,0,0,0,0,0,mcnej002,lindf001,confm001,alonp001,smitd008,pillk001,villj001,nidot001,luccj001,luccj001,nidot001,alonp001,mcnej002,villj001,lindf001,smitd008,pillk001,confm001,,20210503,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202105030,SLN,1,1,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,shilm801,value,33,30,6,9,3,1,2,6,0,1,0,2,0,5,0,0,2,0,0,27,0,41,7,2,0,1,5,5,7,1,7,1,0,0,0,0,0,0,0,27,4,0,1,0,0,0,0,0,edmat001,carld002,goldp001,arenn001,dejop001,oneit001,badeh001,kniza001,waina001,waina001,kniza001,goldp001,edmat001,arenn001,dejop001,oneit001,badeh001,carld002,,20210503,0,STL10,h,NYN,1,0,0,regular,y,y
ANA202105040,TBA,1,0,0,0,1,2,1,3,0,,,,,,,,,,,,,,,,,,,,9,cashk001,value,44,37,8,10,1,0,2,7,0,0,1,6,0,13,3,0,1,0,1,27,0,35,6,1,0,1,3,3,3,0,12,0,1,0,0,0,0,0,0,27,7,0,0,0,0,1,0,0,arozr001,meada001,margm001,loweb001,diazy001,wendj002,zunim001,kierk001,adamw002,mccls003,zunim001,diazy001,loweb001,wendj002,adamw002,arozr001,kierk001,margm001,meada001,20210504,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202105040,ANA,0,0,0,0,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,5,maddj801,value,35,32,3,6,1,0,1,3,0,0,0,3,0,12,0,0,0,0,0,27,0,44,10,1,0,2,8,5,6,0,13,1,0,0,0,0,3,0,1,27,10,4,1,0,1,0,3,0,fletd002,ohtas001,troum001,walsj001,iglej001,uptoj001,pujoa001,gossp001,stasm001,cobba001,stasm001,pujoa001,fletd002,gossp001,iglej001,uptoj001,troum001,walsj001,ohtas001,20210504,0,ANA01,h,TBA,0,1,0,regular,y,y
BOS202105040,DET,0,2,0,0,1,4,0,0,0,,,,,,,,,,,,,,,,,,,,8,hinca001,value,42,36,7,10,2,0,1,7,0,0,1,5,0,13,3,0,2,0,1,24,0,41,14,2,0,4,11,9,3,0,6,0,1,0,0,0,0,0,0,24,11,1,1,0,0,1,0,0,grosr001,candj002,cabrm001,schoj001,goodn002,ramow001,castw003,jonej006,reyev001,fulmm001,ramow001,schoj001,castw003,candj002,goodn002,grosr001,jonej006,reyev001,cabrm001,20210504,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS202105040,BOS,4,3,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,6,coraa001,value,41,38,11,14,2,0,4,10,0,0,0,3,0,6,0,0,1,0,1,27,0,42,10,2,0,1,7,7,5,0,13,1,1,0,0,0,3,0,0,27,8,3,2,0,0,1,3,0,herne001,verda001,martj006,bogax001,vazqc001,gonzm002,arroc001,renfh001,dalbb001,piven001,vazqc001,dalbb001,arroc001,gonzm002,bogax001,verda001,herne001,renfh001,martj006,20210504,0,BOS07,h,DET,1,0,0,regular,y,y
CHN202105041,LAN,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,8,robed001,value,30,28,1,7,0,0,1,1,0,0,1,1,0,6,0,0,2,0,2,18,0,28,6,2,0,1,7,6,3,0,7,1,2,0,0,0,2,0,0,18,3,2,0,0,0,2,2,0,bettm001,seagc001,turnj001,muncm001,taylc001,polla001,lux-g001,barna001,kersc001,kersc001,barna001,muncm001,lux-g001,turnj001,seagc001,polla001,taylc001,bettm001,,20210504,1,CHI11,v,CHN,0,1,0,regular,y,y
CHN202105041,CHN,4,0,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,3,rossd001,value,28,24,7,6,2,0,1,5,0,0,1,3,0,7,2,0,0,0,0,21,0,30,7,0,0,1,1,1,1,0,6,1,0,0,0,0,0,0,0,21,9,3,2,0,0,0,0,0,contw001,bryak001,rizza001,baezj001,duffm002,boted002,marij002,vargi001,hendk001,hendk001,contw001,rizza001,vargi001,boted002,baezj001,duffm002,marij002,bryak001,,20210504,1,CHI11,h,LAN,1,0,0,regular,y,y
CHN202105042,LAN,0,0,0,0,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,4,robed001,value,34,30,3,5,1,0,2,2,0,0,0,4,1,10,1,0,2,0,0,25,0,40,8,1,1,2,4,2,6,0,11,1,1,0,1,0,1,0,0,25,6,1,1,0,0,1,1,0,bettm001,seagc001,taylc001,smitw003,muncm001,polla001,riose001,lux-g001,bauet001,bauet001,smitw003,muncm001,lux-g001,riose001,seagc001,polla001,taylc001,bettm001,,20210504,2,CHI11,v,CHN,0,1,0,regular,y,y
CHN202105042,CHN,0,0,0,1,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,11,rossd001,value,40,32,4,8,1,1,2,4,1,0,1,6,0,11,1,0,1,0,1,27,0,34,5,1,0,2,3,2,4,1,10,0,1,0,0,0,1,0,0,27,12,0,2,0,0,1,1,0,pedej001,bryak001,rizza001,boted002,heywj001,vargi001,sogae001,woltt001,thomk002,thomk002,woltt001,rizza001,vargi001,boted002,sogae001,pedej001,bryak001,heywj001,,20210504,2,CHI11,h,LAN,1,0,0,regular,y,y
CIN202105040,CHA,0,3,1,3,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,9,larut101,value,45,37,9,12,2,0,1,9,0,2,1,5,0,11,0,0,1,0,1,27,0,33,2,1,0,0,0,0,4,0,14,0,1,0,1,0,0,0,0,27,7,0,0,0,0,1,0,0,andet001,madrn001,moncy001,abrej003,eatoa002,vauga001,grany001,garcl004,ceasd001,ceasd001,grany001,abrej003,madrn001,moncy001,andet001,vauga001,garcl004,eatoa002,,20210504,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN202105040,CIN,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,belld002,value,33,28,0,2,1,0,0,0,1,0,0,4,0,14,0,0,0,0,0,27,0,45,12,2,0,1,9,8,5,0,11,1,1,0,0,2,0,0,0,27,8,1,1,0,0,1,0,0,winkj002,castn001,vottj001,mousm001,suare001,naqut001,barnt001,indij001,hoffj003,hoffj003,barnt001,vottj001,indij001,mousm001,suare001,winkj002,naqut001,castn001,,20210504,0,CIN09,h,CHA,0,1,0,regular,y,y
COL202105041,SFN,10,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,3,kaplg001,value,36,32,12,12,2,0,3,12,0,0,0,4,0,5,0,0,1,0,0,21,0,33,7,0,0,1,4,4,3,0,6,1,0,1,0,0,2,0,0,21,5,1,0,0,0,0,2,0,taucm001,beltb001,poseb001,dicka001,crawb001,florw001,voslj001,duggs001,sanca006,sanca006,poseb001,beltb001,florw001,voslj001,crawb001,dicka001,duggs001,taucm001,,20210504,1,DEN02,v,COL,1,0,0,regular,y,y
