gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,suspend,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
ARI201704020,SFN,ARI,PHO01,20170402,0,1:10PM,day,,,false,,203,49016,unknown,unknown,sunny,75,ltor,7,rausg701,,,gibsg901,timmt901,wolfj901,reybd901,,,rodnf001,melam001,,regular,5,6,ARI,SFN,y,both,y,y,y,2017
SLN201704020,CHN,SLN,STL10,20170402,0,7:38PM,night,,,false,,213,47566,unknown,unknown,unknown,63,rtol,8,muelg701,,,emmep901,onorb901,wolcq901,segac901,,,oh--s001,montm002,,regular,3,4,SLN,CHN,y,both,y,y,y,2017
TBA201704020,NYA,TBA,STP01,20170402,0,1:12PM,day,,,true,,201,31042,dry,none,dome,72,unknown,0,mathb701,,,laynj901,hudsm901,belld901,estam901,,,archc001,tanam001,coloa001,regular,3,7,TBA,NYA,y,both,y,y,y,2017
BAL201704030,TOR,BAL,BAL12,20170403,0,3:09PM,day,,,true,,221,45667,unknown,unknown,unknown,65,rtol,14,hennj701,,,cedeg901,coope901,johna901,morag901,,,wilst004,grilj001,,regular,2,3,BAL,TOR,y,both,y,y,y,2017
BOS201704030,PIT,BOS,BOS07,20170403,0,2:06PM,day,,,true,,183,36594,unknown,unknown,cloudy,48,fromrf,13,shalm701,,,demud901,nauep901,guccc901,torrc901,,,porcr001,coleg001,kimbc001,regular,3,5,BOS,PIT,y,both,y,y,y,2017
CIN201704030,PHI,CIN,CIN09,20170403,0,4:10PM,day,,,false,,184,43804,unknown,unknown,overcast,68,fromrf,12,rothr701,,,hallt901,cuzzp901,carav901,rippm901,,,hellj001,felds001,gomej002,regular,4,3,PHI,CIN,y,both,y,y,y,2017
HOU201704030,SEA,HOU,HOU03,20170403,0,7:15PM,night,,,true,,149,41678,unknown,unknown,sunny,84,unknown,0,blour701,,,nelsj901,diazl901,eddid901,blasc901,,,keucd001,hernf002,gilek001,regular,0,3,HOU,SEA,y,both,y,y,y,2017
LAN201704030,SDN,LAN,LOS03,20170403,0,1:10PM,day,,,false,,172,53701,unknown,unknown,sunny,67,torf,3,whitj701,,,vanol901,marqa901,fairc901,rackd901,,,kersc001,chacj001,,regular,3,14,LAN,SDN,y,both,y,y,y,2017
MIL201704030,COL,MIL,MIL06,20170403,0,1:11PM,day,,,false,,206,43336,dry,none,dome,67,unknown,0,odrit701,,,westj901,wendh902,fleta901,porta901,,,estec001,marij001,hollg001,regular,7,5,COL,MIL,y,both,y,y,y,2017
MIN201704030,KCA,MIN,MIN04,20170403,0,3:16PM,day,,,true,,167,39615,unknown,unknown,overcast,50,fromlf,10,wongg701,,,davig901,randt901,drakr901,hobep901,,,sante001,stram001,,regular,1,7,MIN,KCA,y,both,y,y,y,2017
NYN201704030,ATL,NYN,NYC20,20170403,0,1:13PM,day,,,false,,193,44384,unknown,unknown,cloudy,62,tolf,13,karph701,,,kellj901,hoyej901,littw901,fagac901,,,roblh001,kroli001,,regular,0,6,NYN,ATL,y,both,y,y,y,2017
OAK201704030,ANA,OAK,OAK01,20170403,0,7:09PM,night,,,true,,176,36067,unknown,unknown,sunny,59,tolf,9,thomc701,,,barrt901,herna901,barkl901,tumpj901,,,gravk001,nolar001,garcj002,regular,2,4,OAK,ANA,y,both,y,y,y,2017
TEX201704030,CLE,TEX,ARL02,20170403,0,6:10PM,night,,,true,,201,48350,unknown,unknown,sunny,80,tocf,5,wells701,,,wintm901,wegnm901,fostm901,muchm901,,,milla002,dysos001,allec002,regular,8,5,CLE,TEX,y,both,y,y,y,2017
WAS201704030,MIA,WAS,WAS11,20170403,0,1:05PM,day,,,false,,167,42744,unknown,unknown,unknown,66,torf,5,tritb701,,,mealj901,kulpr901,hicke901,conrc901,,,stras001,pheld001,treib001,regular,2,4,WAS,MIA,y,both,y,y,y,2017
ARI201704040,SFN,ARI,PHO01,20170404,0,6:40PM,night,,,false,,206,19378,unknown,unknown,sunny,77,unknown,9,rausg701,,,timmt901,wolfj901,reybd901,gibsg901,,,cuetj001,corbp001,,regular,8,4,SFN,ARI,y,both,y,y,y,2017
CHA201704040,DET,CHA,CHI12,20170404,0,1:10PM,day,,,true,,210,36534,unknown,unknown,overcast,48,torf,11,roseb701,,,gormb901,iassd901,dimum901,gibsh902,,,verlj001,quinj001,rodrf003,regular,6,3,DET,CHA,y,both,y,y,y,2017
HOU201704040,SEA,HOU,HOU03,20170404,0,7:11PM,night,,,true,,161,21406,unknown,unknown,sunny,81,unknown,11,porzg701,,,diazl901,eddid901,blasc901,nelsj901,,,mccul002,iwakh001,gilek001,regular,1,2,HOU,SEA,y,both,y,y,y,2017
LAN201704040,SDN,LAN,LOS03,20170404,0,7:10PM,night,,,false,,164,42196,unknown,unknown,sunny,65,ltor,6,munse701,,,marqa901,fairc901,rackd901,vanol901,,,richc002,maedk001,,regular,4,0,SDN,LAN,y,both,y,y,y,2017
MIL201704040,COL,MIL,MIL06,20170404,0,6:40PM,night,,,false,,214,21458,dry,none,dome,68,unknown,0,odrit701,,,wendh902,fleta901,porta901,westj901,,,andet002,daviz001,hollg001,regular,6,5,COL,MIL,y,both,y,y,y,2017
OAK201704040,ANA,OAK,OAK01,20170404,0,7:07PM,night,,,true,,197,11225,unknown,unknown,overcast,63,torf,11,dybdc701,,,herna901,barkl901,tumpj901,barrt901,,,baila001,dullr001,bedrc001,regular,7,6,ANA,OAK,y,both,y,y,y,2017
SLN201704040,CHN,SLN,STL10,20170404,0,7:16PM,night,,,false,,177,46760,unknown,unknown,overcast,61,fromlf,10,muelg701,,,onorb901,wolcq901,segac901,emmep901,,,arrij001,waina001,daviw001,regular,2,1,CHN,SLN,y,both,y,y,y,2017
TBA201704040,NYA,TBA,STP01,20170404,0,7:10PM,night,,,true,,187,19366,dry,none,dome,72,unknown,0,mathb701,,,hudsm901,belld901,estam901,laynj901,,,sabac001,odorj001,,regular,5,0,NYA,TBA,y,both,y,y,y,2017
TEX201704040,CLE,TEX,ARL02,20170404,0,7:09PM,night,,,true,,194,23574,unknown,unknown,cloudy,81,tocf,14,ruddw701,,,wegnm901,fostm901,muchm901,wintm901,,,carrc003,perem004,allec002,regular,4,3,CLE,TEX,y,both,y,y,y,2017
ARI201704050,SFN,ARI,PHO01,20170405,0,6:40PM,night,,,false,,195,14675,unknown,unknown,cloudy,82,fromrf,5,rausg701,,,wolfj901,reybd901,gibsg901,timmt901,,,walkt004,moorm003,rodnf001,regular,6,8,ARI,SFN,y,both,y,y,y,2017
BAL201704050,TOR,BAL,BAL12,20170405,0,7:08PM,night,,,true,,143,16086,unknown,unknown,unknown,66,rtol,6,hetrd701,,,coope901,johna901,morag901,cedeg901,,,bundd001,happj001,britz001,regular,1,3,BAL,TOR,y,both,y,y,y,2017
BOS201704050,PIT,BOS,BOS07,20170405,0,7:10PM,night,,,true,,233,36137,unknown,unknown,unknown,40,fromrf,8,shalm701,,,nauep901,guccc901,torrc901,demud901,,,kellj001,basta001,,regular,0,3,BOS,PIT,y,both,y,y,y,2017
CIN201704050,PHI,CIN,CIN09,20170405,0,8:00PM,night,,,false,,145,19944,unknown,unknown,overcast,62,unknown,5,camem701,,,cuzzp901,carav901,rippm901,hallt901,,,finnb001,eickj001,igler001,regular,0,2,CIN,PHI,y,both,y,y,y,2017
HOU201704050,SEA,HOU,HOU03,20170405,0,7:11PM,night,,,true,,265,20303,unknown,unknown,sunny,71,fromcf,21,porzg701,,,eddid901,blasc901,nelsj901,diazl901,,,peacb001,dejoc001,,regular,3,5,HOU,SEA,y,both,y,y,y,2017
LAN201704050,SDN,LAN,LOS03,20170405,0,7:10PM,night,,,false,,163,38373,unknown,unknown,sunny,70,torf,5,munse701,,,fairc901,rackd901,vanol901,marqa901,,,hillr001,cahit001,jansk001,regular,1,3,LAN,SDN,y,both,y,y,y,2017
MIL201704050,COL,MIL,MIL06,20170405,0,7:10PM,night,,,false,,183,21824,dry,none,dome,64,unknown,0,odrit701,,,fleta901,porta901,westj901,wendh902,,,peraw001,chatt001,felin001,regular,1,6,MIL,COL,y,both,y,y,y,2017
MIN201704050,KCA,MIN,MIN04,20170405,0,12:11PM,day,,,true,,186,15171,unknown,unknown,unknown,47,fromlf,10,thors701,,,randt901,drakr901,hobep901,davig901,,,santh001,kenni001,,regular,1,9,MIN,KCA,y,both,y,y,y,2017
NYN201704050,ATL,NYN,NYC20,20170405,0,7:10PM,night,,,false,,231,28113,unknown,unknown,cloudy,55,fromrf,10,karph701,,,hoyej901,littw901,fagac901,kellj901,,,johnj010,montr004,,regular,3,1,ATL,NYN,y,both,y,y,y,2017
OAK201704050,ANA,OAK,OAK01,20170405,0,7:07PM,night,,,true,,195,13405,unknown,unknown,overcast,64,torf,17,younj701,,,barkl901,tumpj901,barrt901,herna901,,,ramij002,cottj001,,regular,5,0,ANA,OAK,y,both,y,y,y,2017
TBA201704050,NYA,TBA,STP01,20170405,0,7:10PM,night,,,true,,197,12737,dry,none,dome,72,unknown,0,mathb701,,,belld901,estam901,laynj901,hudsm901,,,cobba001,pinem001,coloa001,regular,1,4,TBA,NYA,y,both,y,y,y,2017
TEX201704050,CLE,TEX,ARL02,20170405,0,7:08PM,night,,,true,,205,24649,unknown,unknown,cloudy,68,tocf,15,wells701,,,muchm901,sches901,wintm901,wegnm901,,,armss001,dysos001,shawb001,regular,9,6,CLE,TEX,y,both,y,y,y,2017
WAS201704050,MIA,WAS,WAS11,20170405,0,7:05PM,night,,,false,,186,22715,unknown,unknown,unknown,69,tolf,12,mathd701,,,kulpr901,hicke901,conrc901,mealj901,,,roart001,strad003,treib001,regular,4,6,WAS,MIA,y,both,y,y,y,2017
ARI201704060,SFN,ARI,PHO01,20170406,0,6:40PM,night,,,false,,180,15308,unknown,unknown,cloudy,87,torf,9,rausg701,,,reybd901,gibsg901,timmt901,wolfj901,,,delaj001,samaj001,,regular,3,9,ARI,SFN,y,both,y,y,y,2017
CHA201704060,DET,CHA,CHI12,20170406,0,1:10PM,day,,,true,,211,10842,unknown,unknown,cloudy,48,rtol,23,frisd701,,,iassd901,dimum901,gibsh902,gormb901,,,shiej002,boydm001,,regular,2,11,CHA,DET,y,both,y,y,y,2017
CIN201704060,PHI,CIN,CIN09,20170406,0,12:36PM,day,,,false,,185,10586,unknown,unknown,overcast,43,tocf,18,rothr701,,,carav901,rippm901,hallt901,cuzzp901,,,reedc002,morga001,stord001,regular,4,7,CIN,PHI,y,both,y,y,y,2017
HOU201704060,SEA,HOU,HOU03,20170406,0,7:10PM,night,,,true,,177,18362,unknown,unknown,sunny,74,fromrf,6,wilkt701,,,blasc901,nelsj901,diazl901,eddid901,,,altad001,gilek001,diaze006,regular,4,2,SEA,HOU,y,both,y,y,y,2017
LAN201704060,SDN,LAN,LOS03,20170406,0,12:11PM,day,,,false,,194,36501,unknown,unknown,cloudy,74,tolf,2,whitj701,,,rackd901,vanol901,marqa901,fairc901,,,mccab001,weavj003,,regular,2,10,LAN,SDN,y,both,y,y,y,2017
MIL201704060,COL,MIL,MIL06,20170406,0,12:41PM,day,,,false,,187,23828,dry,none,dome,65,unknown,0,odrit701,,,porta901,westj901,wendh902,fleta901,,,dunnm002,felin001,hollg001,regular,2,1,COL,MIL,y,both,y,y,y,2017
MIN201704060,KCA,MIN,MIN04,20170406,0,12:11PM,day,,,true,,194,16078,unknown,unknown,sunny,48,ltor,13,trayk701,,,drakr901,hobep901,davig901,randt901,,,roget001,minom001,kintb001,regular,3,5,MIN,KCA,y,both,y,y,y,2017
NYN201704060,ATL,NYN,NYC20,20170406,0,7:19PM,night,,,false,,148,23100,wet,rain,unknown,44,ltor,17,sprej701,,,littw901,fagac901,kellj901,hoyej901,,,harvm001,garcj004,,regular,2,6,NYN,ATL,y,both,y,y,y,2017
OAK201704060,ANA,OAK,OAK01,20170406,0,12:37PM,day,,,true,,164,13292,unknown,unknown,overcast,63,torf,3,younj701,,,tumpj901,barrt901,herna901,barkl901,,,triga001,skagt001,,regular,1,5,OAK,ANA,y,both,y,y,y,2017
SLN201704060,CHN,SLN,STL10,20170406,0,12:46PM,day,,,false,,198,44039,unknown,unknown,cloudy,53,ltor,16,smitm701,,,wolcq901,segac901,emmep901,onorb901,,,lackj001,cecib001,daviw001,regular,6,4,CHN,SLN,y,both,y,y,y,2017
TBA201704060,TOR,TBA,STP01,20170406,0,7:10PM,night,,,true,,176,12678,dry,none,dome,72,unknown,0,mathb701,,,sches901,wintm901,wegnm901,muchm901,,,strom001,snelb001,grilj001,regular,5,2,TOR,TBA,y,both,y,y,y,2017
WAS201704060,MIA,WAS,WAS11,20170406,0,5:25PM,night,,,false,,206,19418,unknown,unknown,unknown,56,ltor,9,mathd701,,,hicke901,conrc901,mealj901,kulpr901,,,pheld001,blanj001,ramoa001,regular,4,3,MIA,WAS,y,both,y,y,y,2017
ANA201704070,SEA,ANA,ANA01,20170407,0,7:08PM,night,,,true,,176,43911,unknown,unknown,cloudy,65,torf,7,munse701,,,segac901,emmep901,onorb901,wolcq901,,,chavj001,gally001,,regular,1,5,ANA,SEA,y,both,y,y,y,2017
ARI201704070,CLE,ARI,PHO01,20170407,0,6:40PM,night,,,false,,199,22443,unknown,unknown,cloudy,88,rtol,7,johnr701,,,barrt901,herna901,barkl901,tumpj901,,,mills001,tomlj001,,regular,3,7,ARI,CLE,y,both,y,y,y,2017
BAL201704070,NYA,BAL,BAL12,20170407,0,7:08PM,night,,,true,,200,25248,unknown,unknown,unknown,45,ltor,10,jacom701,,,dimum901,gibsh902,gormb901,iassd901,,,hartd002,clipt001,britz001,regular,5,6,BAL,NYA,y,both,y,y,y,2017
CHA201704070,MIN,CHA,CHI12,20170407,0,7:10PM,night,,,true,,179,14004,unknown,unknown,cloudy,46,ltor,6,roseb701,,,guccc901,torrc901,demud901,nauep901,,,hughp001,holld003,kintb001,regular,3,1,MIN,CHA,y,both,y,y,y,2017
COL201704070,LAN,COL,DEN02,20170407,0,2:10PM,day,,,false,,180,49169,unknown,unknown,unknown,74,tocf,3,platd701,,,johna901,morag901,cedeg901,coope901,,,freek001,ryu-h001,mcgej001,regular,1,2,COL,LAN,y,both,y,y,y,2017
DET201704070,BOS,DET,DET05,20170407,0,1:21PM,day,,,true,,215,45013,unknown,unknown,cloudy,42,ltor,18,marod701,,,estam901,laynj901,barrs901,belld901,,,rodrf003,hembh001,,regular,5,6,DET,BOS,y,both,y,y,y,2017
HOU201704070,KCA,HOU,HOU03,20170407,0,7:11PM,night,,,true,,192,30491,unknown,unknown,sunny,77,tolf,15,blour701,,,vanol901,marqa901,fairc901,rackd901,,,vargj001,fierm001,,regular,5,1,KCA,HOU,y,both,y,y,y,2017
MIL201704070,CHN,MIL,MIL06,20170407,0,7:10PM,night,,,false,,238,28728,dry,none,dome,65,unknown,0,odrit701,,,nelsj901,diazl901,eddid901,blasc901,,,hughj001,montm002,,regular,1,2,MIL,CHN,y,both,y,y,y,2017
NYN201704070,MIA,NYN,NYC20,20170407,0,7:11PM,night,,,false,,186,27891,unknown,unknown,unknown,47,torf,22,sprej701,,,hobep901,davig901,randt901,drakr901,,,chenw001,wheez001,,regular,7,2,MIA,NYN,y,both,y,y,y,2017
PHI201704070,WAS,PHI,PHI13,20170407,0,3:10PM,day,,,false,,214,45121,unknown,unknown,overcast,48,ltor,19,macom701,,,fagac901,kellj901,hoyej901,littw901,,,schem001,velav001,treib001,regular,7,6,WAS,PHI,y,both,y,y,y,2017
PIT201704070,ATL,PIT,PIT08,20170407,0,1:07PM,day,,,false,,198,36484,unknown,unknown,overcast,37,tolf,13,patte701,,,rippm901,hallt901,cuzzp901,carav901,,,novai001,foltm001,watst001,regular,4,5,PIT,ATL,y,both,y,y,y,2017
SDN201704070,SFN,SDN,SAN02,20170407,0,3:42PM,day,,,false,,178,43441,unknown,unknown,sunny,69,ltor,9,zaveb701,,,gibsg901,timmt901,wolfj901,reybd901,,,torrj001,kontg001,maurb001,regular,6,7,SDN,SFN,y,both,y,y,y,2017
SLN201704070,CIN,SLN,STL10,20170407,0,7:16PM,night,,,false,,137,44653,unknown,unknown,sunny,58,fromrf,4,smitm701,,,westj901,wendh902,fleta901,porta901,,,garra001,leakm001,igler001,regular,2,0,CIN,SLN,y,both,y,y,y,2017
TBA201704070,TOR,TBA,STP01,20170407,0,7:12PM,night,,,true,,233,12842,dry,none,dome,72,unknown,0,mathb701,,,wintm901,wegnm901,muchm901,sches901,,,cedex001,howej003,coloa001,regular,8,10,TBA,TOR,y,both,y,y,y,2017
TEX201704070,OAK,TEX,ARL02,20170407,0,7:08PM,night,,,true,,176,34235,unknown,unknown,cloudy,76,rtol,10,bumpl701,,,conrc901,mealj901,kulpr901,hicke901,,,claua001,alcar001,,regular,5,10,TEX,OAK,y,both,y,y,y,2017
ANA201704080,SEA,ANA,ANA01,20170408,0,7:18PM,night,,,true,,185,42668,unknown,unknown,sunny,63,torf,9,munse701,,,timmt901,wolfj901,reybd901,gibsg901,,,ramij002,scrie001,bedrc001,regular,4,5,ANA,SEA,y,both,y,y,y,2017
ARI201704080,CLE,ARI,PHO01,20170408,0,5:10PM,night,,,false,,195,28437,unknown,unknown,cloudy,86,torf,10,johnr701,,,herna901,barkl901,tumpj901,barrt901,,,greiz001,bauet001,,regular,2,11,ARI,CLE,y,both,y,y,y,2017
BAL201704080,NYA,BAL,BAL12,20170408,0,4:07PM,day,,,true,,215,38916,unknown,unknown,cloudy,59,ltor,16,hennj701,,,gibsh902,gormb901,iassd901,dimum901,,,givem001,betad001,britz001,regular,4,5,BAL,NYA,y,both,y,y,y,2017
CHA201704080,MIN,CHA,CHI12,20170408,0,1:10PM,day,,,true,,176,23024,unknown,unknown,sunny,63,fromrf,15,frisd701,,,torrc901,demud901,nauep901,guccc901,,,gonzm003,mejia001,,regular,2,6,CHA,MIN,y,both,y,y,y,2017
COL201704080,LAN,COL,DEN02,20170408,0,6:12PM,night,,,false,,179,48012,unknown,unknown,cloudy,75,ltor,11,einsd701,,,morag901,cedeg901,coope901,johna901,,,dunnm002,kersc001,hollg001,regular,2,4,COL,LAN,y,both,y,y,y,2017
DET201704080,BOS,DET,DET05,20170408,0,1:10PM,day,,,true,,185,32622,unknown,unknown,sunny,53,ltor,6,kleir701,,,laynj901,hudsm901,belld901,estam901,,,zimmj003,rodre004,wilsj004,regular,1,4,DET,BOS,y,both,y,y,y,2017
HOU201704080,KCA,HOU,HOU03,20170408,0,6:11PM,night,,,true,,162,35373,unknown,unknown,sunny,77,tolf,16,blour701,,,marqa901,fairc901,rackd901,vanol901,,,duffd001,gregl001,,regular,7,3,KCA,HOU,y,both,y,y,y,2017
MIL201704080,CHN,MIL,MIL06,20170408,0,6:10PM,night,,,false,,208,43080,dry,none,dome,68,unknown,0,odrit701,,,diazl901,eddid901,blasc901,nelsj901,,,hendk001,marij001,,regular,11,6,CHN,MIL,y,both,y,y,y,2017
NYN201704080,MIA,NYN,NYC20,20170408,0,7:10PM,night,,,false,,205,33936,unknown,unknown,sunny,55,ltor,15,sprej701,,,davig901,randt901,drakr901,hobep901,,,conla001,gselr001,,regular,8,1,MIA,NYN,y,both,y,y,y,2017
PHI201704080,WAS,PHI,PHI13,20170408,0,7:06PM,night,,,false,,195,37241,unknown,unknown,cloudy,59,ltor,16,shutd701,,,kellj901,hoyej901,littw901,fagac901,,,nolaa001,guthj001,,regular,3,17,PHI,WAS,y,both,y,y,y,2017
PIT201704080,ATL,PIT,PIT08,20170408,0,7:06PM,night,,,false,,180,31756,unknown,unknown,sunny,57,rtol,10,webbb701,,,hallt901,cuzzp901,carav901,rippm901,,,kuhlc001,dickr001,watst001,regular,4,6,PIT,ATL,y,both,y,y,y,2017
SDN201704080,SFN,SDN,SAN02,20170408,0,5:41PM,night,,,false,,144,42397,unknown,unknown,cloudy,64,ltor,14,zaveb701,,,emmep901,onorb901,wolcq901,segac901,,,chacj001,bumgm001,buchr001,regular,1,2,SDN,SFN,y,both,y,y,y,2017
SLN201704080,CIN,SLN,STL10,20170408,0,1:15PM,day,,,false,,167,46558,unknown,unknown,sunny,73,rtol,11,muelg701,,,wendh902,fleta901,porta901,westj901,,,wachm001,arrob001,,regular,4,10,SLN,CIN,y,both,y,y,y,2017
TBA201704080,TOR,TBA,STP01,20170408,0,6:10PM,night,,,true,,235,21838,dry,none,dome,72,unknown,0,mathb701,,,wegnm901,muchm901,sches901,wintm901,,,ramie004,lawrc001,,regular,2,3,TBA,TOR,y,both,y,y,y,2017
TEX201704080,OAK,TEX,ARL02,20170408,0,7:08PM,night,,,true,,179,44410,unknown,unknown,cloudy,78,rtol,20,ruddw701,,,mealj901,kulpr901,hicke901,conrc901,,,gravk001,darvy001,,regular,6,1,OAK,TEX,y,both,y,y,y,2017
ANA201704090,SEA,ANA,ANA01,20170409,0,12:38PM,day,,,true,,207,37175,unknown,unknown,cloudy,66,torf,7,munse701,,,wolfj901,reybd901,gibsg901,timmt901,,,baila001,diaze006,,regular,9,10,ANA,SEA,y,both,y,y,y,2017
ARI201704090,CLE,ARI,PHO01,20170409,0,1:10PM,day,,,false,,182,30191,unknown,unknown,cloudy,75,unknown,5,johnr701,,,barkl901,tumpj901,barrt901,herna901,,,corbp001,klubc001,rodnf001,regular,2,3,ARI,CLE,y,both,y,y,y,2017
BAL201704090,NYA,BAL,BAL12,20170409,0,1:38PM,day,,,true,,202,42487,unknown,unknown,sunny,66,tolf,4,eiger701,,,gormb901,iassd901,dimum901,gibsh902,,,betad001,odayd001,,regular,7,3,NYA,BAL,y,both,y,y,y,2017
CHA201704090,MIN,CHA,CHI12,20170409,0,1:10PM,day,,,true,,187,24074,unknown,unknown,unknown,72,ltor,17,roseb701,,,demud901,nauep901,guccc901,torrc901,,,sante001,quinj001,kintb001,regular,4,1,MIN,CHA,y,both,y,y,y,2017
COL201704090,LAN,COL,DEN02,20170409,0,1:12PM,day,,,false,,229,33529,unknown,unknown,sunny,59,ltor,10,platd701,,,cedeg901,coope901,johna901,morag901,,,maedk001,andet002,,regular,10,6,LAN,COL,y,both,y,y,y,2017
DET201704090,BOS,DET,DET05,20170409,0,1:10PM,day,,,true,,207,33662,unknown,unknown,cloudy,66,rtol,17,kleir701,,,hudsm901,belld901,estam901,laynj901,,,barnm001,rondb001,kimbc001,regular,7,5,BOS,DET,y,both,y,y,y,2017
HOU201704090,KCA,HOU,HOU03,20170409,0,1:11PM,day,,,true,,229,32411,dry,none,dome,73,unknown,0,wilkt701,,,fairc901,rackd901,vanol901,marqa901,,,devec001,stram001,,regular,4,5,HOU,KCA,y,both,y,y,y,2017
MIL201704090,CHN,MIL,MIL06,20170409,0,1:10PM,day,,,false,,180,38483,unknown,unknown,unknown,72,rtol,14,odrit701,,,eddid901,blasc901,nelsj901,diazl901,,,arrij001,daviz001,,regular,7,4,CHN,MIL,y,both,y,y,y,2017
NYN201704090,MIA,NYN,NYC20,20170409,0,8:10PM,night,,,false,,164,27420,unknown,unknown,cloudy,52,tolf,12,sprej701,,,randt901,drakr901,hobep901,davig901,,,syndn001,volqe001,reeda001,regular,2,5,NYN,MIA,y,both,y,y,y,2017
PHI201704090,WAS,PHI,PHI13,20170409,0,1:38PM,day,,,false,,204,36917,unknown,unknown,sunny,65,tocf,10,dunnj701,,,hoyej901,littw901,fagac901,kellj901,,,gomej002,glovk001,,regular,3,4,PHI,WAS,y,both,y,y,y,2017
PIT201704090,ATL,PIT,PIT08,20170409,0,1:35PM,day,,,false,,194,22713,unknown,unknown,sunny,67,rtol,11,patte701,,,cuzzp901,carav901,rippm901,hallt901,,,rivef001,ramij004,,regular,5,6,PIT,ATL,y,both,y,y,y,2017
SDN201704090,SFN,SDN,SAN02,20170409,0,1:41PM,day,,,false,,177,40537,unknown,unknown,cloudy,61,torf,15,zaveb701,,,onorb901,wolcq901,segac901,emmep901,,,cuetj001,richc002,melam001,regular,5,3,SFN,SDN,y,both,y,y,y,2017
SLN201704090,CIN,SLN,STL10,20170409,0,1:15PM,day,,,false,,164,45200,unknown,unknown,cloudy,78,tolf,17,durbj701,,,fleta901,porta901,westj901,wendh902,,,felds001,martc006,,regular,8,0,CIN,SLN,y,both,y,y,y,2017
TBA201704090,TOR,TBA,STP01,20170409,0,1:11PM,day,,,true,,177,15341,dry,none,dome,72,unknown,0,mathb701,,,muchm901,sches901,wintm901,wegnm901,,,odorj001,estrm001,,regular,2,7,TBA,TOR,y,both,y,y,y,2017
TEX201704090,OAK,TEX,ARL02,20170409,0,2:07PM,day,,,true,,196,36905,unknown,unknown,cloudy,80,rtol,20,wells701,,,kulpr901,hicke901,conrc901,mealj901,,,perem004,manas001,,regular,1,8,TEX,OAK,y,both,y,y,y,2017
CHN201704100,LAN,CHN,CHI11,20170410,0,9:01PM,night,,,false,,217,41166,unknown,unknown,unknown,41,fromcf,8,frisd701,,,holbs901,gibsg901,nauep901,iassd901,,,daviw001,romos001,,regular,2,3,CHN,LAN,y,both,y,y,y,2017
COL201704100,SDN,COL,DEN02,20170410,0,6:42PM,night,,,false,,173,20504,unknown,unknown,unknown,58,tolf,5,einsd701,,,blasc901,nelsj901,diazl901,eddid901,,,diazm004,chatt001,,regular,5,3,SDN,COL,y,both,y,y,y,2017
DET201704100,BOS,DET,DET05,20170410,0,1:46PM,day,,,true,,164,24672,unknown,unknown,unknown,66,rtol,20,marod701,,,belld901,estam901,laynj901,hudsm901,,,wilsj004,salec001,rodrf003,regular,1,2,DET,BOS,y,both,y,y,y,2017
KCA201704100,OAK,KCA,KAN06,20170410,0,3:17PM,day,,,true,,170,40019,unknown,unknown,sunny,70,torf,17,boycd701,,,guccc901,demud901,wegnm901,fagac901,,,cottj001,kenni001,dools001,regular,2,0,OAK,KCA,y,both,y,y,y,2017
NYA201704100,TBA,NYA,NYC21,20170410,0,1:12PM,day,,,true,,157,46955,unknown,unknown,cloudy,76,rtol,4,sprej701,,,millb901,danlk901,ticht901,hamaa901,,,pinem001,cobba001,,regular,1,8,NYA,TBA,y,both,y,y,y,2017
PHI201704100,NYN,PHI,PHI13,20170410,0,7:06PM,night,,,false,,179,33359,unknown,unknown,cloudy,77,fromcf,12,macom701,,,porta901,westj901,wendh902,fleta901,,,blevj001,ramoe002,reeda001,regular,4,3,NYN,PHI,y,both,y,y,y,2017
PIT201704100,CIN,PIT,PIT08,20170410,0,7:08PM,night,,,false,,185,28264,unknown,unknown,cloudy,75,tolf,15,webbb701,,,reybd901,dimum901,gibsh902,gormb901,,,lorem002,glast001,,regular,7,1,CIN,PIT,y,both,y,y,y,2017
SEA201704100,HOU,SEA,SEA03,20170410,0,2:11PM,day,,,true,,176,44856,unknown,unknown,unknown,54,tolf,3,radoe701,,,everm901,welkb901,drecb901,bakej902,,,paxtj001,mortc002,,regular,0,6,SEA,HOU,y,both,y,y,y,2017
SFN201704100,ARI,SFN,SFO03,20170410,0,1:39PM,day,,,false,,158,42129,unknown,unknown,cloudy,61,tocf,9,feldd701,,,culbf901,carlm901,buckc901,gonzm901,,,moorm003,walkt004,melam001,regular,1,4,SFN,ARI,y,both,y,y,y,2017
WAS201704100,SLN,WAS,WAS11,20170410,0,7:05PM,night,,,false,,227,27413,unknown,unknown,unknown,79,tolf,6,tritb701,,,scotd901,reynj901,knigb901,barrl901,,,roart001,waina001,,regular,6,14,WAS,SLN,y,both,y,y,y,2017
ANA201704110,TEX,ANA,ANA01,20170411,0,7:08PM,night,,,true,,213,34044,unknown,unknown,sunny,69,tocf,7,munse701,,,barrs901,sches901,emmep901,onorb901,,,bedrc001,jeffj001,,regular,5,6,ANA,TEX,y,both,y,y,y,2017
