id,last,first,bat,throw,team,g,g_p,g_sp,g_rp,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr,first_g,last_g
hansa001,Hanson,Alen,B,R,TOR,18,0,0,0,0,2,8,0,0,1,0,5,6,2,3,3,20190404,20190502
happi001,Happ,Ian,B,R,CHN,58,0,0,0,0,7,13,8,0,15,13,8,29,0,19,0,20190726,20190929
happj001,Happ,J.A.,L,L,NYA,35,34,30,4,0,0,0,0,0,0,0,0,0,0,1,0,20190331,20191019
hardb001,Hardy,Blaine,L,L,DET,39,39,0,39,0,0,0,0,0,0,0,0,0,0,0,0,20190329,20190807
harpb003,Harper,Bryce,L,R,PHI,157,0,0,0,0,0,0,0,0,0,0,152,152,2,3,0,20190328,20190929
harpr001,Harper,Ryne,R,R,MIN,61,61,0,61,0,0,0,0,0,0,0,0,0,0,0,0,20190331,20190926
harrj002,Harrison,Josh,R,R,DET,36,0,0,0,0,0,34,0,0,0,0,0,0,1,0,2,20190328,20190527
harrw002,Harris,Will,R,R,HOU,80,80,0,80,0,0,0,0,0,0,0,0,0,0,0,0,20190330,20191030
hartd002,Hart,Donnie,L,L,MIL,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20190419,20190501
hartd002,Hart,Donnie,L,L,NYN,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20190804,20190804
hartg001,Hartlieb,Geoff,R,R,PIT,29,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,20190518,20190920
harvh001,Harvey,Hunter,R,R,BAL,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20190817,20190913
harvj001,Harvey,Joe,R,R,COL,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20190907,20190929
harvj001,Harvey,Joe,R,R,NYA,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20190410,20190528
harvm001,Harvey,Matt,R,R,ANA,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,20190329,20190718
hasea001,Haseley,Adam,L,L,PHI,67,0,0,0,0,0,0,0,0,22,40,10,65,0,3,1,20190604,20190929
haysa001,Hays,Austin,R,R,BAL,21,0,0,0,0,0,0,0,0,0,20,0,20,0,4,0,20190907,20190929
healr001,Healy,Ryon,R,R,SEA,47,0,0,0,0,11,0,44,0,0,0,0,0,0,0,0,20190320,20190520
heana001,Heaney,Andrew,L,L,ANA,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,20190526,20190925
heart001,Hearn,Taylor,L,L,TEX,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20190425,20190425
hecha001,Hechavarria,Adeiny,R,R,ATL,27,0,0,0,0,0,3,2,12,0,0,0,0,1,11,0,20190816,20191007
hecha001,Hechavarria,Adeiny,R,R,NYN,60,0,0,0,0,0,26,8,15,0,0,0,0,0,13,3,20190504,20190807
hedga001,Hedges,Austin,R,R,SDN,102,0,0,0,95,0,0,2,0,0,0,0,0,0,7,0,20190328,20190928
heins001,Heineman,Scott,R,R,TEX,25,0,0,0,0,4,0,0,0,6,9,8,21,0,0,0,20190802,20190928
heint001,Heineman,Tyler,B,R,MIA,5,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,20190904,20190927
hellb001,Heller,Ben,R,R,NYA,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20190912,20190928
hellj001,Hellickson,Jeremy,R,R,WAS,9,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,20190402,20190519
helsr001,Helsley,Ryan,R,R,SLN,29,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,20190416,20191015
hembh001,Hembree,Heath,R,R,BOS,45,45,0,45,0,0,0,0,0,0,0,0,0,0,0,0,20190328,20190928
hendk001,Hendricks,Kyle,R,R,CHN,31,30,30,0,0,0,0,0,0,0,0,0,0,0,1,0,20190401,20190924
hendl001,Hendriks,Liam,R,R,ALS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20190709,20190709
hendl001,Hendriks,Liam,R,R,OAK,76,76,2,74,0,0,0,0,0,0,0,0,0,0,0,0,20190320,20191002
hereg002,Heredia,Guillermo,R,L,TBA,89,0,0,0,0,0,0,0,0,14,41,28,79,2,9,9,20190330,20190929
hergj001,Herget,Jimmy,R,R,CIN,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20190707,20190925
hermm001,Hermosillo,Michael,R,R,ANA,18,0,0,0,0,0,0,0,0,14,5,2,18,0,0,1,20190715,20190927
hernc005,Hernandez,Cesar,B,R,PHI,161,0,0,0,0,0,157,0,0,0,0,0,0,0,4,0,20190328,20190929
hernd002,Hernandez,David,R,R,CIN,47,47,0,47,0,0,0,0,0,0,0,0,0,0,0,0,20190328,20190808
hernd004,Hernandez,Darwinzon,L,L,BOS,29,29,1,28,0,0,0,0,0,0,0,0,0,0,0,0,20190423,20190922
herne001,Hernandez,Enrique,R,R,LAN,133,0,0,0,0,2,86,1,11,11,20,18,45,0,24,1,20190328,20191009
herne002,Hernandez,Elieser,R,R,MIA,21,21,15,6,0,0,0,0,0,0,0,0,0,0,0,0,20190528,20190915
hernf002,Hernandez,Felix,R,R,SEA,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,20190401,20190926
herng001,Hernandez,Gorkys,R,R,BOS,20,0,0,0,0,0,0,0,0,6,2,7,15,1,2,3,20190901,20190929
hernj004,Hernandez,Jonathan,R,R,TEX,9,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,20190821,20190928
hernm003,Hernandez,Marco,L,R,BOS,61,0,0,0,0,0,48,0,2,0,0,0,0,3,19,4,20190608,20190929
hernt002,Hernandez,Teoscar,R,R,TOR,125,0,0,0,0,0,0,0,0,46,79,0,118,2,9,2,20190328,20190929
herrc001,Herrmann,Chris,L,R,OAK,30,0,0,0,25,0,0,0,0,3,0,0,3,0,5,0,20190702,20190909
herrk001,Herrera,Kelvin,R,R,CHA,57,57,0,57,0,0,0,0,0,0,0,0,0,0,0,0,20190330,20190929
herro001,Herrera,Odubel,L,R,PHI,39,0,0,0,0,0,0,0,0,0,37,0,37,0,5,0,20190328,20190526
herrr002,Herrera,Rosell,B,R,MIA,63,0,0,0,0,0,1,1,1,13,25,15,48,0,26,6,20190328,20190618
hessd001,Hess,David,R,R,BAL,23,23,14,9,0,0,0,0,0,0,0,0,0,0,0,0,20190328,20190923
heywj001,Heyward,Jason,L,L,CHN,147,0,0,0,0,0,0,0,0,0,84,105,144,0,7,0,20190328,20190925
hicka001,Hicks,Aaron,B,R,NYA,64,0,0,0,0,0,0,0,0,0,63,0,63,1,2,0,20190515,20191019
hickj001,Hicks,John,R,R,DET,95,0,0,0,60,29,0,0,0,0,0,0,0,3,11,1,20190329,20190929
hickj002,Hicks,Jordan,R,R,SLN,29,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,20190329,20190622
higak001,Higashioka,Kyle,R,R,NYA,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,20190413,20190929
hildt001,Hildenberger,Trevor,R,R,MIN,22,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,20190331,20190921
hillr001,Hill,Rich,L,L,LAN,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,20190428,20191007
hills005,Hilliard,Sam,L,L,COL,27,0,0,0,0,0,0,0,0,5,17,6,25,0,6,0,20190827,20190929
hillt002,Hill,Tim,L,L,KCA,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,20190330,20190928
hiray001,Hirano,Yoshihisa,R,R,ARI,62,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,20190329,20190928
hiurk001,Hiura,Keston,R,R,MIL,85,0,0,0,0,0,82,0,0,0,0,0,0,0,3,0,20190514,20191001
hoern001,Hoerner,Nico,R,R,CHN,20,0,0,0,0,0,1,0,17,0,1,0,1,0,1,0,20190909,20190929
hoffj003,Hoffman,Jeff,R,R,COL,18,15,15,0,0,0,0,0,0,0,0,0,0,0,0,3,20190423,20190929
holab001,Holaday,Bryan,R,R,MIA,43,1,0,1,38,0,0,0,0,0,0,0,0,0,4,0,20190525,20190929
holdj002,Holder,Jonathan,R,R,NYA,34,34,1,33,0,0,0,0,0,0,0,0,0,0,0,0,20190330,20190806
holld003,Holland,Derek,B,L,CHN,20,20,1,19,0,0,0,0,0,0,0,0,0,0,0,0,20190727,20190929
holld003,Holland,Derek,B,L,SFN,33,31,7,24,0,0,0,0,0,0,0,0,0,0,0,2,20190329,20190720
hollg001,Holland,Greg,R,R,ARI,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,20190329,20190805
holmc001,Holmes,Clay,R,R,PIT,35,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,20190509,20190928
holtb002,Holt,Brock,L,R,BOS,87,0,0,0,0,11,60,4,6,4,0,6,9,1,12,1,20190330,20190929
hoskr001,Hoskins,Rhys,R,R,PHI,160,0,0,0,0,158,0,0,0,0,0,0,0,2,0,0,20190328,20190929
hosme001,Hosmer,Eric,L,L,SDN,160,0,0,0,0,157,0,0,0,0,0,0,0,1,3,0,20190328,20190929
housa001,Houser,Adrian,R,R,MIL,35,35,18,17,0,0,0,0,0,0,0,0,0,0,0,0,20190422,20190929
howas002,Howard,Sam,R,L,COL,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20190723,20190929
hoytj001,Hoyt,James,R,R,CLE,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20190901,20190928
huanw001,Huang,Wei-Chieh,R,R,TEX,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20190423,20190514
hudsd001,Hudson,Daniel,R,R,TOR,45,45,1,44,0,0,0,0,0,0,0,0,0,0,0,0,20190328,20190730
hudsd001,Hudson,Daniel,R,R,WAS,33,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,20190803,20191030
hudsd002,Hudson,Dakota,R,R,SLN,35,35,34,1,0,0,0,0,0,0,0,0,0,0,0,0,20190330,20191015
hudsj002,Hudson,Joe,R,R,SLN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20190913,20190913
hughj001,Hughes,Jared,R,R,CIN,47,47,0,47,0,0,0,0,0,0,0,0,0,0,0,0,20190328,20190814
hughj001,Hughes,Jared,R,R,PHI,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,20190817,20190929
hultd001,Hultzen,Danny,L,L,CHN,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20190908,20190924
hundn001,Hundley,Nick,R,R,OAK,31,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,20190320,20190608
huntt002,Hunter,Tommy,R,R,PHI,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20190628,20190713
iannc001,Iannetta,Chris,R,R,COL,52,0,0,0,45,0,0,0,0,0,0,0,0,1,10,0,20190328,20190810
iglej001,Iglesias,Jose,R,R,CIN,146,0,0,0,0,0,0,0,144,0,0,0,0,0,6,0,20190328,20190928
igler001,Iglesias,Raisel,R,R,CIN,68,68,0,68,0,0,0,0,0,0,0,0,0,0,0,0,20190328,20190928
incie001,Inciarte,Ender,L,L,ATL,65,0,0,0,0,0,0,0,0,0,63,0,63,0,3,1,20190328,20190816
irvic001,Irvin,Cole,L,L,PHI,16,16,3,13,0,0,0,0,0,0,0,0,0,0,0,0,20190512,20190927
jacka002,Jackson,Alex,R,R,ATL,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20190407,20190823
jackd004,Jackson,Drew,R,R,BAL,3,0,0,0,0,0,0,0,0,1,2,0,3,0,2,0,20190328,20190404
jacke001,Jackson,Edwin,R,R,DET,10,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,20190809,20190928
jacke001,Jackson,Edwin,R,R,TOR,8,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,20190515,20190715
jackj001,Jackson,Jay,R,R,MIL,28,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,20190429,20190927
jackl001,Jackson,Luke,R,R,ATL,74,73,0,73,0,0,0,0,0,0,0,0,0,0,0,0,20190328,20191009
jamej002,James,Josh,R,R,HOU,58,58,1,57,0,0,0,0,0,0,0,0,0,0,0,0,20190329,20191026
jankt001,Jankowski,Travis,L,R,SDN,25,0,0,0,0,0,0,0,0,2,5,5,11,0,13,6,20190816,20190929
jansd001,Jansen,Danny,R,R,TOR,107,0,0,0,103,0,0,0,0,0,0,0,0,4,3,0,20190328,20190928
jansk001,Jansen,Kenley,B,R,LAN,64,64,0,64,0,0,0,0,0,0,0,0,0,0,0,0,20190329,20191009
jay-j001,Jay,Jon,L,L,CHA,47,0,0,0,0,0,0,0,0,13,0,33,45,2,2,0,20190624,20190827
jeffj001,Jeffress,Jeremy,R,R,MIL,48,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,20190417,20190823
jennd003,Jennings,Dan,L,L,WAS,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20190430,20190517
jerew001,Jerez,Williams,L,L,PIT,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20190915,20190928
jerew001,Jerez,Williams,L,L,SFN,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20190507,20190814
jewej001,Jewell,Jake,R,R,ANA,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,20190412,20190929
jimee001,Jimenez,Eloy,R,R,CHA,122,0,0,0,0,0,0,0,0,114,0,0,114,8,0,0,20190328,20190929
jimee002,Jimenez,Eduardo,R,R,DET,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20190507,20190807
jimej003,Jimenez,Joe,R,R,DET,66,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0,20190328,20190928
joe-c001,Joe,Connor,R,R,SFN,8,0,0,0,0,0,0,0,0,5,0,0,5,0,3,0,20190328,20190407
johnb004,Johnson,Brian,L,L,BOS,22,21,7,14,0,0,0,0,0,0,0,0,0,0,0,1,20190328,20190926
johnd005,Johnson,D.J.,L,R,COL,28,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,20190329,20190929
jonea003,Jones,Adam,R,R,ARI,137,0,0,0,0,0,0,0,0,0,1,130,130,0,14,0,20190328,20190928
jonej006,Jones,JaCoby,R,R,DET,88,0,0,0,0,0,0,0,0,0,85,0,85,1,2,1,20190411,20190808
jonen001,Jones,Nate,R,R,CHA,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,20190328,20190426
josec001,Joseph,Corban,L,R,OAK,11,0,0,0,0,0,9,1,0,0,0,0,0,1,0,0,20190814,20190829
josec001,Joseph,Corban,L,R,PIT,9,0,0,0,0,0,1,0,0,0,0,1,1,0,8,0,20190917,20190928
josec001,Joseph,Corban,L,R,SFN,8,0,0,0,0,0,3,2,0,0,0,0,0,0,3,0,20190904,20190913
josec002,Joseph,Caleb,R,R,ARI,20,2,0,2,16,0,0,0,0,0,0,0,0,0,3,0,20190411,20190929
joycm001,Joyce,Matt,L,R,ATL,134,0,0,0,0,0,0,0,0,4,0,37,41,6,88,0,20190328,20191009
judga001,Judge,Aaron,R,R,NYA,111,0,0,0,0,0,0,0,0,0,0,101,101,9,2,0,20190328,20191019
junij001,Junis,Jake,R,R,KCA,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,20190330,20190915
juraa001,Jurado,Ariel,R,R,TEX,32,32,18,14,0,0,0,0,0,0,0,0,0,0,0,0,20190427,20190924
kahnt001,Kahnle,Tommy,R,R,NYA,80,80,0,80,0,0,0,0,0,0,0,0,0,0,0,0,20190331,20191019
kangj001,Kang,Jung Ho,R,R,PIT,65,0,0,0,0,0,0,44,15,0,0,0,0,0,16,0,20190328,20190729
karij001,Karinchak,James,R,R,CLE,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20190914,20190927
karnn001,Karns,Nate,R,R,BAL,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,20190330,20190408
kay-a001,Kay,Anthony,L,L,TOR,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,20190907,20190919
kelak001,Kela,Keone,R,R,PIT,32,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,20190331,20190928
kellb003,Keller,Brad,R,R,KCA,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,20190328,20190826
kellc002,Kelly,Carson,R,R,ARI,111,0,0,0,101,0,0,1,0,0,0,0,0,0,15,0,20190329,20190927
kellj001,Kelly,Joe,R,R,LAN,58,58,0,58,0,0,0,0,0,0,0,0,0,0,0,0,20190329,20191009
kellk003,Keller,Kyle,R,R,MIA,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20190804,20190927
kellm002,Kelly,Merrill,R,R,ARI,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,20190401,20190925
kellm003,Keller,Mitch,R,R,PIT,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,20190527,20190924
kells001,Kelley,Shawn,R,R,TEX,51,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,20190328,20190927
kellt002,Kelley,Trevor,R,R,BOS,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20190702,20190926
kempm001,Kemp,Matt,R,R,CIN,20,0,0,0,0,0,0,0,0,17,0,0,17,0,4,0,20190331,20190421
kempt001,Kemp,Tony,L,R,CHN,44,0,0,0,0,0,14,0,0,6,1,3,8,0,26,0,20190801,20190929
kempt001,Kemp,Tony,L,R,HOU,66,0,0,0,0,0,29,0,0,14,11,0,25,6,12,2,20190329,20190723
kendh001,Kendrick,Howie,R,R,WAS,138,0,0,0,0,52,32,15,0,0,0,0,0,11,42,0,20190406,20191030
kenni001,Kennedy,Ian,R,R,KCA,63,63,0,63,0,0,0,0,0,0,0,0,0,0,0,0,20190328,20190929
keplm001,Kepler,Max,L,L,MIN,137,0,0,0,0,0,0,0,0,0,63,84,133,2,4,1,20190328,20191007
kersc001,Kershaw,Clayton,L,L,LAN,31,31,29,2,0,0,0,0,0,0,0,0,0,0,0,0,20190415,20191009
kersc001,Kershaw,Clayton,L,L,NLS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20190709,20190709
keucd001,Keuchel,Dallas,L,L,ATL,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,20190621,20191007
kiebc001,Kieboom,Carter,R,R,WAS,11,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,20190426,20190506
kierk001,Kiermaier,Kevin,L,R,TBA,135,0,0,0,0,0,0,0,0,0,131,0,131,1,8,1,20190328,20191010
kikuy001,Kikuchi,Yusei,L,L,SEA,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,20190321,20190925
kimbc001,Kimbrel,Craig,R,R,CHN,23,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,20190627,20190921
kinei001,Kiner-Falefa,Isiah,R,R,TEX,65,0,0,0,38,0,0,25,0,0,0,0,0,1,1,1,20190330,20190928
kingm002,King,Michael,R,R,NYA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20190927,20190927
kingn001,Kingham,Nick,R,R,PIT,14,14,4,10,0,0,0,0,0,0,0,0,0,0,0,0,20190401,20190607
kingn001,Kingham,Nick,R,R,TOR,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20190615,20190802
kings001,Kingery,Scott,R,R,PHI,126,0,0,0,0,0,10,41,18,10,65,1,69,0,8,0,20190328,20190927
kinlt001,Kinley,Tyler,R,R,MIA,52,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,20190328,20190929
kinsi001,Kinsler,Ian,R,R,SDN,87,1,0,1,0,0,72,0,0,0,0,0,0,0,19,1,20190328,20190812
kintb001,Kintzler,Brandon,R,R,CHN,62,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,20190330,20190928
kipnj001,Kipnis,Jason,L,R,CLE,121,0,0,0,0,0,117,0,0,0,0,0,0,4,0,0,20190415,20190915
kitta001,Kittredge,Andrew,R,R,TBA,37,37,7,30,0,0,0,0,0,0,0,0,0,0,0,0,20190618,20190925
klinb001,Kline,Branden,R,R,BAL,34,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,20190420,20190928
klubc001,Kluber,Corey,R,R,CLE,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,20190328,20190501
knapa001,Knapp,Andrew,B,R,PHI,74,0,0,0,43,1,0,0,0,0,0,0,0,0,34,0,20190331,20190929
kniza001,Knizner,Andrew,R,R,SLN,18,0,0,0,16,1,0,0,0,0,0,0,0,0,2,2,20190602,20190925
kochm001,Koch,Matt,L,R,ARI,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20190328,20190427
kolaa001,Kolarek,Adam,L,L,LAN,30,29,0,29,0,1,0,0,0,0,0,0,0,0,0,0,20190804,20191006
kolaa001,Kolarek,Adam,L,L,TBA,54,54,0,54,0,2,0,0,0,0,0,0,0,0,0,0,20190329,20190730
kramk001,Kramer,Kevin,L,R,PIT,22,0,0,0,0,0,3,0,0,7,0,7,14,0,8,0,20190707,20190929
krate001,Kratz,Erik,R,R,SFN,15,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,20190329,20190512
krate001,Kratz,Erik,R,R,TBA,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,20190518,20190529
kuhnj001,Kuhnel,Joel,R,R,CIN,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20190816,20190929
lagaj001,Lagares,Juan,R,R,NYN,133,0,0,0,0,0,0,0,0,0,125,0,125,0,14,9,20190328,20190929
lailb001,Lail,Brady,R,R,NYA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20190812,20190812
lakit001,Lakins,Travis,R,R,BOS,16,16,3,13,0,0,0,0,0,0,0,0,0,0,0,0,20190423,20190926
lamar001,LaMarre,Ryan,R,L,MIN,14,0,0,0,0,0,0,0,0,0,12,2,13,1,2,0,20190908,20190929
lambj001,Lamb,Jake,L,R,ARI,78,0,0,0,0,24,0,36,0,0,0,0,0,1,24,0,20190329,20190929
lambp001,Lambert,Peter,R,R,COL,22,19,19,0,0,0,0,0,0,0,0,0,0,0,1,2,20190606,20190929
lamed001,Lamet,Dinelson,R,R,SDN,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,20190704,20190925
lastt001,La Stella,Tommy,L,R,ALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lastt001,La Stella,Tommy,L,R,ANA,80,0,0,0,0,3,46,30,0,0,0,0,0,3,4,1,20190328,20190929
lauee001,Lauer,Eric,R,L,SDN,30,30,29,1,0,0,0,0,0,0,0,0,0,0,0,0,20190328,20190927
laurr001,Laureano,Ramon,R,R,OAK,124,0,0,0,0,0,0,0,0,0,110,14,123,0,3,0,20190320,20191002
lavar001,Lavarnway,Ryan,R,R,CIN,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20190719,20190727
law-d001,Law,Derek,R,R,TOR,58,58,4,54,0,0,0,0,0,0,0,0,0,0,0,0,20190504,20190928
leakm001,Leake,Mike,R,R,ARI,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20190806,20190924
leakm001,Leake,Mike,R,R,SEA,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,20190330,20190730
leblw001,LeBlanc,Wade,L,L,SEA,26,26,8,18,0,0,0,0,0,0,0,0,0,0,0,0,20190331,20190913
leclj001,Leclerc,Jose,R,R,TEX,70,70,3,67,0,0,0,0,0,0,0,0,0,0,0,0,20190330,20190929
lemad001,LeMahieu,DJ,R,R,ALS,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20190709,20190709
lemad001,LeMahieu,DJ,R,R,NYA,154,0,0,0,0,49,75,52,0,0,0,0,0,1,1,1,20190330,20191019
leond003,Leone,Dominic,R,R,SLN,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,20190328,20190928
leons001,Leon,Sandy,B,R,BOS,65,0,0,0,65,1,0,0,0,0,0,0,0,1,1,0,20190416,20190929
lestj001,Lester,Jon,L,L,CHN,32,31,31,0,0,0,0,0,0,0,0,0,0,0,1,0,20190328,20190925
lewik001,Lewis,Kyle,R,R,SEA,18,0,0,0,0,0,0,0,0,0,2,17,18,0,1,0,20190910,20190929
leybd001,Leyba,Domingo,B,R,ARI,21,0,0,0,0,0,8,1,2,0,0,0,0,0,15,0,20190622,20190928
lin-t001,Lin,Tzu-Wei,L,R,BOS,13,0,0,0,0,0,8,0,2,0,1,0,1,0,1,1,20190406,20190503
lindf001,Lindor,Francisco,B,R,ALS,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20190709,20190709
lindf001,Lindor,Francisco,B,R,CLE,143,0,0,0,0,0,0,0,137,0,0,0,0,5,1,0,20190420,20190929
lirif001,Liriano,Francisco,L,L,PIT,69,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,20190401,20190927
littz001,Littell,Zack,R,R,MIN,31,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,20190524,20191005
liveb001,Lively,Ben,R,R,KCA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20190428,20190428
loaij001,Loaisiga,Jonathan,R,R,NYA,19,19,4,15,0,0,0,0,0,0,0,0,0,0,0,0,20190403,20191017
locat001,Locastro,Tim,R,R,ARI,91,0,0,0,0,0,0,0,0,34,20,25,69,0,19,8,20190407,20190929
lockw001,Lockett,Walker,R,R,NYN,9,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,20190620,20190929
longe001,Longoria,Evan,R,R,SFN,129,0,0,0,0,0,0,119,0,0,0,0,0,0,12,0,20190328,20190929
longs001,Long,Shed,L,R,SEA,42,0,0,0,0,0,24,1,0,16,0,0,16,1,2,1,20190511,20190929
lopej004,Lopez,Jorge,R,R,KCA,39,39,18,21,0,0,0,0,0,0,0,0,0,0,0,0,20190331,20190929
lopen001,Lopez,Nicky,L,R,KCA,103,0,0,0,0,0,76,0,33,0,0,0,0,1,1,1,20190514,20190928
lopep002,Lopez,Pablo,L,R,MIA,22,21,21,0,0,0,0,0,0,0,0,0,0,0,1,0,20190330,20190927
loper003,Lopez,Reynaldo,R,R,CHA,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,20190330,20190928
lopet001,Lopes,Tim,R,R,SEA,41,0,0,0,0,0,3,0,0,33,0,3,35,3,7,1,20190724,20190928
lopey001,Lopez,Yoan,R,R,ARI,70,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,20190329,20190925
lorem002,Lorenzen,Michael,R,R,CIN,105,73,0,73,0,0,0,0,0,8,18,4,29,0,7,13,20190328,20190929
loupa001,Loup,Aaron,L,L,SDN,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20190328,20190407
lover001,Lovelady,Richard,L,L,KCA,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,20190409,20190820
loweb001,Lowe,Brandon,L,R,ALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
loweb001,Lowe,Brandon,L,R,TBA,87,0,0,0,0,5,74,0,0,2,0,5,7,3,10,0,20190328,20191008
lowen001,Lowe,Nate,L,R,TBA,50,0,0,0,0,21,0,4,0,0,0,0,0,17,12,0,20190429,20190929
lowrj001,Lowrie,Jed,B,R,NYN,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,20190907,20190929
lucaj001,Lucas,Josh,R,R,BAL,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20190411,20190613
luccj001,Lucchesi,Joey,L,L,SDN,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20190329,20190926
lucie001,Luciano,Elvis,R,R,TOR,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,20190331,20190927
