playerID,nameLast,nameFirst,teamID,WAR_basic_total
burneco01,Burnes,Corbin,ALS,2.835247662153182
westbjo01,Westburg,Jordan,ALS,2.7854028595953886
yateski01,Yates,Kirby,ALS,2.3113564622613008
yateski01,Yates,Kirby,ALS,2.133601130415746
houckta01,Houck,Tanner,ALS,2.093984128497607
claseem01,Clase,Emmanuel,ALS,2.0913447534123355
lugose01,Lugo,Seth,ALS,2.084510668637492
lugose01,Lugo,Seth,ALS,2.036214557055237
claseem01,Clase,Emmanuel,ALS,2.018574058310706
castrwi01,Castro,Willi,ALS,2.014038861289296
semiema01,Semien,Marcus,ALS,1.9832993189356116
burneco01,Burnes,Corbin,ALS,1.970423533993848
duranja01,Duran,Jarren,ALS,1.848088484724594
paredis01,Paredes,Isaac,ALS,1.83770608651878
yateski01,Yates,Kirby,ALS,1.74831112910068
crochga01,Crochet,Garrett,ALS,1.739860164705134
raganco01,Ragans,Cole,ALS,1.7336813889906058
skubata01,Skubal,Tarik,ALS,1.7214754174266784
duranja01,Duran,Jarren,ALS,1.6182942724032674
lugose01,Lugo,Seth,ALS,1.494100052722048
judgeaa01,Judge,Aaron,ALS,1.4678727336074038
lugose01,Lugo,Seth,ALS,1.4280447123975533
semiema01,Semien,Marcus,ALS,1.3889812751668489
fryda01,Fry,David,ALS,1.2869374524876136
yateski01,Yates,Kirby,ALS,1.19579689026651
millema03,Miller,Mason,ALS,1.1903487034646147
houckta01,Houck,Tanner,ALS,0.9529510573207662
burneco01,Burnes,Corbin,ALS,0.9500027235495054
ramirjo01,Ramirez,Jose,ALS,0.9269273611128396
skubata01,Skubal,Tarik,ALS,0.883287351301281
crochga01,Crochet,Garrett,ALS,0.8348765301732566
lugose01,Lugo,Seth,ALS,0.8156969787641632
houckta01,Houck,Tanner,ALS,0.7887798895736664
santaan02,Santander,Anthony,ALS,0.7414909617813927
lugose01,Lugo,Seth,ALS,0.7158445961337366
skubata01,Skubal,Tarik,ALS,0.5968978433684166
houckta01,Houck,Tanner,ALS,0.5819280565741136
claseem01,Clase,Emmanuel,ALS,0.5590773578522099
paredis01,Paredes,Isaac,ALS,0.5463476614145557
yateski01,Yates,Kirby,ALS,0.5406885308222429
naylojo01,Naylor,Josh,ALS,0.5255432537611006
santaan02,Santander,Anthony,ALS,0.4379638702184934
alvaryo01,Alvarez,Yordan,ALS,0.4294049811539449
claseem01,Clase,Emmanuel,ALS,0.3899653153486146
millema03,Miller,Mason,ALS,0.3761308786002817
crochga01,Crochet,Garrett,ALS,0.3489811374965881
yateski01,Yates,Kirby,ALS,0.1827181999526143
crochga01,Crochet,Garrett,ALS,0.1129297338681069
yateski01,Yates,Kirby,ALS,-0.0321557099792439
lugose01,Lugo,Seth,ALS,-0.0673374930764063
houckta01,Houck,Tanner,ALS,-0.1339038060511041
yateski01,Yates,Kirby,ALS,-0.1435804455540914
yateski01,Yates,Kirby,ALS,-0.1501453104826284
skubata01,Skubal,Tarik,ALS,-0.2387672666848636
raganco01,Ragans,Cole,ALS,-0.2980326284528227
raganco01,Ragans,Cole,ALS,-0.3304244586217946
lugose01,Lugo,Seth,ALS,-0.3406909913198794
yateski01,Yates,Kirby,ALS,-0.3479580673635752
yateski01,Yates,Kirby,ALS,-0.7470801186909863
naylojo01,Naylor,Josh,ALS,-0.8252786880229662
paredis01,Paredes,Isaac,ALS,-1.174140226152662
burneco01,Burnes,Corbin,ALS,-2.272219456500955
troutmi01,Trout,Mike,ANA,53.83563114697442
troutmi01,Trout,Mike,ANA,53.43078154165312
troutmi01,Trout,Mike,ANA,52.36139876797935
troutmi01,Trout,Mike,ANA,49.56648270892385
rendoan01,Rendon,Anthony,ANA,49.2939000403017
troutmi01,Trout,Mike,ANA,48.60505164261749
troutmi01,Trout,Mike,ANA,47.245044625400105
troutmi01,Trout,Mike,ANA,44.33835128790618
troutmi01,Trout,Mike,ANA,41.114335439312455
rendoan01,Rendon,Anthony,ANA,36.86491401276046
rendoan01,Rendon,Anthony,ANA,36.46899813501541
rendoan01,Rendon,Anthony,ANA,33.91712690728668
troutmi01,Trout,Mike,ANA,30.60372747264454
hicksaa01,Hicks,Aaron,ANA,28.79568573102439
rendoan01,Rendon,Anthony,ANA,28.34898045022078
sanomi01,Sano,Miguel,ANA,27.745000792860463
sanomi01,Sano,Miguel,ANA,23.799603386319667
sanomi01,Sano,Miguel,ANA,23.68420391839356
hiurake01,Hiura,Keston,ANA,22.79359570066044
pillake01,Pillar,Kevin,ANA,22.02297773354957
drurybr01,Drury,Brandon,ANA,21.03064853412553
wardta01,Ward,Taylor,ANA,20.528132809931023
sanomi01,Sano,Miguel,ANA,20.496497548534947
sanomi01,Sano,Miguel,ANA,20.06676077859457
pillake01,Pillar,Kevin,ANA,18.459596985949503
goodrni01,Goodrum,Niko,ANA,18.17062470464305
calhowi01,Calhoun,Willie,ANA,17.515227034311277
goodrni01,Goodrum,Niko,ANA,17.106470576909704
hicksaa01,Hicks,Aaron,ANA,17.105033220113164
pillake01,Pillar,Kevin,ANA,16.81368689652888
drurybr01,Drury,Brandon,ANA,16.798483702694465
pillake01,Pillar,Kevin,ANA,16.38665269295394
drurybr01,Drury,Brandon,ANA,15.307094205360722
pillake01,Pillar,Kevin,ANA,15.116256509946098
rendoan01,Rendon,Anthony,ANA,13.989436196629592
troutmi01,Trout,Mike,ANA,13.325976155848547
drurybr01,Drury,Brandon,ANA,13.26035832780908
wardta01,Ward,Taylor,ANA,13.213202050534813
netoza01,Neto,Zach,ANA,13.004406103897477
troutmi01,Trout,Mike,ANA,12.753756136885562
troutmi01,Trout,Mike,ANA,12.155485089510062
hicksaa01,Hicks,Aaron,ANA,11.969225311378228
rengilu01,Rengifo,Luis,ANA,11.172681205754184
pillake01,Pillar,Kevin,ANA,10.993293148583746
hicksaa01,Hicks,Aaron,ANA,10.23984038473819
rengilu01,Rengifo,Luis,ANA,10.217223190050778
rendoan01,Rendon,Anthony,ANA,10.160311378461722
wardta01,Ward,Taylor,ANA,10.159822219591137
rengilu01,Rengifo,Luis,ANA,9.991349907731324
adriaeh01,Adrianza,Ehire,ANA,9.717028116419598
rendoan01,Rendon,Anthony,ANA,9.577042688793751
drurybr01,Drury,Brandon,ANA,9.447806090085152
adriaeh01,Adrianza,Ehire,ANA,8.937047207789655
calhowi01,Calhoun,Willie,ANA,8.921947998275115
rendoan01,Rendon,Anthony,ANA,8.613386648027609
goodrni01,Goodrum,Niko,ANA,8.274600520124206
schanno01,Schanuel,Nolan,ANA,8.13734561512953
moniami01,Moniak,Mickey,ANA,8.133459558554913
sanomi01,Sano,Miguel,ANA,7.99110567176551
adriaeh01,Adrianza,Ehire,ANA,7.701064529923829
ohopplo01,O'Hoppe,Logan,ANA,7.572362672767293
wardta01,Ward,Taylor,ANA,7.515774095883602
hiurake01,Hiura,Keston,ANA,6.962565786640832
rengilu01,Rengifo,Luis,ANA,6.723975732063321
hicksaa01,Hicks,Aaron,ANA,6.108298236585233
hicksaa01,Hicks,Aaron,ANA,6.024219251807703
thaisma01,Thaiss,Matt,ANA,5.245476931159106
hicksaa01,Hicks,Aaron,ANA,5.089254153041873
guilllu01,Guillorme,Luis,ANA,5.065512650350961
adriaeh01,Adrianza,Ehire,ANA,4.897735402319442
ohopplo01,O'Hoppe,Logan,ANA,4.855916733391789
hicksaa01,Hicks,Aaron,ANA,4.845378680452678
troutmi01,Trout,Mike,ANA,4.746313628101973
adelljo01,Adell,Jo,ANA,4.617510843142778
